index,三维坐标X,三维坐标Y,三维坐标Z,位移场DY
7903,54.5369,-17.3448,1051.12,0.778994
7904,55.4541,-17.3558,1051.42,0.784373
7905,56.3744,-17.3671,1051.71,0.789647
7906,57.2907,-17.3814,1051.98,0.792903
7907,58.2078,-17.3977,1052.21,0.795853
7908,67.442,-17.509,1055.66,0.848649
7909,68.361,-17.5088,1055.88,0.85381
7910,69.2833,-17.5174,1056.13,0.858143
7911,70.2083,-17.5249,1056.41,0.863014
7912,71.1353,-17.5356,1056.72,0.86857
7913,72.0632,-17.5471,1057.03,0.873911
7914,72.9919,-17.5578,1057.34,0.879345
7915,73.9211,-17.5686,1057.65,0.884896
7916,74.8511,-17.5788,1057.96,0.890953
7917,75.7817,-17.5875,1058.25,0.8969
7918,76.7075,-17.601,1058.55,0.903507
7919,-28.3255,-17.2717,1022.31,0.318124
7920,-27.4589,-17.2818,1022.62,0.323124
7921,-26.5916,-17.292,1022.93,0.328071
7922,-25.7242,-17.3021,1023.24,0.332865
7923,-24.8559,-17.3127,1023.55,0.338048
7924,-23.9877,-17.3233,1023.86,0.343039
7925,-23.1182,-17.3347,1024.17,0.348035
7926,-22.2487,-17.3463,1024.49,0.352276
7927,-21.3785,-17.357,1024.78,0.355457
7928,-20.5071,-17.3746,1025.06,0.358191
7929,-11.7811,-17.4656,1028.19,0.413207
7930,-10.9015,-17.4746,1028.49,0.416946
7931,-10.021,-17.4851,1028.8,0.420932
7932,-9.14351,-17.4969,1029.11,0.425792
7933,-8.26597,-17.5064,1029.42,0.430586
7934,-7.38661,-17.5163,1029.73,0.435326
7935,-6.50733,-17.5259,1030.04,0.439747
7936,-5.62761,-17.536,1030.35,0.444937
7937,-4.74788,-17.5462,1030.66,0.449687
7938,-3.867,-17.5552,1030.97,0.454744
7939,-2.98564,-17.566,1031.28,0.459949
7940,-2.1046,-17.5782,1031.57,0.46564
7941,-1.22252,-17.5939,1031.88,0.471163
7942,8.51767,-17.689,1035.35,0.521326
7943,9.40689,-17.7094,1035.64,0.527817
7944,10.2916,-17.7228,1035.93,0.532927
7945,11.1821,-17.7334,1036.23,0.539023
7946,12.0725,-17.7436,1036.54,0.543825
7947,12.9636,-17.754,1036.85,0.548602
7948,13.8548,-17.7646,1037.16,0.553718
7949,14.7462,-17.7748,1037.47,0.558749
7950,15.6392,-17.7852,1037.77,0.563598
7951,16.5328,-17.7959,1038.08,0.56841
7952,17.4269,-17.8092,1038.39,0.573345
7953,18.3226,-17.8245,1038.67,0.578129
7954,28.1874,-17.9322,1042.13,0.635328
7955,29.088,-17.9415,1042.43,0.638507
7956,29.9891,-17.9513,1042.73,0.643223
7957,30.8907,-17.9633,1043.03,0.647697
7958,31.7932,-17.9736,1043.34,0.652553
7959,32.6964,-17.9844,1043.65,0.65769
7960,33.6002,-17.9952,1043.96,0.662813
7961,34.5041,-18.0058,1044.27,0.668209
7962,35.4085,-18.0164,1044.58,0.673231
7963,36.314,-18.027,1044.89,0.67867
7964,37.2202,-18.0394,1045.2,0.683828
7965,47.2145,-18.17,1048.58,0.742087
7966,48.1299,-18.1678,1048.95,0.746884
7967,49.0431,-18.177,1049.26,0.750341
7968,49.9565,-18.1872,1049.56,0.754393
7969,50.871,-18.1983,1049.87,0.758973
7970,51.786,-18.2087,1050.18,0.763956
7971,52.701,-18.2193,1050.49,0.768704
7972,53.6169,-18.2303,1050.8,0.773667
7973,54.5338,-18.2414,1051.11,0.779004
7974,55.4512,-18.2524,1051.42,0.784503
7975,56.3687,-18.2636,1051.72,0.790152
7976,57.2857,-18.2784,1051.99,0.795564
7977,58.2021,-18.2958,1052.27,0.800179
7978,67.4336,-18.4065,1055.57,0.850331
7979,68.3561,-18.4098,1055.84,0.854783
7980,69.2804,-18.4163,1056.12,0.859088
7981,70.2067,-18.4242,1056.41,0.863785
7982,71.1331,-18.4365,1056.72,0.869194
7983,72.0614,-18.4482,1057.03,0.87457
7984,72.9902,-18.4593,1057.34,0.879794
7985,73.9196,-18.4705,1057.65,0.885329
7986,74.8492,-18.4811,1057.96,0.891496
7987,75.7787,-18.493,1058.26,0.897261
7988,76.7077,-18.5096,1058.55,0.902486
7989,77.6378,-18.5261,1058.83,0.907293
7990,86.0543,-18.6204,1061.76,0.951469
7991,-28.3294,-18.1444,1022.29,0.318345
7992,-27.4627,-18.1549,1022.59,0.32328
7993,-26.5955,-18.1648,1022.9,0.328084
7994,-25.7281,-18.1752,1023.21,0.332932
7995,-24.86,-18.186,1023.52,0.338106
7996,-23.992,-18.1968,1023.83,0.34312
7997,-23.1226,-18.2058,1024.14,0.347869
7998,-22.2533,-18.2162,1024.46,0.352709
7999,-21.3831,-18.227,1024.75,0.356545
8000,-20.5123,-18.2412,1025.06,0.360113
8001,-11.7802,-18.3416,1028.17,0.412829
8002,-10.9028,-18.3512,1028.46,0.416942
8003,-10.0245,-18.3633,1028.77,0.421096
8004,-9.14757,-18.3738,1029.09,0.425596
8005,-8.27001,-18.384,1029.4,0.430499
8006,-7.39101,-18.394,1029.71,0.435061
8007,-6.51178,-18.404,1030.02,0.439568
8008,-5.6322,-18.4145,1030.33,0.444769
8009,-4.75248,-18.4249,1030.64,0.449597
8010,-3.87171,-18.4344,1030.94,0.45496
8011,-2.99015,-18.4447,1031.25,0.460161
8012,-2.10883,-18.4576,1031.55,0.465929
8013,-1.22735,-18.4718,1031.86,0.471285
8014,7.62279,-18.5887,1035.03,0.521357
8015,8.51063,-18.5925,1035.33,0.526242
8016,9.399,-18.5993,1035.62,0.530187
8017,10.2883,-18.608,1035.91,0.534894
8018,11.1777,-18.6177,1036.21,0.539664
8019,12.0682,-18.628,1036.52,0.544254
8020,12.9593,-18.6387,1036.83,0.549137
8021,13.8506,-18.6494,1037.14,0.554336
8022,14.7423,-18.6599,1037.45,0.559443
8023,15.635,-18.6704,1037.76,0.564287
8024,16.5279,-18.681,1038.06,0.569286
8025,17.4216,-18.6929,1038.37,0.574832
8026,18.316,-18.7067,1038.67,0.579838
8027,27.2837,-18.8173,1041.77,0.63383
8028,28.1835,-18.8239,1042.1,0.636055
8029,29.084,-18.834,1042.4,0.639015
8030,29.9852,-18.843,1042.71,0.643685
8031,30.8872,-18.8533,1043.02,0.648228
8032,31.7894,-18.8636,1043.33,0.653225
8033,32.6925,-18.8746,1043.64,0.658204
8034,33.5963,-18.8852,1043.95,0.663301
8035,34.5001,-18.8959,1044.26,0.668727
8036,35.4045,-18.907,1044.57,0.673706
8037,36.3097,-18.9185,1044.88,0.679126
8038,37.2156,-18.9318,1045.2,0.684476
8039,38.1217,-18.9445,1045.51,0.689881
8040,47.2131,-19.0539,1048.59,0.741412
8041,48.1273,-19.06,1048.95,0.746595
8042,49.0403,-19.0741,1049.26,0.750882
8043,49.9537,-19.0842,1049.55,0.754986
8044,50.8681,-19.0944,1049.86,0.75958
8045,51.783,-19.1051,1050.17,0.76452
8046,52.6983,-19.1155,1050.48,0.769125
8047,53.614,-19.1266,1050.8,0.773995
8048,54.5309,-19.1381,1051.1,0.779362
8049,55.4483,-19.1492,1051.41,0.784755
8050,56.3661,-19.1596,1051.72,0.790342
8051,57.2835,-19.1742,1052.02,0.79558
8052,58.2006,-19.1896,1052.3,0.800547
8053,66.5041,-19.3017,1055.22,0.847402
8054,67.4276,-19.2984,1055.51,0.851421
8055,68.352,-19.3079,1055.81,0.855604
8056,69.2771,-19.3168,1056.1,0.85979
8057,70.2045,-19.326,1056.4,0.864455
8058,71.1316,-19.3383,1056.72,0.869816
8059,72.0598,-19.3497,1057.03,0.875014
8060,72.9886,-19.3609,1057.34,0.880077
8061,73.9179,-19.3725,1057.65,0.885447
8062,74.8472,-19.3835,1057.96,0.891322
8063,75.777,-19.3939,1058.27,0.897019
8064,76.7074,-19.4109,1058.57,0.902465
8065,77.6379,-19.4231,1058.87,0.907818
8066,78.5667,-19.4472,1059.13,0.912736
8067,85.1189,-19.5154,1061.5,0.948688
8068,86.051,-19.5177,1061.72,0.952839
8069,-28.3334,-19.017,1022.26,0.318557
8070,-27.4667,-19.0276,1022.57,0.323545
8071,-26.5995,-19.0378,1022.88,0.328367
8072,-25.7322,-19.0485,1023.19,0.333258
8073,-24.8641,-19.0597,1023.5,0.338362
8074,-23.9958,-19.0704,1023.8,0.343409
8075,-23.1269,-19.0799,1024.11,0.348146
8076,-22.2575,-19.0904,1024.43,0.353281
8077,-21.3877,-19.099,1024.73,0.357698
8078,-20.5166,-19.1107,1025.04,0.362492
8079,-19.6462,-19.1224,1025.33,0.368524
8080,-13.5357,-19.2053,1027.52,0.405193
8081,-12.6599,-19.2105,1027.83,0.408832
8082,-11.7837,-19.2211,1028.14,0.413082
8083,-10.9061,-19.2318,1028.45,0.417228
8084,-10.0292,-19.2425,1028.75,0.421484
8085,-9.15191,-19.2521,1029.07,0.425951
8086,-8.27406,-19.2622,1029.38,0.430908
8087,-7.3951,-19.2727,1029.69,0.435685
8088,-6.51597,-19.2829,1030,0.440244
8089,-5.63649,-19.2933,1030.3,0.445308
8090,-4.75681,-19.3038,1030.61,0.449937
8091,-3.87613,-19.3136,1030.92,0.455083
8092,-2.99484,-19.325,1031.23,0.460505
8093,-2.11365,-19.3368,1031.53,0.465798
8094,-1.23243,-19.3514,1031.84,0.471559
8095,-0.349722,-19.3668,1032.13,0.476857
8096,6.73089,-19.4642,1034.67,0.517774
8097,7.61859,-19.4699,1034.99,0.522416
8098,8.50654,-19.4751,1035.29,0.526698
8099,9.39488,-19.4828,1035.59,0.530787
8100,10.2843,-19.4919,1035.89,0.535674
8101,11.1737,-19.5014,1036.19,0.540291
8102,12.064,-19.5121,1036.5,0.544953
8103,12.9553,-19.5232,1036.81,0.549832
8104,13.8468,-19.5343,1037.12,0.55505
8105,14.7384,-19.545,1037.43,0.560148
8106,15.6308,-19.5556,1037.74,0.564912
8107,16.5234,-19.5665,1038.05,0.569817
8108,17.4166,-19.5792,1038.35,0.575234
8109,18.3098,-19.5918,1038.65,0.58043
8110,19.2042,-19.6059,1038.95,0.585939
8111,20.0997,-19.6304,1039.26,0.591433
8112,25.4815,-19.6964,1041.19,0.626637
8113,26.3794,-19.6979,1041.48,0.62988
8114,27.2796,-19.7005,1041.75,0.633102
8115,28.1792,-19.71,1042.08,0.636016
8116,29.0801,-19.721,1042.39,0.639653
8117,29.9811,-19.7314,1042.7,0.644312
8118,30.8837,-19.7428,1043,0.648911
8119,31.786,-19.7534,1043.31,0.653699
8120,32.689,-19.7648,1043.62,0.65864
8121,33.5927,-19.7755,1043.94,0.663705
8122,34.4963,-19.7866,1044.25,0.66909
8123,35.4008,-19.7977,1044.56,0.674133
8124,36.3058,-19.8089,1044.87,0.679713
8125,37.2117,-19.8215,1045.18,0.685036
8126,38.1179,-19.8322,1045.5,0.6905
8127,39.0246,-19.8515,1045.81,0.695755
8128,45.3868,-19.9066,1047.97,0.731286
8129,46.2964,-19.9235,1048.23,0.736074
8130,47.2102,-19.9503,1048.59,0.74152
8131,48.1238,-19.9575,1048.93,0.746047
8132,49.0374,-19.969,1049.24,0.750698
8133,49.9508,-19.9788,1049.55,0.755098
8134,50.8651,-19.9895,1049.85,0.759946
8135,51.7799,-20.0008,1050.17,0.765062
8136,52.6953,-20.0118,1050.48,0.769769
8137,53.6109,-20.0234,1050.79,0.774751
8138,54.5278,-20.0351,1051.1,0.780013
8139,55.4451,-20.0464,1051.41,0.78527
8140,56.3634,-20.0565,1051.73,0.790517
8141,57.2809,-20.0708,1052.02,0.795715
8142,58.1996,-20.0844,1052.33,0.800484
8143,59.1184,-20.1048,1052.63,0.80579
8144,60.0364,-20.121,1052.92,0.80974
8145,65.5762,-20.2003,1054.89,0.842629
8146,66.4997,-20.1972,1055.18,0.846842
8147,67.4238,-20.2002,1055.48,0.851029
8148,68.3488,-20.2057,1055.79,0.856143
8149,69.2747,-20.2165,1056.1,0.860265
8150,70.2021,-20.2274,1056.41,0.864987
8151,71.1295,-20.2395,1056.72,0.870394
8152,72.0579,-20.2505,1057.03,0.875145
8153,72.9866,-20.2627,1057.34,0.880476
8154,73.916,-20.2746,1057.65,0.885588
8155,74.8453,-20.2855,1057.96,0.891392
8156,75.7755,-20.2969,1058.27,0.896816
8157,76.7058,-20.3145,1058.58,0.902241
8158,77.6361,-20.3249,1058.88,0.907221
8159,78.5675,-20.346,1059.19,0.911896
8160,79.4964,-20.3755,1059.45,0.916949
8161,80.4334,-20.4053,1059.83,0.922098
8162,81.3624,-20.4424,1060.06,0.926519
8163,82.296,-20.432,1060.36,0.93304
8164,83.2361,-20.449,1060.74,0.936667
8165,84.1714,-20.4373,1061.05,0.942509
8166,85.1132,-20.428,1061.43,0.948476
8167,86.0478,-20.4347,1061.7,0.952798
8168,-28.3377,-19.8889,1022.23,0.318683
8169,-27.4709,-19.8999,1022.54,0.323688
8170,-26.6041,-19.9105,1022.85,0.328602
8171,-25.7364,-19.9214,1023.16,0.333345
8172,-24.8683,-19.9329,1023.47,0.338344
8173,-24,-19.9436,1023.78,0.343242
8174,-23.1309,-19.9541,1024.09,0.347951
8175,-22.2614,-19.9651,1024.4,0.353037
8176,-21.3913,-19.9753,1024.7,0.357744
8177,-20.5206,-19.9881,1025.01,0.362941
8178,-19.6498,-19.9993,1025.32,0.368768
8179,-18.7774,-20.0095,1025.6,0.374038
8180,-17.9057,-20.0294,1025.91,0.380132
8181,-17.0356,-20.0453,1026.22,0.384913
8182,-16.1635,-20.0502,1026.58,0.391392
8183,-15.2889,-20.0532,1026.87,0.396784
8184,-14.4139,-20.064,1027.18,0.399988
8185,-13.5384,-20.0766,1027.49,0.404355
8186,-12.6629,-20.0835,1027.8,0.408319
8187,-11.7865,-20.0971,1028.12,0.413035
8188,-10.9097,-20.1082,1028.42,0.417307
8189,-10.033,-20.1198,1028.73,0.421645
8190,-9.1558,-20.1296,1029.04,0.426267
8191,-8.27798,-20.1402,1029.35,0.43115
8192,-7.39927,-20.1509,1029.66,0.435836
8193,-6.52017,-20.1611,1029.97,0.440434
8194,-5.64069,-20.1718,1030.28,0.445528
8195,-4.76079,-20.1827,1030.59,0.450255
8196,-3.88017,-20.193,1030.9,0.45533
8197,-2.99895,-20.2046,1031.2,0.46059
8198,-2.1173,-20.2167,1031.51,0.465724
8199,-1.23623,-20.2308,1031.81,0.47097
8200,-0.353587,-20.2447,1032.11,0.476079
8201,0.52933,-20.2649,1032.42,0.48244
8202,1.41339,-20.2823,1032.72,0.488801
8203,2.29716,-20.3009,1033.03,0.494282
8204,3.18141,-20.3216,1033.33,0.500809
8205,4.069,-20.3267,1033.66,0.505106
8206,4.95355,-20.3321,1034,0.509394
8207,5.84055,-20.3324,1034.32,0.513291
8208,6.72747,-20.3403,1034.63,0.517675
8209,7.61519,-20.3479,1034.94,0.52241
8210,8.50336,-20.3547,1035.25,0.526575
8211,9.39106,-20.3644,1035.56,0.530974
8212,10.2803,-20.3739,1035.86,0.535836
8213,11.1698,-20.3846,1036.17,0.540424
8214,12.0602,-20.3956,1036.48,0.544928
8215,12.9514,-20.4067,1036.79,0.549734
8216,13.8428,-20.418,1037.1,0.554963
8217,14.7342,-20.4295,1037.41,0.560307
8218,15.6269,-20.4406,1037.72,0.56521
8219,16.5192,-20.4517,1038.03,0.570141
8220,17.4124,-20.4644,1038.34,0.57558
8221,18.3061,-20.4775,1038.65,0.580863
8222,19.2001,-20.4897,1038.95,0.586165
8223,20.0952,-20.5086,1039.26,0.591625
8224,20.9925,-20.5236,1039.55,0.597049
8225,21.8861,-20.5454,1039.88,0.603327
8226,22.7833,-20.5472,1040.2,0.611106
8227,23.6807,-20.5496,1040.53,0.617901
8228,24.5792,-20.5644,1040.83,0.621498
8229,25.4774,-20.5649,1041.14,0.624954
8230,26.3758,-20.5746,1041.44,0.628457
8231,27.2759,-20.5863,1041.74,0.632851
8232,28.1757,-20.5994,1042.05,0.635918
8233,29.0765,-20.6105,1042.37,0.63972
8234,29.9772,-20.6206,1042.68,0.644525
8235,30.8798,-20.6323,1042.99,0.649417
8236,31.7822,-20.6431,1043.3,0.654239
8237,32.6851,-20.655,1043.61,0.659201
8238,33.5887,-20.666,1043.92,0.664222
8239,34.4922,-20.6778,1044.23,0.669699
8240,35.397,-20.6891,1044.55,0.674763
8241,36.3018,-20.7006,1044.86,0.680098
8242,37.2077,-20.7135,1045.17,0.685348
8243,38.1143,-20.7253,1045.49,0.690729
8244,39.0208,-20.7443,1045.8,0.695919
8245,39.9274,-20.7576,1046.1,0.700965
8246,40.8364,-20.7665,1046.45,0.706157
8247,41.7439,-20.7648,1046.72,0.710093
8248,42.6527,-20.7667,1047.02,0.714751
8249,43.5616,-20.779,1047.3,0.720291
8250,44.4724,-20.7767,1047.63,0.725793
8251,45.3849,-20.7993,1047.97,0.730761
8252,46.2946,-20.8173,1048.25,0.735651
8253,47.2077,-20.838,1048.59,0.74113
8254,48.1205,-20.8511,1048.91,0.746062
8255,49.0341,-20.8622,1049.23,0.750694
8256,49.9476,-20.8729,1049.54,0.755146
8257,50.8617,-20.8843,1049.85,0.76007
8258,51.7767,-20.896,1050.16,0.76515
8259,52.6921,-20.9074,1050.47,0.770056
8260,53.608,-20.919,1050.78,0.774911
8261,54.5248,-20.9309,1051.09,0.780307
8262,55.442,-20.9428,1051.4,0.785878
8263,56.3604,-20.9546,1051.72,0.791285
8264,57.278,-20.969,1052.02,0.796758
8265,58.197,-20.9814,1052.33,0.801792
8266,59.1166,-20.9975,1052.64,0.806779
8267,60.0351,-21.0144,1052.94,0.811215
8268,60.9564,-21.038,1053.27,0.815754
8269,61.8789,-21.0698,1053.58,0.820941
8270,62.8021,-21.0734,1053.91,0.826382
8271,63.7262,-21.0743,1054.24,0.831939
8272,64.6499,-21.0786,1054.56,0.836675
8273,65.5731,-21.0847,1054.86,0.842141
8274,66.4974,-21.0888,1055.17,0.84689
8275,67.4219,-21.0996,1055.48,0.851391
8276,68.3467,-21.1094,1055.79,0.856352
8277,69.2729,-21.1191,1056.09,0.860711
8278,70.1997,-21.1293,1056.4,0.865953
8279,71.1273,-21.142,1056.72,0.871457
8280,72.0558,-21.1523,1057.03,0.87601
8281,72.9843,-21.1654,1057.33,0.881507
8282,73.914,-21.1771,1057.65,0.886414
8283,74.8431,-21.1883,1057.96,0.892066
8284,75.7736,-21.2003,1058.27,0.897115
8285,76.7041,-21.2115,1058.58,0.902538
8286,77.6348,-21.2186,1058.9,0.907575
8287,78.5669,-21.2336,1059.2,0.912226
8288,79.4971,-21.2539,1059.49,0.917731
8289,80.4324,-21.2724,1059.83,0.923121
8290,81.3656,-21.2945,1060.12,0.927788
8291,82.2998,-21.306,1060.44,0.932853
8292,83.2352,-21.3224,1060.75,0.937239
8293,84.1708,-21.3249,1061.05,0.942524
8294,85.1107,-21.3243,1061.41,0.947691
8295,86.0465,-21.3354,1061.7,0.952693
8296,-28.3419,-20.7609,1022.2,0.318747
8297,-27.475,-20.7721,1022.51,0.32367
8298,-26.608,-20.7831,1022.82,0.328587
8299,-25.7405,-20.7941,1023.13,0.333265
8300,-24.8728,-20.8056,1023.44,0.338208
8301,-24.0043,-20.8165,1023.75,0.343146
8302,-23.1352,-20.8273,1024.06,0.347974
8303,-22.2658,-20.8391,1024.37,0.353264
8304,-21.3956,-20.8497,1024.68,0.358103
8305,-20.5245,-20.8616,1024.99,0.363137
8306,-19.6537,-20.8726,1025.3,0.368869
8307,-18.7819,-20.8833,1025.6,0.373773
8308,-17.9103,-20.8977,1025.92,0.379245
8309,-17.0374,-20.9092,1026.22,0.384482
8310,-16.1654,-20.9204,1026.54,0.389849
8311,-15.2913,-20.929,1026.84,0.394973
8312,-14.4164,-20.9403,1027.16,0.39937
8313,-13.5417,-20.9521,1027.46,0.404013
8314,-12.6664,-20.9608,1027.77,0.408224
8315,-11.7905,-20.9733,1028.09,0.413167
8316,-10.914,-20.9848,1028.4,0.417604
8317,-10.0374,-20.9969,1028.71,0.422162
8318,-9.16025,-21.0077,1029.02,0.426814
8319,-8.28226,-21.0184,1029.33,0.431631
8320,-7.40344,-21.0293,1029.64,0.436176
8321,-6.52468,-21.0398,1029.95,0.440704
8322,-5.64497,-21.0509,1030.26,0.445707
8323,-4.76529,-21.0619,1030.57,0.45027
8324,-3.88468,-21.0726,1030.88,0.45517
8325,-3.00381,-21.0847,1031.18,0.460325
8326,-2.12209,-21.0967,1031.49,0.465448
8327,-1.24085,-21.1108,1031.8,0.470717
8328,-0.358354,-21.1238,1032.1,0.47576
8329,0.524837,-21.1421,1032.41,0.482089
8330,1.40861,-21.1571,1032.72,0.487952
8331,2.29298,-21.171,1033.02,0.492847
8332,3.17793,-21.1867,1033.34,0.498662
8333,4.06416,-21.1955,1033.65,0.503427
8334,4.95043,-21.2025,1033.97,0.508431
8335,5.83705,-21.2088,1034.29,0.512907
8336,6.72385,-21.2174,1034.6,0.517283
8337,7.61188,-21.2272,1034.91,0.522323
8338,8.49984,-21.2359,1035.22,0.526816
8339,9.38746,-21.2459,1035.53,0.531223
8340,10.2764,-21.2574,1035.84,0.53624
8341,11.1659,-21.2682,1036.15,0.540767
8342,12.0563,-21.2794,1036.46,0.545327
8343,12.9471,-21.2903,1036.77,0.549885
8344,13.8383,-21.3019,1037.08,0.554887
8345,14.7297,-21.3138,1037.4,0.56021
8346,15.6223,-21.3251,1037.7,0.565097
8347,16.5144,-21.3369,1038.02,0.570244
8348,17.4075,-21.3491,1038.32,0.575846
8349,18.3013,-21.3622,1038.63,0.581069
8350,19.1962,-21.3749,1038.94,0.586357
8351,20.0913,-21.3906,1039.24,0.591654
8352,20.9874,-21.4043,1039.55,0.597534
8353,21.8833,-21.4172,1039.88,0.603081
8354,22.7805,-21.4253,1040.17,0.608552
8355,23.6785,-21.4355,1040.49,0.614246
8356,24.576,-21.4459,1040.8,0.619345
8357,25.4741,-21.4518,1041.12,0.623644
8358,26.3719,-21.4637,1041.42,0.62801
8359,27.2723,-21.4749,1041.73,0.632442
8360,28.172,-21.4884,1042.04,0.636393
8361,29.0725,-21.4984,1042.36,0.640643
8362,29.9734,-21.5106,1042.67,0.645353
8363,30.8761,-21.5219,1042.98,0.650197
8364,31.7782,-21.5333,1043.29,0.654956
8365,32.6812,-21.5451,1043.6,0.659821
8366,33.5847,-21.5564,1043.91,0.6647
8367,34.4884,-21.5683,1044.22,0.669964
8368,35.3933,-21.5795,1044.53,0.674948
8369,36.298,-21.5916,1044.85,0.68041
8370,37.2041,-21.6037,1045.16,0.685697
8371,38.1104,-21.6159,1045.48,0.69118
8372,39.0174,-21.6304,1045.79,0.696436
8373,39.924,-21.6405,1046.09,0.701471
8374,40.8323,-21.6496,1046.42,0.706828
8375,41.742,-21.6581,1046.73,0.712349
8376,42.6512,-21.6689,1047.03,0.716774
8377,43.5601,-21.6835,1047.34,0.722238
8378,44.4711,-21.6897,1047.65,0.727265
8379,45.3825,-21.7026,1047.98,0.731832
8380,46.2935,-21.7192,1048.27,0.736498
8381,47.2052,-21.7332,1048.59,0.741111
8382,48.1172,-21.7467,1048.91,0.745813
8383,49.031,-21.7569,1049.22,0.750616
8384,49.9444,-21.7677,1049.53,0.75526
8385,50.8586,-21.7795,1049.84,0.76029
8386,51.7736,-21.7915,1050.15,0.765742
8387,52.6891,-21.8036,1050.46,0.770363
8388,53.6049,-21.8156,1050.78,0.775418
8389,54.5218,-21.8273,1051.09,0.780687
8390,55.4391,-21.8391,1051.4,0.786014
8391,56.3574,-21.8512,1051.71,0.791206
8392,57.2754,-21.8648,1052.02,0.796576
8393,58.1945,-21.8778,1052.33,0.801727
8394,59.1136,-21.8932,1052.63,0.806798
8395,60.0334,-21.9079,1052.95,0.81132
8396,60.9543,-21.9241,1053.27,0.816472
8397,61.8765,-21.9403,1053.58,0.821623
8398,62.7985,-21.9519,1053.89,0.826396
8399,63.7228,-21.9612,1054.23,0.831607
8400,64.6457,-21.9695,1054.53,0.836582
8401,65.5701,-21.9794,1054.85,0.841707
8402,66.4944,-21.9881,1055.15,0.846793
8403,67.4194,-21.9967,1055.47,0.851346
8404,68.3446,-22.007,1055.78,0.856416
8405,69.2706,-22.0179,1056.09,0.861146
8406,70.1977,-22.03,1056.4,0.866133
8407,71.1253,-22.0429,1056.71,0.871606
8408,72.0537,-22.054,1057.02,0.876374
8409,72.9822,-22.0671,1057.33,0.881858
8410,73.912,-22.0787,1057.65,0.886621
8411,74.8411,-22.0904,1057.96,0.892142
8412,75.7713,-22.1027,1058.27,0.89753
8413,76.7024,-22.1148,1058.58,0.902999
8414,77.6331,-22.1235,1058.9,0.908276
8415,78.5655,-22.1338,1059.21,0.912716
8416,79.4968,-22.1491,1059.51,0.918235
8417,80.4314,-22.1658,1059.84,0.923541
8418,81.3651,-22.1805,1060.14,0.928224
8419,82.2994,-22.1912,1060.46,0.932714
8420,83.2352,-22.2064,1060.76,0.937889
8421,84.1703,-22.2188,1061.06,0.943398
8422,85.1088,-22.2293,1061.4,0.948235
8423,86.0453,-22.2409,1061.7,0.953209
8424,-28.3457,-21.6335,1022.17,0.31885
8425,-27.479,-21.6452,1022.48,0.32381
8426,-26.612,-21.6561,1022.79,0.32865
8427,-25.7446,-21.6676,1023.1,0.33345
8428,-24.8769,-21.6791,1023.41,0.338414
8429,-24.0084,-21.6901,1023.72,0.343269
8430,-23.1394,-21.7012,1024.03,0.348142
8431,-22.2699,-21.7131,1024.34,0.353404
8432,-21.4001,-21.7248,1024.65,0.358444
8433,-20.5291,-21.7383,1024.96,0.363523
8434,-19.6576,-21.7481,1025.27,0.368999
8435,-18.7857,-21.7585,1025.58,0.373831
8436,-17.9132,-21.7724,1025.9,0.379265
8437,-17.0406,-21.7828,1026.2,0.384221
8438,-16.1677,-21.7945,1026.51,0.389162
8439,-15.2937,-21.803,1026.82,0.394306
8440,-14.4197,-21.8156,1027.13,0.398938
8441,-13.5452,-21.8283,1027.44,0.40374
8442,-12.6702,-21.8379,1027.75,0.408072
8443,-11.7943,-21.8514,1028.06,0.413279
8444,-10.9179,-21.8623,1028.38,0.417696
8445,-10.0413,-21.8739,1028.69,0.422416
8446,-9.16416,-21.8849,1029,0.427027
8447,-8.28634,-21.8965,1029.3,0.432063
8448,-7.4078,-21.9075,1029.62,0.436681
8449,-6.52926,-21.9183,1029.92,0.441149
8450,-5.64975,-21.9294,1030.23,0.445947
8451,-4.76988,-21.9411,1030.54,0.450689
8452,-3.88934,-21.9531,1030.85,0.455653
8453,-3.00835,-21.9647,1031.16,0.460661
8454,-2.1266,-21.9765,1031.47,0.465794
8455,-1.24523,-21.99,1031.78,0.470874
8456,-0.362634,-22.0029,1032.09,0.475989
8457,0.520483,-22.0193,1032.4,0.481997
8458,1.40435,-22.0317,1032.71,0.487331
8459,2.2887,-22.0439,1033.01,0.492407
8460,3.1738,-22.0585,1033.33,0.497925
8461,4.05974,-22.0688,1033.64,0.503121
8462,4.94614,-22.0787,1033.95,0.508286
8463,5.83281,-22.0871,1034.26,0.512991
8464,6.71969,-22.0969,1034.58,0.517629
8465,7.60765,-22.109,1034.89,0.52279
8466,8.49587,-22.1181,1035.2,0.527263
8467,9.38341,-22.129,1035.51,0.531699
8468,10.2723,-22.1405,1035.82,0.536354
8469,11.1617,-22.1516,1036.13,0.540829
8470,12.052,-22.1629,1036.44,0.545154
8471,12.9428,-22.174,1036.76,0.549588
8472,13.8341,-22.1858,1037.07,0.554496
8473,14.7257,-22.1978,1037.38,0.559954
8474,15.6185,-22.2095,1037.69,0.564958
8475,16.5109,-22.2213,1038,0.569951
8476,17.404,-22.234,1038.31,0.575857
8477,18.2976,-22.2468,1038.62,0.581419
8478,19.1926,-22.259,1038.93,0.586753
8479,20.0876,-22.273,1039.23,0.591971
8480,20.9837,-22.2861,1039.54,0.597563
8481,21.88,-22.2979,1039.85,0.603179
8482,22.7767,-22.3095,1040.16,0.608035
