index,三维坐标X,三维坐标Y,三维坐标Z,位移场DX
6824,3.24606,-7.0591,1033.7,-0.250288
6825,4.13162,-7.0664,1034.01,-0.250098
6826,5.01729,-7.07378,1034.31,-0.250321
6827,5.90378,-7.08099,1034.62,-0.250258
6828,6.79099,-7.08847,1034.93,-0.250001
6829,7.67798,-7.09607,1035.23,-0.250498
6830,8.56589,-7.10343,1035.54,-0.250609
6831,9.45441,-7.11067,1035.84,-0.25064
6832,10.3438,-7.11832,1036.15,-0.250335
6833,11.2327,-7.12567,1036.46,-0.251095
6834,12.1224,-7.13276,1036.76,-0.251487
6835,13.0132,-7.14033,1037.07,-0.251374
6836,13.9045,-7.1478,1037.37,-0.25131
6837,14.7959,-7.1551,1037.68,-0.251626
6838,15.6881,-7.16243,1037.98,-0.251766
6839,16.5806,-7.16968,1038.29,-0.252093
6840,17.4742,-7.17687,1038.6,-0.251908
6841,18.3674,-7.18398,1038.9,-0.252636
6842,19.2622,-7.19139,1039.21,-0.252266
6843,20.157,-7.19871,1039.52,-0.252533
6844,21.0526,-7.20588,1039.82,-0.252429
6845,21.9485,-7.21289,1040.13,-0.252589
6846,22.8452,-7.22053,1040.43,-0.252558
6847,23.7424,-7.22782,1040.74,-0.252608
6848,24.6403,-7.23474,1041.05,-0.252437
6849,25.5384,-7.24235,1041.36,-0.252558
6850,26.4371,-7.24962,1041.66,-0.25274
6851,27.3365,-7.25675,1041.97,-0.252745
6852,28.2359,-7.26388,1042.28,-0.253321
6853,29.1369,-7.27192,1042.59,-0.25279
6854,30.0377,-7.2802,1042.89,-0.253093
6855,30.9388,-7.28745,1043.2,-0.2536
6856,31.8405,-7.2954,1043.51,-0.254057
6857,32.7426,-7.30304,1043.82,-0.254656
6858,33.6456,-7.3105,1044.12,-0.254912
6859,34.5488,-7.31763,1044.43,-0.255474
6860,35.4529,-7.32476,1044.74,-0.255746
6861,36.3573,-7.33237,1045.04,-0.256196
6862,37.2634,-7.33965,1045.35,-0.255592
6863,38.1691,-7.34682,1045.66,-0.255961
6864,39.0765,-7.35425,1045.96,-0.255139
6865,39.9834,-7.36158,1046.27,-0.255354
6866,40.8913,-7.36887,1046.58,-0.255118
6867,41.8001,-7.37589,1046.88,-0.254622
6868,42.7086,-7.38363,1047.19,-0.254927
6869,43.6182,-7.39128,1047.5,-0.254765
6870,44.5278,-7.39877,1047.81,-0.255117
6871,45.438,-7.40677,1048.11,-0.255438
6872,46.3493,-7.41509,1048.42,-0.255282
6873,47.2601,-7.42228,1048.73,-0.25612
6874,48.1721,-7.42935,1049.04,-0.256283
6875,49.0846,-7.43714,1049.34,-0.256523
6876,49.998,-7.44502,1049.65,-0.256475
6877,50.9118,-7.45257,1049.96,-0.256705
6878,51.8262,-7.46044,1050.27,-0.256808
6879,52.7407,-7.46781,1050.57,-0.257372
6880,53.6563,-7.47561,1050.88,-0.257425
6881,54.5723,-7.48319,1051.19,-0.257694
6882,55.4887,-7.49137,1051.49,-0.258106
6883,56.4061,-7.49858,1051.8,-0.258066
6884,57.3237,-7.50581,1052.11,-0.258515
6885,58.2421,-7.51387,1052.42,-0.258611
6886,59.1612,-7.5216,1052.73,-0.25873
6887,60.0806,-7.52942,1053.04,-0.258881
6888,61.0014,-7.537,1053.34,-0.258499
6889,61.9223,-7.54423,1053.65,-0.258443
6890,62.8443,-7.55211,1053.96,-0.257947
6891,63.7669,-7.56021,1054.27,-0.257554
6892,64.6894,-7.56798,1054.58,-0.2577
6893,65.6125,-7.5764,1054.89,-0.257769
6894,66.5363,-7.58412,1055.2,-0.257747
6895,67.461,-7.59201,1055.5,-0.257502
6896,68.3857,-7.59971,1055.81,-0.257769
6897,69.3112,-7.60711,1056.12,-0.257867
6898,70.2371,-7.61491,1056.43,-0.258053
6899,71.1642,-7.62218,1056.74,-0.257732
6900,72.092,-7.62988,1057.05,-0.257247
6901,73.0195,-7.63749,1057.35,-0.257807
6902,73.9482,-7.64555,1057.66,-0.25751
6903,74.8774,-7.65309,1057.97,-0.257568
6904,75.8072,-7.66095,1058.28,-0.257595
6905,76.7381,-7.66802,1058.59,-0.257113
6906,77.6684,-7.67603,1058.9,-0.257878
6907,78.6006,-7.68439,1059.21,-0.257167
6908,79.5327,-7.69173,1059.52,-0.257293
6909,80.4654,-7.69911,1059.83,-0.257402
6910,81.3983,-7.70758,1060.14,-0.257683
6911,82.3321,-7.71645,1060.44,-0.257596
6912,83.267,-7.72514,1060.75,-0.257201
6913,84.2016,-7.73246,1061.06,-0.257774
6914,85.1378,-7.74026,1061.37,-0.257084
6915,86.0743,-7.74749,1061.67,-0.256915
6916,-28.283,-7.67279,1022.62,-0.25559
6917,-27.4161,-7.68103,1022.93,-0.255333
6918,-26.5489,-7.68812,1023.23,-0.255302
6919,-25.6812,-7.69557,1023.53,-0.255366
6920,-24.8129,-7.70373,1023.84,-0.255186
6921,-23.9435,-7.71138,1024.15,-0.254465
6922,-23.0743,-7.71913,1024.46,-0.254401
6923,-22.2042,-7.72602,1024.76,-0.253999
6924,-21.3341,-7.73295,1025.07,-0.253998
6925,-20.4643,-7.74032,1025.38,-0.254966
6926,-19.593,-7.74724,1025.69,-0.254815
6927,-18.7214,-7.75501,1025.99,-0.254964
6928,-17.8487,-7.76206,1026.3,-0.254457
6929,-16.9756,-7.76954,1026.61,-0.254129
6930,-16.1025,-7.77718,1026.92,-0.254268
6931,-15.2283,-7.78488,1027.22,-0.253886
6932,-14.3536,-7.79268,1027.53,-0.253487
6933,-13.4785,-7.79984,1027.84,-0.253253
6934,-12.6035,-7.80788,1028.14,-0.253562
6935,-11.7273,-7.81464,1028.45,-0.25325
6936,-10.8511,-7.82178,1028.76,-0.253495
6937,-9.97437,-7.82923,1029.07,-0.253658
6938,-9.09724,-7.83629,1029.37,-0.253976
6939,-8.2198,-7.84375,1029.68,-0.25448
6940,-7.34123,-7.85111,1029.99,-0.254388
6941,-6.4622,-7.85873,1030.3,-0.254363
6942,-5.58238,-7.86598,1030.6,-0.254078
6943,-4.70278,-7.87345,1030.91,-0.25454
6944,-3.82219,-7.88142,1031.22,-0.254521
6945,-2.94053,-7.8886,1031.52,-0.253993
6946,-2.05886,-7.89611,1031.83,-0.253956
6947,-1.17692,-7.90405,1032.14,-0.254182
6948,-0.294582,-7.91113,1032.45,-0.254536
6949,0.588908,-7.91851,1032.75,-0.254272
6950,1.47278,-7.92552,1033.06,-0.254156
6951,2.3571,-7.93287,1033.37,-0.254111
6952,3.24151,-7.94024,1033.67,-0.254519
6953,4.127,-7.9479,1033.98,-0.254376
6954,5.01288,-7.9554,1034.29,-0.254378
6955,5.89953,-7.96282,1034.6,-0.254146
6956,6.78666,-7.97088,1034.9,-0.253951
6957,7.67382,-7.97882,1035.21,-0.254276
6958,8.56203,-7.9866,1035.52,-0.25408
6959,9.45054,-7.99427,1035.82,-0.254105
6960,10.3398,-8.00209,1036.13,-0.25395
6961,11.2289,-8.01004,1036.44,-0.254476
6962,12.1187,-8.01711,1036.74,-0.254764
6963,13.0095,-8.02512,1037.05,-0.254673
6964,13.9006,-8.03264,1037.35,-0.254703
6965,14.7921,-8.03997,1037.66,-0.255035
6966,15.6842,-8.04773,1037.97,-0.255223
6967,16.5771,-8.05505,1038.27,-0.255192
6968,17.4705,-8.06247,1038.58,-0.255111
6969,18.3638,-8.06959,1038.89,-0.255767
6970,19.2585,-8.07737,1039.19,-0.255538
6971,20.153,-8.08522,1039.5,-0.256073
6972,21.0485,-8.09298,1039.81,-0.256045
6973,21.9443,-8.09982,1040.11,-0.256366
6974,22.8409,-8.10772,1040.42,-0.25637
6975,23.738,-8.11546,1040.73,-0.256466
6976,24.636,-8.12286,1041.03,-0.256188
6977,25.5343,-8.13056,1041.34,-0.256219
6978,26.4332,-8.13768,1041.65,-0.256122
6979,27.3325,-8.14565,1041.96,-0.256311
6980,28.2319,-8.15331,1042.26,-0.256809
6981,29.1326,-8.16169,1042.57,-0.256623
6982,30.0334,-8.16956,1042.88,-0.256931
6983,30.9344,-8.1772,1043.19,-0.257453
6984,31.836,-8.18546,1043.5,-0.25803
6985,32.7383,-8.1934,1043.8,-0.258395
6986,33.6416,-8.20098,1044.11,-0.258442
6987,34.545,-8.20837,1044.42,-0.258793
6988,35.4491,-8.21569,1044.72,-0.25904
6989,36.3539,-8.22347,1045.03,-0.259174
6990,37.26,-8.23063,1045.34,-0.258558
6991,38.1656,-8.23794,1045.65,-0.259001
6992,39.0731,-8.24462,1045.95,-0.258135
6993,39.9801,-8.24936,1046.26,-0.258308
6994,40.888,-8.25748,1046.57,-0.258212
6995,41.7965,-8.26596,1046.87,-0.257916
6996,42.7053,-8.27361,1047.18,-0.258064
6997,43.615,-8.28157,1047.49,-0.257733
6998,44.5244,-8.29122,1047.8,-0.258267
6999,45.4346,-8.30202,1048.11,-0.258595
7000,46.3457,-8.30998,1048.41,-0.258517
7001,47.2567,-8.31641,1048.72,-0.259172
7002,48.1688,-8.32352,1049.03,-0.259394
7003,49.0809,-8.33143,1049.34,-0.260056
7004,49.9945,-8.33956,1049.64,-0.2598
7005,50.9081,-8.34713,1049.95,-0.26017
7006,51.8227,-8.35518,1050.26,-0.260071
7007,52.7372,-8.36328,1050.57,-0.260756
7008,53.6528,-8.37171,1050.87,-0.260828
7009,54.569,-8.37958,1051.18,-0.260905
7010,55.4853,-8.38777,1051.49,-0.26133
7011,56.4027,-8.39547,1051.8,-0.261332
7012,57.3203,-8.40299,1052.11,-0.261797
7013,58.2389,-8.41101,1052.41,-0.261654
7014,59.1581,-8.42058,1052.72,-0.26164
7015,60.0779,-8.42806,1053.03,-0.261516
7016,60.9983,-8.43685,1053.34,-0.261418
7017,61.9193,-8.44567,1053.65,-0.26129
7018,62.8412,-8.4544,1053.96,-0.261036
7019,63.7635,-8.46236,1054.27,-0.26091
7020,64.6863,-8.46861,1054.58,-0.260892
7021,65.6096,-8.47768,1054.89,-0.260928
7022,66.5334,-8.48476,1055.2,-0.260953
7023,67.4578,-8.49224,1055.5,-0.260915
7024,68.3827,-8.50009,1055.81,-0.261018
7025,69.308,-8.50775,1056.12,-0.261228
7026,70.234,-8.51567,1056.43,-0.261284
7027,71.1613,-8.52313,1056.74,-0.260825
7028,72.089,-8.5309,1057.04,-0.260402
7029,73.0166,-8.53904,1057.35,-0.260776
7030,73.9454,-8.54672,1057.66,-0.26047
7031,74.8744,-8.55427,1057.97,-0.260799
7032,75.8046,-8.56198,1058.28,-0.260449
7033,76.7354,-8.56921,1058.59,-0.260032
7034,77.6658,-8.57726,1058.9,-0.260778
7035,78.598,-8.58578,1059.21,-0.260163
7036,79.5295,-8.5936,1059.51,-0.260308
7037,80.463,-8.59895,1059.83,-0.260397
7038,81.3962,-8.60938,1060.14,-0.260451
7039,82.3296,-8.6188,1060.44,-0.260594
7040,83.2647,-8.62717,1060.75,-0.259967
7041,84.1996,-8.63469,1061.06,-0.260377
7042,85.1363,-8.64429,1061.38,-0.259894
7043,86.0724,-8.65208,1061.67,-0.259313
7044,-28.2871,-8.54582,1022.59,-0.260118
7045,-27.4202,-8.55382,1022.9,-0.259773
7046,-26.5532,-8.5611,1023.2,-0.259941
7047,-25.6854,-8.5691,1023.51,-0.259887
7048,-24.8169,-8.57712,1023.82,-0.259469
7049,-23.9479,-8.5851,1024.12,-0.259069
7050,-23.0784,-8.59279,1024.43,-0.258663
7051,-22.2084,-8.60006,1024.74,-0.258334
7052,-21.338,-8.60716,1025.04,-0.258149
7053,-20.468,-8.61508,1025.35,-0.258733
7054,-19.5971,-8.6222,1025.66,-0.259049
7055,-18.7253,-8.63046,1025.97,-0.258969
7056,-17.8528,-8.63807,1026.28,-0.258645
7057,-16.9799,-8.64506,1026.59,-0.258445
7058,-16.1067,-8.6559,1026.89,-0.258577
7059,-15.2327,-8.66349,1027.2,-0.258291
7060,-14.3575,-8.67209,1027.5,-0.257395
7061,-13.4826,-8.67935,1027.81,-0.257335
7062,-12.6071,-8.6871,1028.12,-0.257184
7063,-11.7309,-8.69495,1028.42,-0.256849
7064,-10.8548,-8.70021,1028.73,-0.257065
7065,-9.97797,-8.70755,1029.04,-0.257164
7066,-9.10096,-8.71439,1029.35,-0.257583
7067,-8.22352,-8.722,1029.66,-0.258075
7068,-7.34517,-8.72972,1029.97,-0.258195
7069,-6.46621,-8.73716,1030.27,-0.258222
7070,-5.58655,-8.74477,1030.58,-0.258086
7071,-4.70688,-8.75265,1030.89,-0.258444
7072,-3.82617,-8.76071,1031.2,-0.258288
7073,-2.9445,-8.76873,1031.5,-0.257725
7074,-2.06287,-8.77649,1031.81,-0.257712
7075,-1.181,-8.78494,1032.12,-0.257977
7076,-0.298976,-8.79279,1032.43,-0.258628
7077,0.584201,-8.80121,1032.74,-0.258652
7078,1.46773,-8.80809,1033.05,-0.258878
7079,2.35193,-8.81567,1033.35,-0.25894
7080,3.23639,-8.82353,1033.66,-0.259271
7081,4.12213,-8.83191,1033.97,-0.258892
7082,5.00835,-8.83891,1034.27,-0.258532
7083,5.89518,-8.84566,1034.58,-0.258108
7084,6.78238,-8.8544,1034.89,-0.257855
7085,7.66972,-8.86226,1035.19,-0.258002
7086,8.55779,-8.87016,1035.5,-0.25791
7087,9.44616,-8.87783,1035.8,-0.258074
7088,10.3353,-8.88573,1036.11,-0.257981
7089,11.2245,-8.89391,1036.42,-0.258399
7090,12.1145,-8.90135,1036.72,-0.258579
7091,13.0052,-8.90953,1037.03,-0.258528
7092,13.8966,-8.91726,1037.33,-0.258268
7093,14.7881,-8.9248,1037.64,-0.258517
7094,15.6803,-8.93302,1037.95,-0.258639
7095,16.5731,-8.94076,1038.26,-0.258668
7096,17.4663,-8.94838,1038.56,-0.258907
7097,18.3597,-8.95585,1038.87,-0.259445
7098,19.2545,-8.96385,1039.18,-0.259025
7099,20.1493,-8.96936,1039.49,-0.259406
7100,21.0449,-8.97614,1039.8,-0.259506
7101,21.9407,-8.98309,1040.11,-0.259751
7102,22.8373,-8.99082,1040.42,-0.259827
7103,23.7343,-8.99914,1040.72,-0.26007
7104,24.6322,-9.0071,1041.03,-0.259929
7105,25.53,-9.01903,1041.33,-0.260058
7106,26.4291,-9.02763,1041.63,-0.259785
7107,27.328,-9.03536,1041.94,-0.260307
7108,28.2277,-9.04302,1042.25,-0.260571
7109,29.1286,-9.05121,1042.56,-0.260205
7110,30.0292,-9.05923,1042.87,-0.260667
7111,30.9302,-9.06683,1043.17,-0.261167
7112,31.8317,-9.07509,1043.48,-0.261835
7113,32.7344,-9.08337,1043.79,-0.26185
7114,33.6379,-9.09127,1044.1,-0.26167
7115,34.5413,-9.09897,1044.4,-0.26205
7116,35.4454,-9.10637,1044.71,-0.262351
7117,36.3501,-9.11454,1045.02,-0.262547
7118,37.2561,-9.12218,1045.33,-0.262073
7119,38.1618,-9.12822,1045.63,-0.262426
7120,39.0689,-9.13445,1045.94,-0.261779
7121,39.9761,-9.13592,1046.25,-0.262058
7122,40.8843,-9.13716,1046.56,-0.261847
7123,41.793,-9.14269,1046.86,-0.261353
7124,42.7021,-9.14652,1047.18,-0.261783
7125,43.6123,-9.15691,1047.49,-0.260951
7126,44.5214,-9.17108,1047.79,-0.261508
7127,45.4315,-9.18773,1048.1,-0.261859
7128,46.3423,-9.2021,1048.4,-0.26164
7129,47.2532,-9.21069,1048.71,-0.262399
7130,48.1652,-9.22096,1049.02,-0.262589
7131,49.0774,-9.22656,1049.33,-0.263174
7132,49.9912,-9.23486,1049.63,-0.262877
7133,50.9047,-9.24289,1049.94,-0.263345
7134,51.8191,-9.25117,1050.25,-0.263379
7135,52.7338,-9.25951,1050.56,-0.263876
7136,53.6495,-9.26806,1050.87,-0.26386
7137,54.5654,-9.27617,1051.18,-0.26423
7138,55.4818,-9.2845,1051.48,-0.264647
7139,56.3995,-9.2924,1051.79,-0.264385
7140,57.3172,-9.30011,1052.1,-0.264682
7141,58.2362,-9.30538,1052.41,-0.264335
7142,59.1555,-9.30606,1052.72,-0.264372
7143,60.0752,-9.30737,1053.02,-0.264282
7144,60.9951,-9.30731,1053.31,-0.263742
7145,61.9173,-9.3011,1053.64,-0.263944
7146,62.8375,-9.3048,1053.92,-0.263937
7147,63.7588,-9.31966,1054.23,-0.26412
7148,64.6823,-9.34296,1054.55,-0.263923
7149,65.6059,-9.35928,1054.86,-0.263764
7150,66.5309,-9.37455,1055.19,-0.263881
7151,67.4543,-9.38751,1055.49,-0.263877
7152,68.3796,-9.39822,1055.8,-0.263786
7153,69.3057,-9.40771,1056.12,-0.263733
7154,70.2318,-9.41612,1056.43,-0.263773
7155,71.1592,-9.4241,1056.73,-0.263156
7156,72.0871,-9.43242,1057.04,-0.262622
7157,73.0147,-9.44044,1057.35,-0.263128
7158,73.9431,-9.44854,1057.66,-0.263076
7159,74.8726,-9.45654,1057.97,-0.263009
7160,75.8024,-9.46454,1058.28,-0.262993
7161,76.7329,-9.47178,1058.59,-0.262808
7162,77.6633,-9.47837,1058.9,-0.263562
7163,78.5954,-9.48277,1059.21,-0.262924
7164,79.528,-9.48661,1059.52,-0.262999
7165,80.4621,-9.48735,1059.85,-0.263251
7166,81.3968,-9.49125,1060.17,-0.262984
7167,82.3297,-9.50078,1060.47,-0.263178
7168,83.2642,-9.50933,1060.77,-0.262625
7169,84.1991,-9.52563,1061.08,-0.263021
7170,85.1351,-9.54445,1061.39,-0.263027
7171,86.0705,-9.55562,1061.68,-0.262326
7172,-28.2909,-9.41824,1022.57,-0.264262
7173,-27.4239,-9.42623,1022.87,-0.263871
7174,-26.5567,-9.43321,1023.18,-0.263749
7175,-25.689,-9.44168,1023.48,-0.263688
7176,-24.8207,-9.45019,1023.79,-0.263509
7177,-23.9518,-9.45871,1024.1,-0.263198
7178,-23.0824,-9.4669,1024.4,-0.262853
7179,-22.2125,-9.47444,1024.71,-0.26258
7180,-21.3421,-9.48184,1025.02,-0.2624
7181,-20.4721,-9.4894,1025.32,-0.263058
7182,-19.6013,-9.49729,1025.63,-0.263501
7183,-18.7296,-9.50403,1025.94,-0.263405
7184,-17.857,-9.51109,1026.25,-0.262968
7185,-16.9849,-9.51442,1026.58,-0.263327
7186,-16.1117,-9.52977,1026.87,-0.263412
7187,-15.2381,-9.53792,1027.18,-0.26357
7188,-14.3622,-9.54524,1027.49,-0.261927
7189,-13.4875,-9.55561,1027.79,-0.262158
7190,-12.6119,-9.5642,1028.1,-0.26184
7191,-11.7356,-9.57494,1028.39,-0.261484
7192,-10.8597,-9.57838,1028.71,-0.261878
7193,-9.98223,-9.58522,1029.02,-0.261338
7194,-9.10506,-9.59229,1029.33,-0.261567
7195,-8.22743,-9.60059,1029.64,-0.261839
7196,-7.34888,-9.60859,1029.94,-0.261743
7197,-6.46987,-9.6163,1030.25,-0.261709
7198,-5.59028,-9.62427,1030.56,-0.261615
7199,-4.71068,-9.63241,1030.87,-0.262034
7200,-3.83035,-9.64075,1031.17,-0.262247
7201,-2.94899,-9.64896,1031.48,-0.261981
7202,-2.06746,-9.65687,1031.79,-0.262064
7203,-1.18568,-9.66797,1032.1,-0.262346
7204,-0.303981,-9.67875,1032.41,-0.263256
7205,0.579382,-9.68483,1032.73,-0.263137
7206,1.46293,-9.69162,1033.03,-0.263334
7207,2.34725,-9.70342,1033.34,-0.263216
7208,3.23161,-9.70944,1033.65,-0.263691
7209,4.11823,-9.71181,1033.98,-0.262619
7210,5.00431,-9.71587,1034.27,-0.262394
7211,5.89107,-9.72574,1034.57,-0.261961
7212,6.77839,-9.73513,1034.89,-0.261649
7213,7.6655,-9.74151,1035.18,-0.261965
7214,8.55419,-9.75042,1035.48,-0.26121
7215,9.44177,-9.76195,1035.78,-0.262007
7216,10.3309,-9.76909,1036.09,-0.261985
7217,11.2202,-9.77774,1036.4,-0.262284
7218,12.11,-9.78534,1036.7,-0.262548
7219,13.0011,-9.79399,1037.01,-0.262155
7220,13.8924,-9.80195,1037.32,-0.262102
7221,14.784,-9.80968,1037.62,-0.262218
7222,15.6762,-9.81815,1037.93,-0.262275
7223,16.5692,-9.82636,1038.24,-0.262153
7224,17.4625,-9.83411,1038.55,-0.26228
7225,18.3557,-9.84179,1038.86,-0.262954
7226,19.2502,-9.85296,1039.17,-0.262975
7227,20.1452,-9.85724,1039.48,-0.263212
7228,21.0406,-9.8651,1039.8,-0.263588
7229,21.9373,-9.87131,1040.11,-0.26308
7230,22.8338,-9.88053,1040.42,-0.263314
7231,23.7304,-9.88541,1040.73,-0.263942
7232,24.6281,-9.88965,1041.04,-0.264232
7233,25.5258,-9.90446,1041.32,-0.264118
7234,26.4252,-9.91339,1041.62,-0.26338
7235,27.3245,-9.92025,1041.93,-0.263443
7236,28.2236,-9.9296,1042.24,-0.264207
7237,29.1246,-9.93912,1042.54,-0.263633
7238,30.0253,-9.94844,1042.85,-0.264084
7239,30.9263,-9.95631,1043.16,-0.26463
7240,31.8276,-9.9649,1043.47,-0.265516
7241,32.7304,-9.97334,1043.77,-0.265414
7242,33.634,-9.98172,1044.08,-0.265103
7243,34.5374,-9.98961,1044.39,-0.265465
7244,35.4418,-9.99749,1044.7,-0.26546
7245,36.3466,-10.0061,1045.01,-0.265596
7246,37.2523,-10.0129,1045.31,-0.265389
7247,38.1582,-10.0179,1045.61,-0.265403
7248,39.0645,-10.0229,1045.92,-0.265572
7249,39.9717,-10.0223,1046.22,-0.265565
7250,40.8802,-10.0167,1046.54,-0.265636
7251,41.7888,-10.0169,1046.83,-0.264717
7252,42.697,-9.99721,1047.16,-0.266615
7253,43.6096,-10.0224,1047.52,-0.265467
7254,44.5182,-10.0499,1047.83,-0.266498
7255,45.4279,-10.0776,1048.11,-0.266054
7256,46.3381,-10.0994,1048.41,-0.266099
7257,47.2475,-10.1066,1048.71,-0.268016
7258,48.1606,-10.1165,1049.02,-0.267194
7259,49.0737,-10.1225,1049.31,-0.266467
7260,49.9876,-10.1304,1049.63,-0.266208
7261,50.9014,-10.1388,1049.93,-0.266405
7262,51.8157,-10.1474,1050.24,-0.266467
7263,52.7304,-10.1561,1050.55,-0.266902
7264,53.6461,-10.1644,1050.86,-0.267004
7265,54.5621,-10.1728,1051.17,-0.26722
7266,55.4786,-10.1812,1051.47,-0.267578
7267,56.3966,-10.1897,1051.78,-0.267128
7268,57.3137,-10.1954,1052.09,-0.267766
7269,58.2326,-10.1973,1052.39,-0.267332
7270,59.152,-10.1928,1052.7,-0.267154
7271,60.0717,-10.1895,1053,-0.267304
7272,60.9908,-10.1813,1053.27,-0.266407
7273,61.9139,-10.1539,1053.61,-0.266954
7274,62.8327,-10.1453,1053.87,-0.266789
7275,63.7555,-10.1878,1054.22,-0.267462
7276,64.6786,-10.2251,1054.54,-0.267354
7277,65.6024,-10.2493,1054.85,-0.266587
7278,66.5287,-10.272,1055.19,-0.266389
7279,67.451,-10.2878,1055.47,-0.266477
7280,68.3761,-10.3022,1055.79,-0.266633
7281,69.3028,-10.3097,1056.11,-0.266631
7282,70.2292,-10.3165,1056.42,-0.266678
7283,71.1567,-10.3243,1056.73,-0.266066
7284,72.0843,-10.3325,1057.04,-0.265844
7285,73.0121,-10.3414,1057.35,-0.266147
7286,73.9406,-10.3499,1057.66,-0.266127
7287,74.8702,-10.3586,1057.97,-0.265985
7288,75.7999,-10.3671,1058.28,-0.26604
7289,76.7305,-10.3739,1058.59,-0.265885
7290,77.663,-10.3808,1058.9,-0.264343
7291,78.596,-10.385,1059.2,-0.262869
7292,79.5287,-10.386,1059.52,-0.263148
7293,80.4666,-10.3728,1059.89,-0.26274
7294,81.4008,-10.3542,1060.19,-0.261796
7295,82.3369,-10.3347,1060.49,-0.25986
7296,83.2699,-10.3011,1060.85,-0.265566
7297,84.2091,-10.3277,1061.21,-0.265388
7298,85.1416,-10.3831,1061.49,-0.264404
7299,86.0694,-10.4447,1061.69,-0.264683
7300,-28.2943,-10.2909,1022.54,-0.268051
7301,-27.4274,-10.2994,1022.84,-0.267778
7302,-26.5608,-10.3067,1023.15,-0.268195
7303,-25.6932,-10.315,1023.46,-0.268153
7304,-24.8247,-10.3241,1023.76,-0.267717
7305,-23.9557,-10.3327,1024.07,-0.267253
7306,-23.0863,-10.3412,1024.38,-0.266934
7307,-22.2157,-10.3494,1024.69,-0.265868
7308,-21.3444,-10.3574,1024.99,-0.264797
7309,-20.4747,-10.3654,1025.3,-0.265724
7310,-19.6043,-10.373,1025.61,-0.266548
7311,-18.7318,-10.3784,1025.92,-0.265665
7312,-17.859,-10.3845,1026.23,-0.265077
7313,-16.9886,-10.3829,1026.56,-0.267189
7314,-16.1177,-10.3882,1026.87,-0.269481
7315,-15.2446,-10.3951,1027.18,-0.270136
7316,-14.3673,-10.4002,1027.49,-0.26718
7317,-13.4917,-10.4169,1027.79,-0.26629
7318,-12.617,-10.4318,1028.09,-0.266961
7319,-11.7404,-10.443,1028.37,-0.266243
7320,-10.864,-10.454,1028.69,-0.266146
7321,-9.98627,-10.4631,1028.99,-0.265272
7322,-9.10911,-10.471,1029.3,-0.265489
7323,-8.23155,-10.479,1029.61,-0.265823
7324,-7.35274,-10.4872,1029.92,-0.265454
7325,-6.47404,-10.4952,1030.23,-0.265721
7326,-5.59427,-10.5035,1030.54,-0.265429
7327,-4.7147,-10.512,1030.84,-0.265853
7328,-3.83421,-10.5205,1031.15,-0.265905
7329,-2.95302,-10.5289,1031.46,-0.265784
7330,-2.07159,-10.5366,1031.76,-0.265952
7331,-1.18948,-10.5467,1032.08,-0.265918
7332,-0.308601,-10.5608,1032.41,-0.267585
7333,0.573821,-10.5678,1032.73,-0.268393
7334,1.45675,-10.5743,1033.03,-0.269217
7335,2.34072,-10.5859,1033.35,-0.269477
7336,3.22361,-10.5964,1033.67,-0.271404
7337,4.11275,-10.5904,1033.99,-0.267909
7338,5.00053,-10.595,1034.24,-0.265833
7339,5.88693,-10.6084,1034.55,-0.265755
7340,6.77442,-10.6184,1034.87,-0.265252
7341,7.66175,-10.6243,1035.16,-0.265282
7342,8.55003,-10.6343,1035.46,-0.264914
7343,9.43681,-10.6457,1035.76,-0.26655
7344,10.3263,-10.6531,1036.07,-0.266188
7345,11.2157,-10.662,1036.38,-0.26637
7346,12.1057,-10.6697,1036.68,-0.26646
7347,12.997,-10.6785,1036.99,-0.265858
7348,13.8884,-10.687,1037.3,-0.265628
7349,14.7801,-10.6949,1037.6,-0.265704
7350,15.6725,-10.7036,1037.91,-0.265609
7351,16.5653,-10.7119,1038.22,-0.265597
7352,17.4584,-10.7193,1038.53,-0.265896
7353,18.3521,-10.7284,1038.83,-0.266013
7354,19.246,-10.7404,1039.15,-0.266631
7355,20.1412,-10.7426,1039.47,-0.266937
7356,26.4206,-10.7939,1041.61,-0.267534
7357,27.3197,-10.8031,1041.91,-0.267624
7358,28.2193,-10.8161,1042.22,-0.268038
7359,29.1201,-10.828,1042.53,-0.267609
7360,30.0213,-10.8376,1042.84,-0.267614
7361,30.9226,-10.8457,1043.14,-0.267921
7362,31.824,-10.8548,1043.45,-0.268665
7363,32.7268,-10.8636,1043.76,-0.268575
7364,33.6304,-10.8723,1044.07,-0.268219
7365,34.534,-10.8805,1044.38,-0.268432
7366,35.4385,-10.8889,1044.69,-0.268296
7367,36.3433,-10.8975,1044.99,-0.268558
7368,37.2494,-10.9056,1045.3,-0.267926
7369,38.1549,-10.9099,1045.6,-0.268197
7370,39.0611,-10.9134,1045.9,-0.268406
7371,39.9683,-10.9081,1046.2,-0.268245
7372,45.4075,-10.955,1048.15,-0.287278
7373,46.3206,-10.9893,1048.41,-0.283444
7374,47.2352,-10.9989,1048.71,-0.280124
7375,48.1508,-11.0087,1049.02,-0.276951
7376,49.0701,-11.0172,1049.3,-0.26982
7377,49.984,-11.0256,1049.62,-0.269675
7378,50.8979,-11.0342,1049.93,-0.269741
7379,51.8123,-11.0428,1050.23,-0.269809
