index,三维坐标X,三维坐标Y,三维坐标Z,LAG_应变Exx
6930,-16.1025,-7.77718,1026.92,-0.000129219
6931,-15.2283,-7.78488,1027.22,-9.60724e-05
6932,-14.3536,-7.79268,1027.53,-8.65212e-05
6933,-13.4785,-7.79984,1027.84,-7.94688e-05
6934,-12.6035,-7.80788,1028.14,-9.18084e-05
6935,-11.7273,-7.81464,1028.45,-0.000108241
6936,-10.8511,-7.82178,1028.76,-0.000158475
6937,-9.97437,-7.82923,1029.07,-0.00019652
6938,-9.09724,-7.83629,1029.37,-0.000204602
6939,-8.2198,-7.84375,1029.68,-0.000213424
6940,-7.34123,-7.85111,1029.99,-0.000214652
6941,-6.4622,-7.85873,1030.3,-0.000224479
6942,-5.58238,-7.86598,1030.6,-0.000229879
6943,-4.70278,-7.87345,1030.91,-0.000245098
6944,-3.82219,-7.88142,1031.22,-0.000232087
6945,-2.94053,-7.8886,1031.52,-0.000233734
6946,-2.05886,-7.89611,1031.83,-0.000217244
6947,-1.17692,-7.90405,1032.14,-0.000233746
6948,-0.294582,-7.91113,1032.45,-0.000195553
6949,0.588908,-7.91851,1032.75,-0.000154549
6950,1.47278,-7.92552,1033.06,-0.000133969
6951,2.3571,-7.93287,1033.37,-0.000101901
6952,3.24151,-7.94024,1033.67,-9.21863e-05
6953,4.127,-7.9479,1033.98,-9.4832e-05
6954,5.01288,-7.9554,1034.29,-0.000152504
6955,5.89953,-7.96282,1034.6,-0.000209495
6956,6.78666,-7.97088,1034.9,-0.000276013
6957,7.67382,-7.97882,1035.21,-0.000328127
6958,8.56203,-7.9866,1035.52,-0.000391959
6959,9.45054,-7.99427,1035.82,-0.000408958
6960,10.3398,-8.00209,1036.13,-0.000414983
6961,11.2289,-8.01004,1036.44,-0.000412193
6962,12.1187,-8.01711,1036.74,-0.000389185
6963,13.0095,-8.02512,1037.05,-0.000370535
6964,13.9006,-8.03264,1037.35,-0.000350463
6965,14.7921,-8.03997,1037.66,-0.000347328
6966,15.6842,-8.04773,1037.97,-0.000345087
6967,16.5771,-8.05505,1038.27,-0.000340387
6968,17.4705,-8.06247,1038.58,-0.000344026
6969,18.3638,-8.06959,1038.89,-0.000339393
6970,19.2585,-8.07737,1039.19,-0.000330396
6971,20.153,-8.08522,1039.5,-0.000323964
6972,21.0485,-8.09298,1039.81,-0.000308067
6973,21.9443,-8.09982,1040.11,-0.000288336
6974,22.8409,-8.10772,1040.42,-0.000264392
6975,23.738,-8.11546,1040.73,-0.0002736
6976,24.636,-8.12286,1041.03,-0.000263503
6977,25.5343,-8.13056,1041.34,-0.000273903
6978,26.4332,-8.13768,1041.65,-0.000291673
6979,27.3325,-8.14565,1041.96,-0.000332763
6980,28.2319,-8.15331,1042.26,-0.000373899
6981,29.1326,-8.16169,1042.57,-0.000407341
6982,30.0334,-8.16956,1042.88,-0.000437096
6983,30.9344,-8.1772,1043.19,-0.000448851
6984,31.836,-8.18546,1043.5,-0.000451643
6985,32.7383,-8.1934,1043.8,-0.000432052
6986,33.6416,-8.20098,1044.11,-0.000417117
6987,34.545,-8.20837,1044.42,-0.000375117
6988,35.4491,-8.21569,1044.72,-0.000328161
6989,36.3539,-8.22347,1045.03,-0.000279425
6990,37.26,-8.23063,1045.34,-0.000247563
6991,38.1656,-8.23794,1045.65,-0.000240862
6992,39.0731,-8.24462,1045.95,-0.000216101
6993,39.9801,-8.24936,1046.26,-0.00022744
6994,40.888,-8.25748,1046.57,-0.000261432
6995,41.7965,-8.26596,1046.87,-0.000412179
6996,42.7053,-8.27361,1047.18,-0.00050565
6997,43.615,-8.28157,1047.49,-0.000442771
6998,44.5244,-8.29122,1047.8,-0.000363567
6999,45.4346,-8.30202,1048.11,-0.00029494
7000,46.3457,-8.30998,1048.41,-0.000237434
7001,47.2567,-8.31641,1048.72,-0.000178531
7002,48.1688,-8.32352,1049.03,-0.000158746
7003,49.0809,-8.33143,1049.34,-0.000135504
7004,49.9945,-8.33956,1049.64,-0.000143191
7005,50.9081,-8.34713,1049.95,-0.000213039
7006,51.8227,-8.35518,1050.26,-0.000266469
7007,52.7372,-8.36328,1050.57,-0.000338519
7008,53.6528,-8.37171,1050.87,-0.000321409
7009,54.569,-8.37958,1051.18,-0.000276164
7010,55.4853,-8.38777,1051.49,-0.000246988
7011,56.4027,-8.39547,1051.8,-0.000201428
7012,57.3203,-8.40299,1052.11,-0.000161419
7013,58.2389,-8.41101,1052.41,-0.000162251
7014,59.1581,-8.42058,1052.72,-0.000153928
7015,60.0779,-8.42806,1053.03,-0.000151323
7016,60.9983,-8.43685,1053.34,-0.00021457
7017,61.9193,-8.44567,1053.65,-0.000245568
7018,62.8412,-8.4544,1053.96,-0.000298541
7019,63.7635,-8.46236,1054.27,-0.000312591
7020,64.6863,-8.46861,1054.58,-0.000276842
7021,65.6096,-8.47768,1054.89,-0.000238303
7022,66.5334,-8.48476,1055.2,-0.00024611
7023,67.4578,-8.49224,1055.5,-0.000228896
7024,68.3827,-8.50009,1055.81,-0.000261756
7025,69.308,-8.50775,1056.12,-0.000266127
7026,70.234,-8.51567,1056.43,-0.000254572
7027,71.1613,-8.52313,1056.74,-0.000242282
7028,72.089,-8.5309,1057.04,-0.000208936
7029,73.0166,-8.53904,1057.35,-0.000205367
7030,73.9454,-8.54672,1057.66,-0.000169747
7031,74.8744,-8.55427,1057.97,-0.000148284
7032,75.8046,-8.56198,1058.28,-0.000122069
7033,76.7354,-8.56921,1058.59,-8.5731e-05
7034,77.6658,-8.57726,1058.9,1.10896e-05
7035,78.598,-8.58578,1059.21,3.14916e-05
7036,79.5295,-8.5936,1059.51,9.18732e-05
7037,80.463,-8.59895,1059.83,0.000309896
7038,81.3962,-8.60938,1060.14,0.000317738
7039,82.3296,-8.6188,1060.44,0.000297509
7040,83.2647,-8.62717,1060.75,0.00014443
7041,84.1996,-8.63469,1061.06,-9.85585e-05
7042,85.1363,-8.64429,1061.38,-0.000676213
7043,86.0724,-8.65208,1061.67,-0.00206074
7044,-28.2871,-8.54582,1022.59,-0.000359988
7045,-27.4202,-8.55382,1022.9,-0.000257545
7046,-26.5532,-8.5611,1023.2,-0.00016836
7047,-25.6854,-8.5691,1023.51,-7.87393e-05
7048,-24.8169,-8.57712,1023.82,-2.52085e-05
7049,-23.9479,-8.5851,1024.12,-4.48989e-05
7050,-23.0784,-8.59279,1024.43,-5.60569e-05
7051,-22.2084,-8.60006,1024.74,-6.42192e-05
7052,-21.338,-8.60716,1025.04,-8.99297e-05
7053,-20.468,-8.61508,1025.35,-0.000157139
7054,-19.5971,-8.6222,1025.66,-0.000228659
7055,-18.7253,-8.63046,1025.97,-0.000235496
7056,-17.8528,-8.63807,1026.28,-0.000231122
7057,-16.9799,-8.64506,1026.59,-0.000207862
7058,-16.1067,-8.6559,1026.89,-0.00018327
7059,-15.2327,-8.66349,1027.2,-0.000101868
7060,-14.3575,-8.67209,1027.5,-7.01227e-05
7061,-13.4826,-8.67935,1027.81,-4.70946e-05
7062,-12.6071,-8.6871,1028.12,-4.01854e-05
7063,-11.7309,-8.69495,1028.42,-4.65296e-05
7064,-10.8548,-8.70021,1028.73,-0.000100917
7065,-9.97797,-8.70755,1029.04,-0.000150623
7066,-9.10096,-8.71439,1029.35,-0.000164865
7067,-8.22352,-8.722,1029.66,-0.000177094
7068,-7.34517,-8.72972,1029.97,-0.000179115
7069,-6.46621,-8.73716,1030.27,-0.000203334
7070,-5.58655,-8.74477,1030.58,-0.000219109
7071,-4.70688,-8.75265,1030.89,-0.000238271
7072,-3.82617,-8.76071,1031.2,-0.000231295
7073,-2.9445,-8.76873,1031.5,-0.000236526
7074,-2.06287,-8.77649,1031.81,-0.000220866
7075,-1.181,-8.78494,1032.12,-0.000243495
7076,-0.298976,-8.79279,1032.43,-0.000203821
7077,0.584201,-8.80121,1032.74,-0.000157869
7078,1.46773,-8.80809,1033.05,-0.000136416
7079,2.35193,-8.81567,1033.35,-9.93112e-05
7080,3.23639,-8.82353,1033.66,-9.46707e-05
7081,4.12213,-8.83191,1033.97,-7.27379e-05
7082,5.00835,-8.83891,1034.27,-0.000143222
7083,5.89518,-8.84566,1034.58,-0.000220432
7084,6.78238,-8.8544,1034.89,-0.000298125
7085,7.66972,-8.86226,1035.19,-0.00035506
7086,8.55779,-8.87016,1035.5,-0.000430806
7087,9.44616,-8.87783,1035.8,-0.000445102
7088,10.3353,-8.88573,1036.11,-0.000441555
7089,11.2245,-8.89391,1036.42,-0.000427406
7090,12.1145,-8.90135,1036.72,-0.000394492
7091,13.0052,-8.90953,1037.03,-0.000369975
7092,13.8966,-8.91726,1037.33,-0.000327539
7093,14.7881,-8.9248,1037.64,-0.000314691
7094,15.6803,-8.93302,1037.95,-0.000322093
7095,16.5731,-8.94076,1038.26,-0.000321991
7096,17.4663,-8.94838,1038.56,-0.000333129
7097,18.3597,-8.95585,1038.87,-0.000341138
7098,19.2545,-8.96385,1039.18,-0.000344542
7099,20.1493,-8.96936,1039.49,-0.00035373
7100,21.0449,-8.97614,1039.8,-0.000345481
7101,21.9407,-8.98309,1040.11,-0.000322798
7102,22.8373,-8.99082,1040.42,-0.000287853
7103,23.7343,-8.99914,1040.72,-0.000287104
7104,24.6322,-9.0071,1041.03,-0.000274776
7105,25.53,-9.01903,1041.33,-0.000278605
7106,26.4291,-9.02763,1041.63,-0.000288325
7107,27.328,-9.03536,1041.94,-0.00032967
7108,28.2277,-9.04302,1042.25,-0.000366745
7109,29.1286,-9.05121,1042.56,-0.000393877
7110,30.0292,-9.05923,1042.87,-0.000422738
7111,30.9302,-9.06683,1043.17,-0.000434361
7112,31.8317,-9.07509,1043.48,-0.000434062
7113,32.7344,-9.08337,1043.79,-0.000408756
7114,33.6379,-9.09127,1044.1,-0.000389502
7115,34.5413,-9.09897,1044.4,-0.000341971
7116,35.4454,-9.10637,1044.71,-0.0002915
7117,36.3501,-9.11454,1045.02,-0.000242505
7118,37.2561,-9.12218,1045.33,-0.000217768
7119,38.1618,-9.12822,1045.63,-0.000228769
7120,39.0689,-9.13445,1045.94,-0.000210771
7121,39.9761,-9.13592,1046.25,-0.000232304
7122,40.8843,-9.13716,1046.56,-0.000277351
7123,41.793,-9.14269,1046.86,-0.000322152
7124,42.7021,-9.14652,1047.18,-0.000523033
7125,43.6123,-9.15691,1047.49,-0.000452235
7126,44.5214,-9.17108,1047.79,-0.000364458
7127,45.4315,-9.18773,1048.1,-0.000270231
7128,46.3423,-9.2021,1048.4,-0.000194134
7129,47.2532,-9.21069,1048.71,-0.000119294
7130,48.1652,-9.22096,1049.02,-9.59529e-05
7131,49.0774,-9.22656,1049.33,-6.89216e-05
7132,49.9912,-9.23486,1049.63,-8.2816e-05
7133,50.9047,-9.24289,1049.94,-0.000172838
7134,51.8191,-9.25117,1050.25,-0.000233051
7135,52.7338,-9.25951,1050.56,-0.000294721
7136,53.6495,-9.26806,1050.87,-0.000246315
7137,54.5654,-9.27617,1051.18,-0.000189865
7138,55.4818,-9.2845,1051.48,-0.000146521
7139,56.3995,-9.2924,1051.79,-8.85656e-05
7140,57.3172,-9.30011,1052.1,-4.17458e-05
7141,58.2362,-9.30538,1052.41,-5.59376e-05
7142,59.1555,-9.30606,1052.72,-6.29385e-05
7143,60.0752,-9.30737,1053.02,-8.3158e-05
7144,60.9951,-9.30731,1053.31,-0.000184128
7145,61.9173,-9.3011,1053.64,-0.000266316
7146,62.8375,-9.3048,1053.92,-0.000360497
7147,63.7588,-9.31966,1054.23,-0.000312544
7148,64.6823,-9.34296,1054.55,-0.000295511
7149,65.6059,-9.35928,1054.86,-0.00027822
7150,66.5309,-9.37455,1055.19,-0.000280497
7151,67.4543,-9.38751,1055.49,-0.00025446
7152,68.3796,-9.39822,1055.8,-0.000286806
7153,69.3057,-9.40771,1056.12,-0.000280523
7154,70.2318,-9.41612,1056.43,-0.0002593
7155,71.1592,-9.4241,1056.73,-0.000237181
7156,72.0871,-9.43242,1057.04,-0.000204257
7157,73.0147,-9.44044,1057.35,-0.000181944
7158,73.9431,-9.44854,1057.66,-0.000138268
7159,74.8726,-9.45654,1057.97,-0.000112036
7160,75.8024,-9.46454,1058.28,-7.96293e-05
7161,76.7329,-9.47178,1058.59,-3.62064e-05
7162,77.6633,-9.47837,1058.9,8.00585e-05
7163,78.5954,-9.48277,1059.21,0.000106537
7164,79.528,-9.48661,1059.52,0.000195275
7165,80.4621,-9.48735,1059.85,0.000508509
7166,81.3968,-9.49125,1060.17,0.000235894
7167,82.3297,-9.50078,1060.47,0.000377722
7168,83.2642,-9.50933,1060.77,0.000228754
7169,84.1991,-9.52563,1061.08,-0.000199725
7170,85.1351,-9.54445,1061.39,-0.000953602
7171,86.0705,-9.55562,1061.68,-0.00268914
7172,-28.2909,-9.41824,1022.57,-0.000349241
7173,-27.4239,-9.42623,1022.87,-0.000261268
7174,-26.5567,-9.43321,1023.18,-0.000172463
7175,-25.689,-9.44168,1023.48,-7.98663e-05
7176,-24.8207,-9.45019,1023.79,-1.62861e-05
7177,-23.9518,-9.45871,1024.1,-2.698e-05
7178,-23.0824,-9.4669,1024.4,-3.61932e-05
7179,-22.2125,-9.47444,1024.71,-4.29768e-05
7180,-21.3421,-9.48184,1025.02,-7.37084e-05
7181,-20.4721,-9.4894,1025.32,-0.000152386
7182,-19.6013,-9.49729,1025.63,-0.000242154
7183,-18.7296,-9.50403,1025.94,-0.000261628
7184,-17.857,-9.51109,1026.25,-0.00027536
7185,-16.9849,-9.51442,1026.58,-0.000256315
7186,-16.1117,-9.52977,1026.87,-0.000184659
7187,-15.2381,-9.53792,1027.18,-9.75959e-05
7188,-14.3622,-9.54524,1027.49,-4.68059e-05
7189,-13.4875,-9.55561,1027.79,1.90342e-05
7190,-12.6119,-9.5642,1028.1,5.04684e-05
7191,-11.7356,-9.57494,1028.39,5.549e-05
7192,-10.8597,-9.57838,1028.71,-5.73323e-06
7193,-9.98223,-9.58522,1029.02,-7.03937e-05
7194,-9.10506,-9.59229,1029.33,-9.36246e-05
7195,-8.22743,-9.60059,1029.64,-0.000114595
7196,-7.34888,-9.60859,1029.94,-0.00012399
7197,-6.46987,-9.6163,1030.25,-0.000170697
7198,-5.59028,-9.62427,1030.56,-0.000202138
7199,-4.71068,-9.63241,1030.87,-0.000228591
7200,-3.83035,-9.64075,1031.17,-0.000230763
7201,-2.94899,-9.64896,1031.48,-0.000241334
7202,-2.06746,-9.65687,1031.79,-0.000225765
7203,-1.18568,-9.66797,1032.1,-0.000254584
7204,-0.303981,-9.67875,1032.41,-0.00021198
7205,0.579382,-9.68483,1032.73,-0.000157228
7206,1.46293,-9.69162,1033.03,-0.000134442
7207,2.34725,-9.70342,1033.34,-8.927e-05
7208,3.23161,-9.70944,1033.65,-8.06766e-05
7209,4.11823,-9.71181,1033.98,-6.12521e-05
7210,5.00431,-9.71587,1034.27,-0.000132193
7211,5.89107,-9.72574,1034.57,-0.000230409
7212,6.77839,-9.73513,1034.89,-0.000346647
7213,7.6655,-9.74151,1035.18,-0.000407567
7214,8.55419,-9.75042,1035.48,-0.000493326
7215,9.44177,-9.76195,1035.78,-0.000503411
7216,10.3309,-9.76909,1036.09,-0.000487391
7217,11.2202,-9.77774,1036.4,-0.000455762
7218,12.11,-9.78534,1036.7,-0.000407034
7219,13.0011,-9.79399,1037.01,-0.000369467
7220,13.8924,-9.80195,1037.32,-0.000302323
7221,14.784,-9.80968,1037.62,-0.000276194
7222,15.6762,-9.81815,1037.93,-0.000291813
7223,16.5692,-9.82636,1038.24,-0.000293076
7224,17.4625,-9.83411,1038.55,-0.000305444
7225,18.3557,-9.84179,1038.86,-0.000318888
7226,19.2502,-9.85296,1039.17,-0.00033537
7227,20.1452,-9.85724,1039.48,-0.000397653
7228,21.0406,-9.8651,1039.8,-0.000397438
7229,21.9373,-9.87131,1040.11,-0.000380617
7230,22.8338,-9.88053,1040.42,-0.000330164
7231,23.7304,-9.88541,1040.73,-0.000323144
7232,24.6281,-9.88965,1041.04,-0.000292016
7233,25.5258,-9.90446,1041.32,-0.000292863
7234,26.4252,-9.91339,1041.62,-0.000284353
7235,27.3245,-9.92025,1041.93,-0.000320672
7236,28.2236,-9.9296,1042.24,-0.000348279
7237,29.1246,-9.93912,1042.54,-0.000369986
7238,30.0253,-9.94844,1042.85,-0.000398147
7239,30.9263,-9.95631,1043.16,-0.000408339
7240,31.8276,-9.9649,1043.47,-0.000403827
7241,32.7304,-9.97334,1043.77,-0.000372904
7242,33.634,-9.98172,1044.08,-0.000347065
7243,34.5374,-9.98961,1044.39,-0.000297707
7244,35.4418,-9.99749,1044.7,-0.000248266
7245,36.3466,-10.0061,1045.01,-0.000203284
7246,37.2523,-10.0129,1045.31,-0.000189487
7247,38.1582,-10.0179,1045.61,-0.000221912
7248,39.0645,-10.0229,1045.92,-0.000220597
7249,39.9717,-10.0223,1046.22,-0.000256549
7250,40.8802,-10.0167,1046.54,-0.000310353
7251,41.7888,-10.0169,1046.83,-0.000333732
7252,42.697,-9.99721,1047.16,-0.000377956
7253,43.6096,-10.0224,1047.52,-0.000409775
7254,44.5182,-10.0499,1047.83,-0.000376273
7255,45.4279,-10.0776,1048.11,-0.000239453
7256,46.3381,-10.0994,1048.41,-0.000172412
7257,47.2475,-10.1066,1048.71,-7.86169e-05
7258,48.1606,-10.1165,1049.02,-4.59029e-05
7259,49.0737,-10.1225,1049.31,-8.71938e-06
7260,49.9876,-10.1304,1049.63,-2.58935e-05
7261,50.9014,-10.1388,1049.93,-0.000134374
7262,51.8157,-10.1474,1050.24,-0.000199887
7263,52.7304,-10.1561,1050.55,-0.000249003
7264,53.6461,-10.1644,1050.86,-0.000168084
7265,54.5621,-10.1728,1051.17,-9.14972e-05
7266,55.4786,-10.1812,1051.47,-2.67087e-05
7267,56.3966,-10.1897,1051.78,5.04101e-05
7268,57.3137,-10.1954,1052.09,0.000107209
7269,58.2326,-10.1973,1052.39,8.03025e-05
7270,59.152,-10.1928,1052.7,5.41197e-05
7271,60.0717,-10.1895,1053,2.35823e-06
7272,60.9908,-10.1813,1053.27,-0.000122101
7273,61.9139,-10.1539,1053.61,-0.000276559
7274,62.8327,-10.1453,1053.87,-0.000385603
7275,63.7555,-10.1878,1054.22,-0.000339289
7276,64.6786,-10.2251,1054.54,-0.000311476
7277,65.6024,-10.2493,1054.85,-0.000363246
7278,66.5287,-10.272,1055.19,-0.000361932
7279,67.451,-10.2878,1055.47,-0.00032797
7280,68.3761,-10.3022,1055.79,-0.000354592
7281,69.3028,-10.3097,1056.11,-0.000330233
7282,70.2292,-10.3165,1056.42,-0.000295413
7283,71.1567,-10.3243,1056.73,-0.000254161
7284,72.0843,-10.3325,1057.04,-0.000216583
7285,73.0121,-10.3414,1057.35,-0.00016151
7286,73.9406,-10.3499,1057.66,-0.000102969
7287,74.8702,-10.3586,1057.97,-6.98011e-05
7288,75.7999,-10.3671,1058.28,-2.87655e-05
7289,76.7305,-10.3739,1058.59,2.36912e-05
7290,77.663,-10.3808,1058.9,0.000163283
7291,78.596,-10.385,1059.2,0.000199233
7292,79.5287,-10.386,1059.52,0.000328664
7293,80.4666,-10.3728,1059.89,0.000782381
7294,81.4008,-10.3542,1060.19,0.000521288
7295,82.3369,-10.3347,1060.49,0.000215213
7296,83.2699,-10.3011,1060.85,0.000340915
7297,84.2091,-10.3277,1061.21,-0.000140152
7298,85.1416,-10.3831,1061.49,-0.0010253
7299,86.0694,-10.4447,1061.69,-0.00302288
7300,-28.2943,-10.2909,1022.54,-0.000351365
7301,-27.4274,-10.2994,1022.84,-0.000271363
7302,-26.5608,-10.3067,1023.15,-0.000178503
7303,-25.6932,-10.315,1023.46,-8.23822e-05
7304,-24.8247,-10.3241,1023.76,-7.7746e-06
7305,-23.9557,-10.3327,1024.07,-1.20965e-05
7306,-23.0863,-10.3412,1024.38,-2.13181e-05
7307,-22.2157,-10.3494,1024.69,-2.58171e-05
7308,-21.3444,-10.3574,1024.99,-6.01161e-05
7309,-20.4747,-10.3654,1025.3,-0.000150952
7310,-19.6043,-10.373,1025.61,-0.000259208
7311,-18.7318,-10.3784,1025.92,-0.000294515
7312,-17.859,-10.3845,1026.23,-0.000333406
7313,-16.9886,-10.3829,1026.56,-0.000288876
7314,-16.1177,-10.3882,1026.87,-0.000200705
7315,-15.2446,-10.3951,1027.18,-0.00011525
7316,-14.3673,-10.4002,1027.49,-2.25587e-05
7317,-13.4917,-10.4169,1027.79,8.73773e-05
7318,-12.617,-10.4318,1028.09,0.000174317
7319,-11.7404,-10.443,1028.37,0.000189508
7320,-10.864,-10.454,1028.69,0.000117833
7321,-9.98627,-10.4631,1028.99,3.16928e-05
7322,-9.10911,-10.471,1029.3,-7.60334e-06
7323,-8.23155,-10.479,1029.61,-4.47902e-05
7324,-7.35274,-10.4872,1029.92,-6.9073e-05
7325,-6.47404,-10.4952,1030.23,-0.000139499
7326,-5.59427,-10.5035,1030.54,-0.000186224
7327,-4.7147,-10.512,1030.84,-0.000217897
7328,-3.83421,-10.5205,1031.15,-0.000227169
7329,-2.95302,-10.5289,1031.46,-0.000243365
7330,-2.07159,-10.5366,1031.76,-0.00023124
7331,-1.18948,-10.5467,1032.08,-0.00027161
7332,-0.308601,-10.5608,1032.41,-0.000227773
7333,0.573821,-10.5678,1032.73,-0.000164355
7334,1.45675,-10.5743,1033.03,-0.000121249
7335,2.34072,-10.5859,1033.35,-6.76652e-05
7336,3.22361,-10.5964,1033.67,-5.18157e-05
7337,4.11275,-10.5904,1033.99,-1.59765e-05
7338,5.00053,-10.595,1034.24,-7.40747e-05
7339,5.88693,-10.6084,1034.55,-0.00022568
7340,6.77442,-10.6184,1034.87,-0.000381151
7341,7.66175,-10.6243,1035.16,-0.000489384
7342,8.55003,-10.6343,1035.46,-0.000583565
7343,9.43681,-10.6457,1035.76,-0.000586722
7344,10.3263,-10.6531,1036.07,-0.000553403
7345,11.2157,-10.662,1036.38,-0.000499669
7346,12.1057,-10.6697,1036.68,-0.000430371
7347,12.997,-10.6785,1036.99,-0.000373036
7348,13.8884,-10.687,1037.3,-0.000277135
7349,14.7801,-10.6949,1037.6,-0.00023556
7350,15.6725,-10.7036,1037.91,-0.000258035
7351,16.5653,-10.7119,1038.22,-0.000260982
7352,17.4584,-10.7193,1038.53,-0.000264917
7353,18.3521,-10.7284,1038.83,-0.000258285
7354,19.246,-10.7404,1039.15,-0.000269475
7355,20.1412,-10.7426,1039.47,-0.00036059
7356,26.4206,-10.7939,1041.61,-0.000230668
7357,27.3197,-10.8031,1041.91,-0.000237253
7358,28.2193,-10.8161,1042.22,-0.000277675
7359,29.1201,-10.828,1042.53,-0.000312511
7360,30.0213,-10.8376,1042.84,-0.000343628
7361,30.9226,-10.8457,1043.14,-0.000357777
7362,31.824,-10.8548,1043.45,-0.000354125
7363,32.7268,-10.8636,1043.76,-0.000322181
7364,33.6304,-10.8723,1044.07,-0.000294506
7365,34.534,-10.8805,1044.38,-0.000246094
7366,35.4385,-10.8889,1044.69,-0.000201999
7367,36.3433,-10.8975,1044.99,-0.000164187
7368,37.2494,-10.9056,1045.3,-0.000142615
7369,38.1549,-10.9099,1045.6,-0.000157544
7370,39.0611,-10.9134,1045.9,-0.000213836
7371,39.9683,-10.9081,1046.2,-0.00027631
7372,45.4075,-10.955,1048.15,0.000550521
7373,46.3206,-10.9893,1048.41,0.000124954
7374,47.2352,-10.9989,1048.71,4.81674e-05
7375,48.1508,-11.0087,1049.02,6.68796e-05
7376,49.0701,-11.0172,1049.3,5.14108e-05
7377,49.984,-11.0256,1049.62,3.32696e-05
7378,50.8979,-11.0342,1049.93,-8.92305e-05
7379,51.8123,-11.0428,1050.23,-0.000157316
7380,52.7272,-11.0522,1050.54,-0.0001909
7381,53.6426,-11.0611,1050.85,-6.9713e-05
7382,54.5589,-11.0698,1051.16,3.1219e-05
7383,55.4755,-11.0786,1051.47,0.000122903
7384,56.3933,-11.0887,1051.77,0.000223119
7385,57.3102,-11.0926,1052.07,0.000293161
7386,58.2288,-11.0895,1052.37,0.000255586
7387,59.1484,-11.0765,1052.67,0.000208486
7388,60.0672,-11.0623,1052.95,8.19595e-05
7389,60.9861,-11.033,1053.2,-0.000107893
7390,61.9132,-10.9442,1053.61,-0.00023274
7391,62.8321,-10.939,1053.88,-0.000224982
7392,63.7648,-11.0191,1054.4,-0.000314959
7393,64.6771,-11.0804,1054.55,-0.000366671
7394,65.5993,-11.1147,1054.83,-0.000434926
7395,66.5271,-11.1617,1055.21,-0.00057864
7396,67.4486,-11.1846,1055.47,-0.000524375
7397,68.3742,-11.2037,1055.8,-0.000526405
7398,69.2996,-11.2103,1056.1,-0.000464379
7399,70.2265,-11.2172,1056.42,-0.000402459
7400,71.1541,-11.2253,1056.73,-0.000324059
7401,72.0816,-11.2332,1057.04,-0.000264065
7402,73.0093,-11.242,1057.35,-0.000138665
7403,73.9377,-11.251,1057.66,-6.36468e-05
7404,74.8674,-11.2599,1057.97,-2.2302e-05
7405,75.7978,-11.2676,1058.28,3.02962e-05
7406,76.7302,-11.2721,1058.6,9.39458e-05
7407,77.6616,-11.284,1058.9,0.000264505
7408,78.5949,-11.2843,1059.2,0.000319084
7409,79.5274,-11.2791,1059.5,0.000568866
7410,80.4692,-11.2537,1059.91,0.00109739
7411,81.3951,-11.2073,1060.08,0.000736361
7412,82.3518,-11.1685,1060.64,0.000762479
7413,83.2808,-11.104,1061,0.000719023
7414,84.2354,-11.1385,1061.55,6.24133e-07
7415,85.1579,-11.2651,1061.71,-0.00106804
7416,86.0667,-11.3716,1061.69,-0.00339096
7417,-28.2978,-11.1637,1022.51,-0.000340201
7418,-27.4312,-11.1729,1022.81,-0.000274619
7419,-26.565,-11.1802,1023.12,-0.000177865
7420,-25.6972,-11.1888,1023.43,-8.71574e-05
7421,-24.8289,-11.198,1023.74,-1.11199e-05
7422,-23.96,-11.2068,1024.04,-1.30549e-05
7423,-23.0906,-11.2157,1024.35,-2.74856e-05
7424,-22.22,-11.2239,1024.66,-3.92589e-05
7425,-21.3486,-11.2333,1024.97,-7.41185e-05
7426,-20.4772,-11.2403,1025.27,-0.000134688
7427,-19.6084,-11.2489,1025.57,-0.000150292
7428,-18.7362,-11.2533,1025.89,-0.000107876
7429,-13.4968,-11.2836,1027.79,0.000269056
7430,-12.6227,-11.3057,1028.09,0.000325377
7431,-11.7452,-11.3232,1028.36,0.000285041
7432,-10.8689,-11.3337,1028.67,0.000200936
7433,-9.99119,-11.3422,1028.97,0.000114206
7434,-9.11311,-11.3497,1029.28,6.10694e-05
7435,-8.2356,-11.3579,1029.59,8.81512e-06
7436,-7.35685,-11.3666,1029.9,-2.93613e-05
7437,-6.47808,-11.3747,1030.2,-0.000112332
7438,-5.59864,-11.3829,1030.51,-0.000167829
7439,-4.71888,-11.3915,1030.82,-0.000203044
7440,-3.83896,-11.3999,1031.13,-0.000219838
7441,-2.95736,-11.4094,1031.44,-0.000230958
7442,-2.07596,-11.4176,1031.74,-0.000226013
7443,-1.19409,-11.4297,1032.07,-0.000232803
7444,-0.313709,-11.4468,1032.4,-0.000219849
7445,6.77057,-11.4966,1034.88,-0.000737507
7446,7.65787,-11.5033,1035.15,-0.000744675
7447,8.5461,-11.5162,1035.45,-0.000698309
7448,9.43277,-11.5297,1035.74,-0.000662577
7449,10.3222,-11.5369,1036.05,-0.000602365
7450,11.2117,-11.5461,1036.36,-0.000529949
7451,12.1016,-11.5539,1036.66,-0.000443918
7452,12.9929,-11.563,1036.97,-0.000369081
7453,13.8836,-11.5719,1037.28,-0.000253543
7454,14.7751,-11.58,1037.59,-0.000198224
7455,15.6678,-11.5888,1037.89,-0.000219815
7456,16.5608,-11.5974,1038.2,-0.000218672
7457,17.4544,-11.6057,1038.51,-0.000208822
7458,18.3474,-11.615,1038.82,-0.000127751
