序号(),日期时间,时间(s),水平X1力(kN),水平X2力(kN),垂向Y1力(kN),垂向Y2力(kN),水平X1位移(mm),水平X2位移(mm),垂向Y1位移(mm),垂向Y2位移(mm),水平应变1微应变(με),水平应变2微应变(με),垂向应变1微应变(με),垂向应变2微应变(με),应变CH5微应变(με),应变CH6微应变(με),应变CH7微应变(με),应变CH8微应变(με),水平变形(mm),垂向变形(mm)
162,#2026-05-27 13:51:27#,16.2709999999988,0.000192,-0.000208,2.526225,2.526692,0,0,-0.000333,0.527333,0,0,0,0,0,0,0,0,0,0
163,#2026-05-27 13:51:27#,16.366,0.000293,-0.000397,2.537611,2.538063,-0.000333,0,-0.000333,0.530667,0,0,0,0,0,0,0,0,0,0
164,#2026-05-27 13:51:27#,16.4779999999992,0.000246,-9.3E-05,2.555556,2.556102,-0.000333,0,-0.000333,0.535,0,0,0,0,0,0,0,0,0,0
165,#2026-05-27 13:51:27#,16.5779999999995,0.000325,-0.000166,2.572622,2.573265,-0.000333,0,-0.000333,0.539667,0,0,0,0,0,0,0,0,0,0
166,#2026-05-27 13:51:27#,16.6779999999999,0.000366,-6.1E-05,2.586258,2.586614,0,0,-0.000333,0.544,0,0,0,0,0,0,0,0,0,0
167,#2026-05-27 13:51:27#,16.7780000000002,0.000287,-0.000257,2.593697,2.593785,0,0,-0.000333,0.548,0,0,0,0,0,0,0,0,0,0
168,#2026-05-27 13:51:27#,16.8779999999988,0.000228,3.5E-05,2.599452,2.599015,-0.000333,0,-0.000333,0.551333,0,0,0,0,0,0,0,0,0,0
169,#2026-05-27 13:51:27#,16.9789999999994,0.000315,-0.000303,2.603178,2.602233,0,0,-0.000333,0.554667,0,0,0,0,0,0,0,0,0,0
170,#2026-05-27 13:51:27#,17.0789999999997,0.000127,-0.000108,2.606892,2.605766,0,0,-0.000333,0.557333,0,0,0,0,0,0,0,0,0,0
171,#2026-05-27 13:51:28#,17.1790000000001,0.000323,-0.000231,2.61239,2.610953,0,0,-0.000333,0.56,0,0,0,0,0,0,0,0,0,0
172,#2026-05-27 13:51:28#,17.2789999999986,0.000202,-0.000271,2.621599,2.620168,0,0,-0.000333,0.563,0,0,0,0,0,0,0,0,0,0
173,#2026-05-27 13:51:28#,17.3599999999988,0.000429,-0.000355,2.629982,2.628579,0,0,-0.000333,0.565333,0,0,0,0,0,0,0,0,0,0
174,#2026-05-27 13:51:28#,17.4689999999991,8.4E-05,-0.000183,2.64089,2.639608,0,0,-0.000333,0.568667,0,0,0,0,0,0,0,0,0,0
175,#2026-05-27 13:51:28#,17.5789999999997,0.000226,-0.000225,2.649042,2.647312,0,0,-0.000333,0.572,0,0,0,0,0,0,0,0,0,0
176,#2026-05-27 13:51:28#,17.6809999999987,0.000267,-0.00024,2.655022,2.653232,0,0,-0.000333,0.575,0,0,0,0,0,0,0,0,0,0
177,#2026-05-27 13:51:28#,17.780999999999,0.000394,-0.000217,2.661641,2.659823,0,0,-0.000333,0.577667,0,0,0,0,0,0,0,0,0,0
178,#2026-05-27 13:51:28#,17.8809999999994,0.000211,-0.000116,2.670005,2.667911,0,0,-0.000333,0.580333,0,0,0,0,0,0,0,0,0,0
179,#2026-05-27 13:51:28#,17.9809999999998,0.000261,-0.000431,2.682818,2.680918,0,0,-0.000333,0.583667,0,0,0,0,0,0,0,0,0,0
180,#2026-05-27 13:51:28#,18.0829999999987,0.000213,-0.000103,2.701801,2.699961,-0.000333,0,-0.000333,0.587667,0,0,0,0,0,0,0,0,0,0
181,#2026-05-27 13:51:29#,18.1829999999991,0.000291,-0.000236,2.720722,2.71877,-0.000333,0,-0.000333,0.592,0,0,0,0,0,0,0,0,0,0
182,#2026-05-27 13:51:29#,18.2829999999994,0.000274,-0.000177,2.737245,2.735137,0,0,-0.000333,0.596667,0,0,0,0,0,0,0,0,0,0
183,#2026-05-27 13:51:29#,18.3829999999998,0.000297,-0.000498,2.748637,2.745989,0,0,-0.000333,0.601333,0,0,0,0,0,0,0,0,0,0
184,#2026-05-27 13:51:29#,18.4830000000002,0.000287,-0.000189,2.750425,2.747539,0,0,-0.000333,0.604667,0,0,0,0,0,0,0,0,0,0
185,#2026-05-27 13:51:29#,18.5589999999993,0.000427,-0.000252,2.750899,2.747794,-0.000333,0,-0.000333,0.607,0,0,0,0,0,0,0,0,0,0
186,#2026-05-27 13:51:29#,18.6679999999997,0.000315,-0.000225,2.756699,2.753511,0,0,-0.000333,0.61,0,0,0,0,0,0,0,0,0,0
187,#2026-05-27 13:51:29#,18.7780000000002,0.000224,-0.00025,2.766727,2.763502,-0.000333,0,-0.000333,0.613667,0,0,0,0,0,0,0,0,0,0
188,#2026-05-27 13:51:29#,18.884,0.000291,-0.000265,2.776307,2.773185,-0.000333,-0.000333,-0.000333,0.617,0,0,0,0,0,0,0,0,0,0
189,#2026-05-27 13:51:29#,18.9849999999988,0.000237,-0.000317,2.78366,2.780364,0,-0.000333,-0.000333,0.62,0,0,0,0,0,0,0,0,0,0
190,#2026-05-27 13:51:30#,19.0849999999991,9.4E-05,-0.000311,2.790336,2.787107,0,0,0,0.622667,0,0,0,0,0,0,0,0,0,0
191,#2026-05-27 13:51:30#,19.1849999999995,0.000276,-0.000212,2.79768,2.794592,-0.000333,-0.000333,0,0.625667,0,0,0,0,0,0,0,0,0,0
192,#2026-05-27 13:51:30#,19.2749999999996,0.000222,-0.000231,2.804989,2.802105,-0.000333,0,0,0.628333,0,0,0,0,0,0,0,0,0,0
193,#2026-05-27 13:51:30#,19.3859999999986,0.0002,-0.000324,2.81458,2.811441,-0.000333,0,0,0.631667,0,0,0,0,0,0,0,0,0,0
194,#2026-05-27 13:51:30#,19.485999999999,0.000235,-0.000246,2.82225,2.819041,0,0,0,0.634333,0,0,0,0,0,0,0,0,0,0
195,#2026-05-27 13:51:30#,19.5859999999993,0.000282,-0.000231,2.83127,2.828046,0,0,0,0.637333,0,0,0,0,0,0,0,0,0,0
196,#2026-05-27 13:51:30#,19.6880000000001,0.000174,-0.000246,2.844898,2.841695,-0.000333,-0.000333,0,0.640667,0,0,0,0,0,0,0,0,0,0
197,#2026-05-27 13:51:30#,19.7829999999994,8.2E-05,-0.000322,2.863445,2.860382,-0.000333,-0.000333,0,0.644667,0,0,0,0,0,0,0,0,0,0
198,#2026-05-27 13:51:30#,19.887999999999,4.3E-05,-0.000236,2.884486,2.881927,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0
199,#2026-05-27 13:51:30#,19.9789999999994,0.000483,-0.000259,2.898706,2.895733,-0.000333,0,0,0.654333,0,0,0,0,0,0,0,0,0,0
200,#2026-05-27 13:51:31#,20.0879999999997,0.000142,-0.000219,2.909246,2.90544,-0.000333,0,-0.000333,0.659,0,0,0,0,0,0,0,0,0,0
201,#2026-05-27 13:51:31#,20.1880000000001,0.000246,-0.000248,2.911129,2.907208,0,0,-0.000333,0.662667,0,0,0,0,0,0,0,0,0,0
202,#2026-05-27 13:51:31#,20.2879999999986,0.000243,-0.000189,2.915165,2.910766,0,0,0,0.665667,0,0,0,0,0,0,0,0,0,0
203,#2026-05-27 13:51:31#,20.3889999999992,0.000282,-2.8E-05,2.918817,2.914201,0,0,0,0.668667,0,0,0,0,0,0,0,0,0,0
204,#2026-05-27 13:51:31#,20.4889999999996,0.000334,-0.000187,2.919669,2.915025,0,0,0,0.671,0,0,0,0,0,0,0,0,0,0
205,#2026-05-27 13:51:31#,20.5889999999999,0.00034,-0.000196,2.923064,2.918233,-0.000333,0,0,0.673333,0,0,0,0,0,0,0,0,0,0
206,#2026-05-27 13:51:31#,20.6899999999987,0.00028,-0.000332,2.930995,2.926212,0,0,0,0.676,0,0,0,0,0,0,0,0,0,0
207,#2026-05-27 13:51:31#,20.7899999999991,0.000325,-0.000128,2.943867,2.939121,0,0,0,0.679,0,0,0,0,0,0,0,0,0,0
208,#2026-05-27 13:51:31#,20.8649999999998,0.000192,-0.000215,2.951607,2.946804,-0.000333,0,0,0.681,0,0,0,0,0,0,0,0,0,0
209,#2026-05-27 13:51:31#,20.991,0.000353,-0.000366,2.961039,2.956145,0,-0.000333,0,0.684667,0,0,0,0,0,0,0,0,0,0
210,#2026-05-27 13:51:32#,21.0729999999985,0.000166,-0.000147,2.966717,2.96161,-0.000333,0,0,0.687,0,0,0,0,0,0,0,0,0,0
211,#2026-05-27 13:51:32#,21.1829999999991,9.2E-05,-0.000301,2.976406,2.971228,0,0,-0.000333,0.69,0,0,0,0,0,0,0,0,0,0
212,#2026-05-27 13:51:32#,21.2909999999993,0.000252,-0.000347,2.987127,2.981705,0,-0.000333,0,0.693333,0,0,0,0,0,0,0,0,0,0
213,#2026-05-27 13:51:32#,21.393,0.000386,-0.000284,2.999082,2.993909,0,0,-0.000333,0.696333,0,0,0,0,0,0,0,0,0,0
214,#2026-05-27 13:51:32#,21.4929999999986,0.00011,-0.000299,3.013063,3.007802,-0.000333,-0.000333,-0.000333,0.7,0,0,0,0,0,0,0,0,0,0
215,#2026-05-27 13:51:32#,21.5929999999989,0.000343,-0.000183,3.027115,3.021691,-0.000333,0,-0.000333,0.703667,0,0,0,0,0,0,0,0,0,0
216,#2026-05-27 13:51:32#,21.6929999999993,0.000295,-0.000305,3.041406,3.036103,0,0,-0.000333,0.707667,0,0,0,0,0,0,0,0,0,0
217,#2026-05-27 13:51:32#,21.7929999999997,0.000461,-0.000271,3.055399,3.049733,0,0,-0.000333,0.711667,0,0,0,0,0,0,0,0,0,0
218,#2026-05-27 13:51:32#,21.8940000000002,0.000371,-0.000263,3.067828,3.062003,0,-0.000333,-0.000333,0.715667,0,0,0,0,0,0,0,0,0,0
219,#2026-05-27 13:51:32#,21.9939999999988,0.000321,-0.00028,3.079872,3.074155,-0.000333,-0.000333,-0.000333,0.719667,0,0,0,0,0,0,0,0,0,0
220,#2026-05-27 13:51:33#,22.0649999999987,0.000172,-0.000236,3.088424,3.082578,0,0,-0.000333,0.722333,0,0,0,0,0,0,0,0,0,0
221,#2026-05-27 13:51:33#,22.1779999999999,0.000325,-0.000382,3.098424,3.092296,-0.000333,0,-0.000333,0.726667,0,0,0,0,0,0,0,0,0,0
222,#2026-05-27 13:51:33#,22.2879999999986,0.000144,-0.00025,3.10522,3.098625,0,0,-0.000333,0.730333,0,0,0,0,0,0,0,0,0,0
223,#2026-05-27 13:51:33#,22.3949999999986,0.000213,-0.000355,3.110138,3.102977,-0.000333,-0.000333,-0.000333,0.733667,0,0,0,0,0,0,0,0,0,0
224,#2026-05-27 13:51:33#,22.494999999999,0.000284,-0.000254,3.115418,3.108213,0,0,-0.000333,0.736333,0,0,0,0,0,0,0,0,0,0
225,#2026-05-27 13:51:33#,22.5949999999993,0.000172,-0.000252,3.123715,3.116059,0,0,-0.000333,0.739333,0,0,0,0,0,0,0,0,0,0
226,#2026-05-27 13:51:33#,22.6959999999999,0.000213,-0.000227,3.133067,3.125218,0,-0.000333,-0.000333,0.742333,0,0,0,0,0,0,0,0,0,0
227,#2026-05-27 13:51:33#,22.7959999999985,0.000371,-0.000286,3.144767,3.136941,0,0,0,0.745333,0,0,0,0,0,0,0,0,0,0
228,#2026-05-27 13:51:33#,22.8979999999992,0.000321,-0.000334,3.160575,3.152858,-0.000333,0,-0.000333,0.749333,0,0,0,0,0,0,0,0,0,0
229,#2026-05-27 13:51:33#,22.9979999999996,0.0002,-0.000288,3.183384,3.176246,0,-0.000333,-0.000333,0.753667,0,0,0,0,0,0,0,0,0,0
230,#2026-05-27 13:51:34#,23.098,0.000405,-0.000389,3.21687,3.210984,0,0,-0.000333,0.760333,0,0,0,0,0,0,0,0,0,0
231,#2026-05-27 13:51:34#,23.1979999999985,0.000412,-0.000382,3.231347,3.224875,-0.000333,0,-0.000333,0.766,0,0,0,0,0,0,0,0,0,0
232,#2026-05-27 13:51:34#,23.2979999999989,0.000284,-0.000349,3.220512,3.212368,-0.000333,-0.000333,-0.000333,0.769333,0,0,0,0,0,0,0,0,0,0
233,#2026-05-27 13:51:34#,23.3979999999992,0.00025,-0.000265,3.205741,3.196365,0,0,-0.000333,0.770667,0,0,0,0,0,0,0,0,0,0
234,#2026-05-27 13:51:34#,23.4809999999998,0.000131,-0.000309,3.198247,3.18893,0,0,-0.000333,0.772,0,0,0,0,0,0,0,0,0,0
235,#2026-05-27 13:51:34#,23.5909999999985,0.000306,-0.000349,3.20303,3.194085,-0.000333,0,-0.000333,0.774,0,0,0,0,0,0,0,0,0,0
236,#2026-05-27 13:51:34#,23.6989999999987,0.000241,-0.000294,3.227793,3.219305,-0.000333,-0.000333,-0.000333,0.777667,0,0,0,0,0,0,0,0,0,0
237,#2026-05-27 13:51:34#,23.7999999999993,0.00028,-0.000349,3.255244,3.247318,-0.000333,-0.000333,-0.000333,0.782,0,0,0,0,0,0,0,0,0,0
238,#2026-05-27 13:51:34#,23.8999999999996,0.000284,-0.000343,3.268204,3.260342,-0.000333,-0.000333,-0.000333,0.786,0,0,0,0,0,0,0,0,0,0
239,#2026-05-27 13:51:34#,24,0.00014,-0.000236,3.268785,3.260209,-0.000333,0,-0.000333,0.788667,0,0,0,0,0,0,0,0,0,0
240,#2026-05-27 13:51:35#,24.1009999999987,0.00022,-0.000368,3.26695,3.258116,-0.000333,-0.000333,-0.000333,0.790667,0,0,0,0,0,0,0,0,0,0
241,#2026-05-27 13:51:35#,24.2009999999991,0.000129,-0.000267,3.269712,3.260832,-0.000333,-0.000333,-0.000333,0.793,0,0,0,0,0,0,0,0,0,0
242,#2026-05-27 13:51:35#,24.3009999999995,0.000306,-0.000303,3.277483,3.268484,-0.000333,-0.000333,-0.000333,0.795333,0,0,0,0,0,0,0,0,0,0
243,#2026-05-27 13:51:35#,24.3979999999992,0.000401,-0.000294,3.288107,3.279348,-0.000333,0,-0.000333,0.798,0,0,0,0,0,0,0,0,0,0
244,#2026-05-27 13:51:35#,24.5029999999988,0.000332,-0.000334,3.301833,3.293322,-0.000333,-0.000333,-0.000333,0.801333,0,0,0,0,0,0,0,0,0,0
245,#2026-05-27 13:51:35#,24.5990000000002,0.000185,-0.000315,3.315568,3.307476,-0.000333,-0.000333,-0.000333,0.804333,0,0,0,0,0,0,0,0,0,0
246,#2026-05-27 13:51:35#,24.6939999999995,0.000276,-0.000313,3.330168,3.322197,0,-0.000333,-0.000333,0.808,0,0,0,0,0,0,0,0,0,0
247,#2026-05-27 13:51:35#,24.8029999999999,7.5E-05,-0.000326,3.348785,3.341251,-0.000333,0,-0.000333,0.812333,0,0,0,0,0,0,0,0,0,0
248,#2026-05-27 13:51:35#,24.9030000000002,0.000315,-0.000382,3.36673,3.359454,-0.000333,0,-0.000333,0.817,0,0,0,0,0,0,0,0,0,0
249,#2026-05-27 13:51:35#,25.0029999999988,0.000293,-0.000324,3.38585,3.379044,-0.000333,0,-0.000333,0.822,0,0,0,0,0,0,0,0,0,0
250,#2026-05-27 13:51:36#,25.1029999999992,0.000179,-0.000168,3.397413,3.390246,0,-0.000333,-0.000333,0.826667,0,0,0,0,0,0,0,0,0,0
251,#2026-05-27 13:51:36#,25.2039999999997,0.000317,-0.000301,3.400915,3.393365,-0.000333,0,-0.000333,0.830333,0,0,0,0,0,0,0,0,0,0
252,#2026-05-27 13:51:36#,25.3040000000001,9.2E-05,-0.000418,3.40165,3.393429,-0.000333,0,-0.000333,0.833333,0,0,0,0,0,0,0,0,0,0
253,#2026-05-27 13:51:36#,25.3989999999994,0.000423,-0.000349,3.399849,3.391182,-0.000333,-0.000333,-0.000333,0.835667,0,0,0,0,0,0,0,0,0,0
254,#2026-05-27 13:51:36#,25.5049999999992,0.000182999999999993,-0.000263,3.401325,3.392645,-0.000333,0,-0.000333,0.838,0,0,0,0,0,0,0,0,0,0
255,#2026-05-27 13:51:36#,25.598,0.000328,-0.000347,3.407201,3.39833,-0.000333,0,-0.000333,0.840333,0,0,0,0,0,0,0,0,0,0
256,#2026-05-27 13:51:36#,25.7049999999999,0.000196,-0.000189,3.417172,3.408627,0,0,-0.000333,0.843333,0,0,0,0,0,0,0,0,0,0
257,#2026-05-27 13:51:36#,25.8040000000001,0.000315,-0.000246,3.427067,3.418339,-0.000333,-0.000333,-0.000333,0.846,0,0,0,0,0,0,0,0,0,0
258,#2026-05-27 13:51:36#,25.905999999999,0.00039,-0.000215,3.438921,3.430499,-0.000333,0,-0.000333,0.849,0,0,0,0,0,0,0,0,0,0
259,#2026-05-27 13:51:36#,26.0059999999994,0.000269,-0.00024,3.449443,3.441426,0,0,-0.000333,0.852333,0,0,0,0,0,0,0,0,0,0
260,#2026-05-27 13:51:37#,26.1059999999998,5.6E-05,-0.000359,3.458689,3.45076,0,-0.000333,-0.000333,0.855333,0,0,0,0,0,0,0,0,0,0
261,#2026-05-27 13:51:37#,26.2079999999987,0.000325,-0.000299,3.467756,3.45954,-0.000333,0,-0.000333,0.858333,0,0,0,0,0,0,0,0,0,0
262,#2026-05-27 13:51:37#,26.3079999999991,0.000412,-0.00024,3.477513,3.469379,0,0,-0.000333,0.861333,0,0,0,0,0,0,0,0,0,0
263,#2026-05-27 13:51:37#,26.4079999999994,0.000256,-0.000252,3.491314,3.483572,0,0,-0.000333,0.865,0,0,0,0,0,0,0,0,0,0
264,#2026-05-27 13:51:37#,26.5079999999998,0.000237,-0.000322,3.508816,3.501342,-0.000333,0,-0.000333,0.869333,0,0,0,0,0,0,0,0,0,0
265,#2026-05-27 13:51:37#,26.6080000000002,0.000261,-0.000326,3.526601,3.519387,0,-0.000333,-0.000333,0.874333,0,0,0,0,0,0,0,0,0,0
266,#2026-05-27 13:51:37#,26.7079999999987,0.00033,-0.000225,3.536888,3.529814,0,0,-0.000333,0.879,0,0,0,0,0,0,0,0,0,0
267,#2026-05-27 13:51:37#,26.7950000000001,0.000334,-0.000353,3.542721,3.535186,0,0,-0.000333,0.882667,0,0,0,0,0,0,0,0,0,0
268,#2026-05-27 13:51:37#,26.9079999999994,0.000366,-0.000231,3.546318,3.538346,-0.000333,0,-0.000333,0.887,0,0,0,0,0,0,0,0,0,0
269,#2026-05-27 13:51:37#,27.009,0.000295,-0.000296,3.546304,3.537937,0,0,-0.000333,0.89,0,0,0,0,0,0,0,0,0,0
270,#2026-05-27 13:51:38#,27.1089999999986,0.000287,-0.000179,3.54239,3.533949,0,0,-0.000333,0.892333,0,0,0,0,0,0,0,0,0,0
271,#2026-05-27 13:51:38#,27.2099999999991,0.000276,-0.000361,3.541108,3.532774,-0.000333,0,-0.000333,0.894667,0,0,0,0,0,0,0,0,0,0
272,#2026-05-27 13:51:38#,27.3099999999995,0.000388,-0.000313,3.545491,3.53697,-0.000333,0,-0.000333,0.896667,0,0,0,0,0,0,0,0,0,0
273,#2026-05-27 13:51:38#,27.4099999999999,0.000213,-0.000401,3.554091,3.545656,0,0,-0.000333,0.899333,0,0,0,0,0,0,0,0,0,0
274,#2026-05-27 13:51:38#,27.5109999999986,9.9E-05,-0.000328,3.564599,3.556095,-0.000333,-0.000333,-0.000333,0.902,0,0,0,0,0,0,0,0,0,0
275,#2026-05-27 13:51:38#,27.610999999999,0.000209,-0.000139,3.574321,3.565725,0,0,-0.000333,0.905,0,0,0,0,0,0,0,0,0,0
276,#2026-05-27 13:51:38#,27.7109999999993,0.000293,-0.000299,3.58478,3.576264,-0.000333,0,-0.000333,0.908,0,0,0,0,0,0,0,0,0,0
277,#2026-05-27 13:51:38#,27.7829999999994,0.000405,-0.000194,3.59207,3.583937,0,0,-0.000333,0.910333,0,0,0,0,0,0,0,0,0,0
278,#2026-05-27 13:51:38#,27.9129999999986,0.000405,-0.000244,3.60464,3.596623,-0.000333,0,-0.000333,0.914667,0,0,0,0,0,0,0,0,0,0
279,#2026-05-27 13:51:38#,28.003999999999,0.000198,-0.000267,3.617629,3.609989,0,0,-0.000333,0.918333,0,0,0,0,0,0,0,0,0,0
280,#2026-05-27 13:51:39#,28.1129999999994,0.000189,-0.000366,3.637497,3.630212,0,0,-0.000333,0.923333,0,0,0,0,0,0,0,0,0,0
281,#2026-05-27 13:51:39#,28.2129999999997,0.000384,-0.000454,3.653993,3.64689,-0.000333,-0.000333,-0.000333,0.928667,0,0,0,0,0,0,0,0,0,0
282,#2026-05-27 13:51:39#,28.3130000000001,0.000358,-0.000221,3.675736,3.668984,0,-0.000333,-0.000333,0.935,0,0,0,0,0,0,0,0,0,0
283,#2026-05-27 13:51:39#,28.4129999999986,0.000382,-0.000355,3.68624,3.679333,-0.000333,-0.000333,-0.000333,0.941,0,0,0,0,0,0,0,0,0,0
284,#2026-05-27 13:51:39#,28.5139999999992,0.00034,-0.00017,3.678354,3.67014,-0.000333,-0.000333,-0.000333,0.944333,0,0,0,0,0,0,0,0,0,0
285,#2026-05-27 13:51:39#,28.6139999999996,0.000347,-0.000355,3.665328,3.655764,-0.000333,0,-0.000333,0.946,0,0,0,0,0,0,0,0,0,0
286,#2026-05-27 13:51:39#,28.7139999999999,0.000401,-0.00034,3.656368,3.646213,-0.000333,0,-0.000333,0.947,0,0,0,0,0,0,0,0,0,0
287,#2026-05-27 13:51:39#,28.8149999999987,0.00044,-0.000389,3.657229,3.647386,-0.000333,0,-0.000333,0.948333,0,0,0,0,0,0,0,0,0,0
288,#2026-05-27 13:51:39#,28.9149999999991,0.000289,-0.000242,3.671667,3.663032,-0.000333,0,-0.000333,0.950667,0,0,0,0,0,0,0,0,0,0
289,#2026-05-27 13:51:39#,29.0059999999994,0.000317,-0.000267,3.689972,3.681609,0,0,-0.000333,0.953667,0,0,0,0,0,0,0,0,0,0
290,#2026-05-27 13:51:40#,29.1149999999998,0.000453,-0.000263,3.70833,3.700486,-0.000333,0,-0.000333,0.957333,0,0,0,0,0,0,0,0,0,0
291,#2026-05-27 13:51:40#,29.2129999999997,0.000328,-0.000322,3.719514,3.712378,-0.000333,0,-0.000333,0.960667,0,0,0,0,0,0,0,0,0,0
292,#2026-05-27 13:51:40#,29.3159999999989,0.000321,-0.00049,3.726059,3.718967,0,0,-0.000333,0.963667,0,0,0,0,0,0,0,0,0,0
293,#2026-05-27 13:51:40#,29.4159999999993,0.000252,-0.000343,3.730051,3.72305,-0.000333,0,-0.000333,0.966333,0,0,0,0,0,0,0,0,0,0
294,#2026-05-27 13:51:40#,29.518,0.000235,-0.000387,3.734281,3.727253,-0.000333,0,-0.000333,0.969,0,0,0,0,0,0,0,0,0,0
295,#2026-05-27 13:51:40#,29.6179999999986,0.000252,-0.000374,3.740893,3.733898,0,0,-0.000333,0.971667,0,0,0,0,0,0,0,0,0,0
296,#2026-05-27 13:51:40#,29.7179999999989,7.7E-05,-0.000328,3.752179,3.745544,-0.000333,0,-0.000333,0.975,0,0,0,0,0,0,0,0,0,0
297,#2026-05-27 13:51:40#,29.8179999999993,0.000211,-0.000257,3.768814,3.763218,0,0,-0.000333,0.978667,0,0,0,0,0,0,0,0,0,0
298,#2026-05-27 13:51:40#,29.9179999999997,0.000289,-0.000301,3.787197,3.782481,-0.000333,0,-0.000333,0.983333,0,0,0,0,0,0,0,0,0,0
299,#2026-05-27 13:51:40#,30.018,0.000116,-0.000261,3.802392,3.798325,0,0,-0.000333,0.988333,0,0,0,0,0,0,0,0,0,0
300,#2026-05-27 13:51:41#,30.098,0.000328,-0.00017,3.808472,3.804476,-0.000333,0,-0.000333,0.992,0,0,0,0,0,0,0,0,0,0
301,#2026-05-27 13:51:41#,30.2079999999987,0.000185,-0.000401,3.814919,3.810944,0,0,-0.000333,0.996667,0,0,0,0,0,0,0,0,0,0
302,#2026-05-27 13:51:41#,30.3179999999993,0.000205,-0.000439,3.81821,3.814171,-0.000333,0,-0.000333,1.000333,0,0,0,0,0,0,0,0,0,0
303,#2026-05-27 13:51:41#,30.4129999999986,0.000304,-0.000422,3.822116,3.817975,0,0,0,1.003333,0,0,0,0,0,0,0,0,0,0
304,#2026-05-27 13:51:41#,30.5199999999986,0.000282,-0.000198,3.827007,3.823003,-0.000333,0,0,1.006333,0,0,0,0,0,0,0,0,0,0
305,#2026-05-27 13:51:41#,30.619999999999,6.2E-05,-0.00038,3.833242,3.829079,-0.000333,0,0,1.009333,0,0,0,0,0,0,0,0,0,0
306,#2026-05-27 13:51:41#,30.7199999999993,8.4E-05,-0.000347,3.838446,3.834538,0,0,0,1.012,0,0,0,0,0,0,0,0,0,0
307,#2026-05-27 13:51:41#,30.8209999999999,0.000321,-0.000269,3.843113,3.839249,-0.000333,0,0,1.014667,0,0,0,0,0,0,0,0,0,0
308,#2026-05-27 13:51:41#,30.9209999999985,0.000358,-0.000422,3.849518,3.84583,0,0,0,1.017333,0,0,0,0,0,0,0,0,0,0
309,#2026-05-27 13:51:41#,31.0209999999988,0.000358,-0.000387,3.857831,3.854428,-0.000333,0,0,1.02,0,0,0,0,0,0,0,0,0,0
310,#2026-05-27 13:51:42#,31.1229999999996,0.000261,-0.00037,3.867958,3.864415,-0.000333,0,0,1.023,0,0,0,0,0,0,0,0,0,0
311,#2026-05-27 13:51:42#,31.223,0.000312,-0.000406,3.881667,3.878316,-0.000333,0,0,1.026667,0,0,0,0,0,0,0,0,0,0
312,#2026-05-27 13:51:42#,31.3229999999985,0.000306,-0.000219,3.897906,3.89464,0,0,0,1.030667,0,0,0,0,0,0,0,0,0,0
313,#2026-05-27 13:51:42#,31.4089999999997,0.000474,-0.000271,3.914244,3.91117,-0.000333,0,0,1.035,0,0,0,0,0,0,0,0,0,0
314,#2026-05-27 13:51:42#,31.5190000000002,0.000217,-0.000399,3.928507,3.925386,-0.000333,0,0,1.040333,0,0,0,0,0,0,0,0,0,0
315,#2026-05-27 13:51:42#,31.6229999999996,0.000325,-0.000189,3.938012,3.934714,-0.000333,0,0,1.045,0,0,0,0,0,0,0,0,0,0
316,#2026-05-27 13:51:42#,31.723,0.000217,-0.000286,3.944437,3.941038,0,0,0,1.049,0,0,0,0,0,0,0,0,0,0
317,#2026-05-27 13:51:42#,31.8239999999987,0.000174,-0.000265,3.949543,3.945845,0,0,0,1.052667,0,0,0,0,0,0,0,0,0,0
318,#2026-05-27 13:51:42#,31.9239999999991,0.000295,-0.000349,3.948904,3.94493,0,0,0,1.055667,0,0,0,0,0,0,0,0,0,0
319,#2026-05-27 13:51:42#,32.0239999999994,0.00033,-0.000563,3.946367,3.942059,0,0,0,1.057667,0,0,0,0,0,0,0,0,0,0
320,#2026-05-27 13:51:43#,32.125,0.000442,-0.000145,3.948539,3.94439,0,0,0,1.059667,0,0,0,0,0,0,0,0,0,0
321,#2026-05-27 13:51:43#,32.2249999999985,0.00034,-0.000215,3.957122,3.952961,-0.000333,0,0,1.062,0,0,0,0,0,0,0,0,0,0
322,#2026-05-27 13:51:43#,32.3249999999989,0.000274,-0.000368,3.968744,3.964647,-0.000333,0,0,1.065,0,0,0,0,0,0,0,0,0,0
323,#2026-05-27 13:51:43#,32.4259999999995,0.00022,-0.000403,3.978528,3.974792,0,0,0,1.067667,0,0,0,0,0,0,0,0,0,0
324,#2026-05-27 13:51:43#,32.5259999999998,0.000174,-0.000294,3.987151,3.983286,0,0,0,1.070667,0,0,0,0,0,0,0,0,0,0
325,#2026-05-27 13:51:43#,32.610999999999,0.000364,-0.000433,3.995083,3.991422,-0.000333,0,0,1.073,0,0,0,0,0,0,0,0,0,0
326,#2026-05-27 13:51:43#,32.7209999999995,0.000261,-0.000135,4.004664,4.000873,-0.000333,0,0,1.076333,0,0,0,0,0,0,0,0,0,0
327,#2026-05-27 13:51:43#,32.8279999999995,0.000399,-0.000309,4.013872,4.010097,-0.000333,0,0,1.079667,0,0,0,0,0,0,0,0,0,0
328,#2026-05-27 13:51:43#,32.9279999999999,0.000265,-0.00034,4.023965,4.020321,0,0,0,1.082667,0,0,0,0,0,0,0,0,0,0
