序号(),日期时间,时间(s),水平X1力(kN),水平X2力(kN),垂向Y1力(kN),垂向Y2力(kN),水平X1位移(mm),水平X2位移(mm),垂向Y1位移(mm),垂向Y2位移(mm),水平应变1微应变(με),水平应变2微应变(με),垂向应变1微应变(με),垂向应变2微应变(με),应变CH5微应变(με),应变CH6微应变(με),应变CH7微应变(με),应变CH8微应变(με),水平变形(mm),垂向变形(mm)
417,#2026-05-27 13:57:28#,41.8559999999998,-0.000158,-0.000187,4.615098,4.605907,0,-0.000333,-0.001,1.381,0,0,0,0,0,0,0,0,0,0
418,#2026-05-27 13:57:28#,41.9560000000001,4.7E-05,-9.1E-05,4.631263,4.622877,0,-0.000333,-0.000667,1.383,0,0,0,0,0,0,0,0,0,0
419,#2026-05-27 13:57:28#,42.0570000000007,-0.000147,-0.000152,4.655041,4.646721,0,-0.000333,-0.000667,1.386,0,0,0,0,0,0,0,0,0,0
420,#2026-05-27 13:57:28#,42.1569999999992,-0.00016,-0.000286,4.676627,4.668467,0,-0.000333,-0.000667,1.389333,0,0,0,0,0,0,0,0,0,0
421,#2026-05-27 13:57:28#,42.2350000000006,-3.2E-05,-0.000208,4.689958,4.682126,0,-0.000333,-0.000667,1.392,0,0,0,0,0,0,0,0,0,0
422,#2026-05-27 13:57:28#,42.3459999999995,-2.4E-05,-0.000317,4.702686,4.694664,0,-0.000333,-0.000667,1.395667,0,0,0,0,0,0,0,0,0,0
423,#2026-05-27 13:57:29#,42.4549999999999,5.6E-05,-0.000135,4.709376,4.701476,0,-0.000333,-0.000667,1.399,0,0,0,0,0,0,0,0,0,0
424,#2026-05-27 13:57:29#,42.5580000000009,4.7E-05,-7.8E-05,4.715539,4.707298,0,-0.000333,-0.000667,1.401667,0,0,0,0,0,0,0,0,0,0
425,#2026-05-27 13:57:29#,42.6579999999994,-0.000101,-0.000303,4.724602,4.716449,0,-0.000333,-0.000667,1.404333,0,0,0,0,0,0,0,0,0,0
426,#2026-05-27 13:57:29#,42.7600000000002,4.7E-05,-0.000349,4.739285,4.731301,-0.000333,-0.000333,-0.000667,1.407667,0,0,0,0,0,0,0,0,0,0
427,#2026-05-27 13:57:29#,42.8600000000006,0.000121,-0.000265,4.759566,4.751977,0,-0.000333,-0.000667,1.412,0,0,0,0,0,0,0,0,0,0
428,#2026-05-27 13:57:29#,42.9600000000009,7.1E-05,-0.000202,4.782599,4.774889,-0.000333,-0.000333,-0.000667,1.417,0,0,0,0,0,0,0,0,0,0
429,#2026-05-27 13:57:29#,43.0599999999995,2.2E-05,-9.5E-05,4.797674,4.789653,0,-0.000333,-0.000667,1.422333,0,0,0,0,0,0,0,0,0,0
430,#2026-05-27 13:57:29#,43.1599999999999,-4.8E-05,-0.000183,4.809177,4.800793,0,-0.000333,-0.000667,1.427667,0,0,0,0,0,0,0,0,0,0
431,#2026-05-27 13:57:29#,43.2600000000002,6.3E-05,-0.000152,4.814174,4.8055,0,-0.000333,-0.000667,1.431667,0,0,0,0,0,0,0,0,0,0
432,#2026-05-27 13:57:29#,43.3600000000006,0.00014,-0.00025,4.815844,4.806788,-0.000333,-0.000333,-0.000667,1.434667,0,0,0,0,0,0,0,0,0,0
433,#2026-05-27 13:57:30#,43.4400000000005,-8.4E-05,-0.000221,4.818258,4.809264,-0.000333,-0.000333,-0.000667,1.436667,0,0,0,0,0,0,0,0,0,0
434,#2026-05-27 13:57:30#,43.5509999999995,0.000145,-0.000179,4.822643,4.813456,-0.000333,-0.000333,-0.000667,1.439,0,0,0,0,0,0,0,0,0,0
435,#2026-05-27 13:57:30#,43.6599999999999,-3.9E-05,-0.000271,4.829005,4.819776,0,-0.000333,-0.000667,1.441333,0,0,0,0,0,0,0,0,0,0
436,#2026-05-27 13:57:30#,43.7620000000006,0.000114,-0.00032,4.837871,4.828852,0,-0.000333,-0.000667,1.443667,0,0,0,0,0,0,0,0,0,0
437,#2026-05-27 13:57:30#,43.862000000001,9.7E-05,-0.000158,4.848773,4.839608,0,-0.000333,-0.000667,1.446,0,0,0,0,0,0,0,0,0,0
438,#2026-05-27 13:57:30#,43.9619999999995,0.000132,-0.000149,4.860917,4.851704,0,-0.000333,-0.000667,1.448667,0,0,0,0,0,0,0,0,0,0
439,#2026-05-27 13:57:30#,44.0619999999999,-3.2E-05,-0.000135,4.873311,4.864277,0,-0.000333,-0.000667,1.451667,0,0,0,0,0,0,0,0,0,0
440,#2026-05-27 13:57:30#,44.1630000000005,5.2E-05,-0.000257,4.885826,4.876845,0,-0.000333,-0.000667,1.454667,0,0,0,0,0,0,0,0,0,0
441,#2026-05-27 13:57:30#,44.2630000000008,2.6E-05,-0.000179,4.897022,4.887984,0,-0.000333,-0.000667,1.457667,0,0,0,0,0,0,0,0,0,0
442,#2026-05-27 13:57:30#,44.3629999999994,3.2E-05,-0.000246,4.907577,4.898613,-0.000333,-0.000333,-0.000667,1.460667,0,0,0,0,0,0,0,0,0,0
443,#2026-05-27 13:57:31#,44.4310000000005,8.2E-05,-0.000483,4.915439,4.906179,0,-0.000333,-0.000667,1.462667,0,0,0,0,0,0,0,0,0,0
444,#2026-05-27 13:57:31#,44.5400000000009,4E-06,-0.000135,4.930796,4.921596,0,-0.000333,-0.000667,1.466667,0,0,0,0,0,0,0,0,0,0
445,#2026-05-27 13:57:31#,44.6499999999996,8.6E-05,-0.000357,4.951708,4.942439,-0.000333,-0.000333,-0.000667,1.471333,0,0,0,0,0,0,0,0,0,0
446,#2026-05-27 13:57:31#,44.7620000000006,0.000123,-0.000177,4.98522,4.975901,0,-0.000333,-0.000667,1.478333,0,0,0,0,0,0,0,0,0,0
447,#2026-05-27 13:57:31#,44.8649999999998,-3.2E-05,-0.000147,5.022892,5.013623,0,-0.000333,-0.000667,1.488,0,0,0,0,0,0,0,0,0,0
448,#2026-05-27 13:57:31#,44.9650000000001,0.00014,-0.000242,5.016054,5.005031,-0.000333,-0.000333,-0.001,1.495333,0,0,0,0,0,0,0,0,0,0
449,#2026-05-27 13:57:31#,45.0650000000005,-0.000119,-0.00024,4.986088,4.974081,0,-0.000333,-0.000667,1.496,0,0,0,0,0,0,0,0,0,0
450,#2026-05-27 13:57:31#,45.1659999999993,0.000155,-0.000286,4.968622,4.956286,-0.000333,-0.000333,-0.000667,1.496,0,0,0,0,0,0,0,0,0,0
451,#2026-05-27 13:57:31#,45.2659999999996,-3.2E-05,-0.00028,4.957802,4.945505,0,-0.000333,-0.000667,1.496333,0,0,0,0,0,0,0,0,0,0
452,#2026-05-27 13:57:31#,45.366,-2E-06,-0.000378,4.95488,4.942297,0,-0.000333,-0.000667,1.496667,0,0,0,0,0,0,0,0,0,0
453,#2026-05-27 13:57:32#,45.4670000000006,-3.7E-05,-0.000267,4.969325,4.958106,0,-0.000333,-0.000667,1.498,0,0,0,0,0,0,0,0,0,0
454,#2026-05-27 13:57:32#,45.5670000000009,-5.6E-05,-0.000236,5.004464,4.99409,0,-0.000333,-0.000667,1.501,0,0,0,0,0,0,0,0,0,0
455,#2026-05-27 13:57:32#,45.6669999999995,6E-05,-0.00029,5.036313,5.025951,0,-0.000333,-0.000667,1.504333,0,0,0,0,0,0,0,0,0,0
456,#2026-05-27 13:57:32#,45.768,1.9E-05,-0.000351,5.060869,5.050771,0,-0.000333,-0.000667,1.508,0,0,0,0,0,0,0,0,0,0
457,#2026-05-27 13:57:32#,45.8500000000004,3.2E-05,-0.000305,5.075467,5.065641,0,-0.000333,-0.000667,1.511,0,0,0,0,0,0,0,0,0,0
458,#2026-05-27 13:57:32#,45.9619999999995,3.2E-05,-0.000372,5.089625,5.07986,0,-0.000333,-0.000667,1.515333,0,0,0,0,0,0,0,0,0,0
459,#2026-05-27 13:57:32#,46.0679999999993,4.1E-05,-0.000267,5.10166,5.091795,0,-0.000333,-0.000667,1.519,0,0,0,0,0,0,0,0,0,0
460,#2026-05-27 13:57:32#,46.1700000000001,-2E-06,-0.000223,5.11902,5.109249,0,-0.000333,-0.000667,1.523333,0,0,0,0,0,0,0,0,0,0
461,#2026-05-27 13:57:32#,46.2700000000004,6E-05,-0.000299,5.142277,5.13252,0,-0.000333,-0.000667,1.528667,0,0,0,0,0,0,0,0,0,0
462,#2026-05-27 13:57:32#,46.3670000000002,0.000153,-0.000387,5.17158,5.161931,0,-0.000333,-0.000667,1.535,0,0,0,0,0,0,0,0,0,0
463,#2026-05-27 13:57:33#,46.4699999999993,0.000224,-0.000395,5.18975,5.179497,-0.000333,0,-0.000667,1.543,0,0,0,0,0,0,0,0,0,0
464,#2026-05-27 13:57:33#,46.5699999999997,0.000246,-0.000265,5.173593,5.16154,0,0,-0.000667,1.546,0,0,0,0,0,0,0,0,0,0
465,#2026-05-27 13:57:33#,46.6700000000001,-4.8E-05,-0.000305,5.155215,5.143006,0,0,-0.000667,1.547,0,0,0,0,0,0,0,0,0,0
466,#2026-05-27 13:57:33#,46.7710000000006,1.7E-05,-0.000326,5.144237,5.131409,0,0,-0.000667,1.547333,0,0,0,0,0,0,0,0,0,0
467,#2026-05-27 13:57:33#,46.8649999999998,-2.6E-05,-0.000278,5.142157,5.12943,0,0,-0.000667,1.548,0,0,0,0,0,0,0,0,0,0
468,#2026-05-27 13:57:33#,46.9709999999995,8.6E-05,-0.000219,5.156697,5.145233,-0.000333,0,-0.000667,1.549667,0,0,0,0,0,0,0,0,0,0
469,#2026-05-27 13:57:33#,47.0720000000001,4.7E-05,-0.000236,5.184052,5.172623,0,0,-0.000667,1.552333,0,0,0,0,0,0,0,0,0,0
470,#2026-05-27 13:57:33#,47.1720000000005,8.8E-05,-0.000343,5.205936,5.194599,-0.000333,0,-0.000667,1.555333,0,0,0,0,0,0,0,0,0,0
471,#2026-05-27 13:57:33#,47.2720000000008,0.000101,-0.000191,5.223095,5.211561,-0.000333,0,-0.000667,1.558667,0,0,0,0,0,0,0,0,0,0
472,#2026-05-27 13:57:33#,47.3729999999996,0.000153,-0.000202,5.237005,5.225418,0,-0.000333,-0.000667,1.561667,0,0,0,0,0,0,0,0,0,0
473,#2026-05-27 13:57:34#,47.473,0.000108,-0.000185,5.248009,5.236403,0,0,-0.000667,1.565,0,0,0,0,0,0,0,0,0,0
474,#2026-05-27 13:57:34#,47.5730000000003,7.3E-05,-0.000238,5.258499,5.246567,-0.000333,0,-0.000667,1.568,0,0,0,0,0,0,0,0,0,0
475,#2026-05-27 13:57:34#,47.6749999999993,5.4E-05,-0.000374,5.269652,5.257752,-0.000333,-0.000333,-0.000667,1.571,0,0,0,0,0,0,0,0,0,0
476,#2026-05-27 13:57:34#,47.7749999999996,-5E-05,-0.000374,5.282395,5.270589,-0.000333,0,-0.000667,1.574667,0,0,0,0,0,0,0,0,0,0
477,#2026-05-27 13:57:34#,47.8559999999998,3.4E-05,-0.000347,5.296394,5.284392,0,0,-0.000667,1.577667,0,0,0,0,0,0,0,0,0,0
478,#2026-05-27 13:57:34#,47.9660000000003,0.000175,-0.000267,5.322063,5.310154,-0.000333,-0.000333,-0.000667,1.583,0,0,0,0,0,0,0,0,0,0
479,#2026-05-27 13:57:34#,48.0619999999999,2.4E-05,-0.000194,5.353171,5.341106,0,0,-0.000667,1.589667,0,0,0,0,0,0,0,0,0,0
480,#2026-05-27 13:57:34#,48.1730000000007,6.5E-05,-0.000305,5.401724,5.389512,0,-0.000333,-0.000667,1.602333,0,0,0,0,0,0,0,0,0,0
481,#2026-05-27 13:57:34#,48.2780000000002,-9.3E-05,-0.00029,5.367382,5.352517,0,0,-0.000667,1.607667,0,0,0,0,0,0,0,0,0,0
482,#2026-05-27 13:57:34#,48.3780000000006,-0.000114,-0.000393,5.338584,5.323182,0,0,-0.000667,1.607667,0,0,0,0,0,0,0,0,0,0
483,#2026-05-27 13:57:35#,48.478000000001,-0.00016,-0.000292,5.323008,5.307657,0,0,-0.000667,1.607667,0,0,0,0,0,0,0,0,0,0
484,#2026-05-27 13:57:35#,48.5799999999999,-6.3E-05,-0.000406,5.312325,5.296584,-0.000333,0,-0.000333,1.607667,0,0,0,0,0,0,0,0,0,0
485,#2026-05-27 13:57:35#,48.6800000000003,-0.000117,-0.000448,5.304508,5.288794,0,0,-0.000333,1.607667,0,0,0,0,0,0,0,0,0,0
486,#2026-05-27 13:57:35#,48.7800000000007,-6.5E-05,-0.000326,5.30216,5.286364,-0.000333,-0.000333,-0.000333,1.608,0,0,0,0,0,0,0,0,0,0
487,#2026-05-27 13:57:35#,48.880000000001,9.5E-05,-0.000208,5.323545,5.309203,0,0,-0.000333,1.609667,0,0,0,0,0,0,0,0,0,0
488,#2026-05-27 13:57:35#,48.9799999999996,-7.8E-05,-0.000137,5.370428,5.35685,0,0,-0.000333,1.613333,0,0,0,0,0,0,0,0,0,0
489,#2026-05-27 13:57:35#,49.0799999999999,-3.9E-05,-0.00024,5.406838,5.39328,-0.000333,0,-0.000333,1.617,0,0,0,0,0,0,0,0,0,0
490,#2026-05-27 13:57:35#,49.1800000000003,9.9E-05,-0.0002,5.428477,5.414999,0,0,-0.000333,1.620667,0,0,0,0,0,0,0,0,0,0
491,#2026-05-27 13:57:35#,49.2759999999998,2.6E-05,-0.000254,5.442647,5.429196,0,0,-0.000333,1.624,0,0,0,0,0,0,0,0,0,0
492,#2026-05-27 13:57:35#,49.3809999999994,-0.000117,-0.000131,5.457543,5.44416,0,0,-0.000333,1.627667,0,0,0,0,0,0,0,0,0,0
493,#2026-05-27 13:57:36#,49.4809999999998,0.000153,-0.000309,5.472685,5.459358,0,0,-0.000333,1.631667,0,0,0,0,0,0,0,0,0,0
494,#2026-05-27 13:57:36#,49.5810000000001,7.1E-05,-0.000292,5.492699,5.479365,0,0,-0.000333,1.636333,0,0,0,0,0,0,0,0,0,0
495,#2026-05-27 13:57:36#,49.6820000000007,-8.4E-05,-0.000336,5.514615,5.50111,0,0,-0.000333,1.641667,0,0,0,0,0,0,0,0,0,0
496,#2026-05-27 13:57:36#,49.7819999999992,-5.6E-05,-0.000301,5.539757,5.526382,-0.000333,0,-0.000333,1.648,0,0,0,0,0,0,0,0,0,0
497,#2026-05-27 13:57:36#,49.8819999999996,3.9E-05,-0.000296,5.556255,5.542533,0,0,-0.000333,1.654667,0,0,0,0,0,0,0,0,0,0
498,#2026-05-27 13:57:36#,49.9830000000002,-7.3E-05,-0.000206,5.551229,5.536467,0,0,-0.000667,1.658667,0,0,0,0,0,0,0,0,0,0
499,#2026-05-27 13:57:36#,50.0730000000003,-0.00011,-0.000448,5.538653,5.523005,0,0,-0.000333,1.66,0,0,0,0,0,0,0,0,0,0
500,#2026-05-27 13:57:36#,50.1830000000009,-1.3E-05,-0.000309,5.52839,5.5125,-0.000333,0,-0.000333,1.661,0,0,0,0,0,0,0,0,0,0
501,#2026-05-27 13:57:36#,50.2520000000004,9.9E-05,-0.000313,5.527202,5.511403,0,0,-0.000333,1.661667,0,0,0,0,0,0,0,0,0,0
502,#2026-05-27 13:57:36#,50.3629999999994,-0.000123,-0.000181,5.536468,5.5216,-0.000333,0,-0.000333,1.663333,0,0,0,0,0,0,0,0,0,0
503,#2026-05-27 13:57:37#,50.4750000000004,-5.2E-05,-0.000282,5.558058,5.543321,-0.000333,0,-0.000333,1.666,0,0,0,0,0,0,0,0,0,0
504,#2026-05-27 13:57:37#,50.5850000000009,5.8E-05,-0.00029,5.579444,5.565112,-0.000333,0,-0.000333,1.669,0,0,0,0,0,0,0,0,0,0
505,#2026-05-27 13:57:37#,50.6849999999995,-7.6E-05,-0.000294,5.599886,5.58556,0,0,-0.000333,1.672333,0,0,0,0,0,0,0,0,0,0
506,#2026-05-27 13:57:37#,50.7849999999999,5.6E-05,-0.000324,5.619132,5.605215,0,0,-0.000333,1.676,0,0,0,0,0,0,0,0,0,0
507,#2026-05-27 13:57:37#,50.8850000000002,0.000129,-0.00038,5.634632,5.620852,0,0,-0.000667,1.679667,0,0,0,0,0,0,0,0,0,0
508,#2026-05-27 13:57:37#,50.9860000000008,0.000114,-0.000403,5.646814,5.632938,-0.000333,0,-0.000667,1.683333,0,0,0,0,0,0,0,0,0,0
509,#2026-05-27 13:57:37#,51.0859999999993,3.7E-05,-0.000257,5.658955,5.645332,0,0,-0.000667,1.687,0,0,0,0,0,0,0,0,0,0
510,#2026-05-27 13:57:37#,51.1859999999997,2E-06,-0.00032,5.677289,5.663659,0,0,-0.000667,1.691333,0,0,0,0,0,0,0,0,0,0
511,#2026-05-27 13:57:37#,51.2870000000003,5.2E-05,-0.000166,5.707833,5.694372,-0.000333,0,-0.000667,1.697333,0,0,0,0,0,0,0,0,0,0
512,#2026-05-27 13:57:37#,51.3870000000006,6.3E-05,-0.00033,5.769493,5.756406,0,0,-0.000667,1.709,0,0,0,0,0,0,0,0,0,0
513,#2026-05-27 13:57:38#,51.487000000001,-6.5E-05,-0.000345,5.749857,5.73421,0,0,-0.000667,1.719333,0,0,0,0,0,0,0,0,0,0
514,#2026-05-27 13:57:38#,51.5679999999993,-2.8E-05,-0.000401,5.714247,5.698036,0,0,-0.000667,1.719667,0,0,0,0,0,0,0,0,0,0
515,#2026-05-27 13:57:38#,51.6759999999995,1.5E-05,-0.000515,5.69219,5.676049,-0.000333,0,-0.000667,1.719667,0,0,0,0,0,0,0,0,0,0
516,#2026-05-27 13:57:38#,51.7860000000001,6.3E-05,-0.000437,5.678381,5.6627,0,0,-0.000667,1.719333,0,0,0,0,0,0,0,0,0,0
517,#2026-05-27 13:57:38#,51.8880000000008,-5E-05,-0.000462,5.669463,5.654062,-0.000333,0,-0.000667,1.719333,0,0,0,0,0,0,0,0,0,0
518,#2026-05-27 13:57:38#,51.9899999999998,-1.5E-05,-0.000374,5.66254,5.646923,-0.000333,0,-0.000667,1.719333,0,0,0,0,0,0,0,0,0,0
519,#2026-05-27 13:57:38#,52.0900000000001,-1.5E-05,-0.000343,5.65702,5.64099,0,0,-0.000667,1.719333,0,0,0,0,0,0,0,0,0,0
520,#2026-05-27 13:57:38#,52.1900000000005,3.9E-05,-0.00049,5.652753,5.636592,-0.000333,-0.000333,-0.000667,1.719667,0,0,0,0,0,0,0,0,0,0
521,#2026-05-27 13:57:38#,52.2900000000009,6.7E-05,-0.000525,5.656654,5.640845,-0.000333,0,-0.000667,1.72,0,0,0,0,0,0,0,0,0,0
522,#2026-05-27 13:57:38#,52.3899999999994,0.000116,-0.000328,5.707927,5.693773,0,0,-0.000667,1.723667,0,0,0,0,0,0,0,0,0,0
523,#2026-05-27 13:57:39#,52.4899999999998,4.5E-05,-0.000393,5.764621,5.75064,0,0,-0.000667,1.728,0,0,0,0,0,0,0,0,0,0
524,#2026-05-27 13:57:39#,52.5900000000001,0.000114,-0.000435,5.79806,5.784229,0,0,-0.000667,1.732,0,0,0,0,0,0,0,0,0,0
525,#2026-05-27 13:57:39#,52.6910000000007,6.9E-05,-0.000269,5.818934,5.805259,0,0,-0.000667,1.736,0,0,0,0,0,0,0,0,0,0
526,#2026-05-27 13:57:39#,52.7909999999993,0.000114,-0.000196,5.833798,5.819965,0,-0.000333,-0.000667,1.74,0,0,0,0,0,0,0,0,0,0
527,#2026-05-27 13:57:39#,52.8780000000006,-2.2E-05,-0.000454,5.845713,5.831905,0,-0.000333,-0.000667,1.743333,0,0,0,0,0,0,0,0,0,0
528,#2026-05-27 13:57:39#,52.991,9E-06,-0.000387,5.863759,5.849781,0,0,-0.000667,1.748333,0,0,0,0,0,0,0,0,0,0
529,#2026-05-27 13:57:39#,53.0920000000006,0.000119,-0.000527,5.882604,5.868746,0,-0.000333,-0.000667,1.753333,0,0,0,0,0,0,0,0,0,0
530,#2026-05-27 13:57:39#,53.1920000000009,0.000237,-0.000324,5.905938,5.891869,0,-0.000333,-0.000667,1.759,0,0,0,0,0,0,0,0,0,0
531,#2026-05-27 13:57:39#,53.2929999999997,0.000296,-0.000349,5.930708,5.916668,0,0,-0.000667,1.766,0,0,0,0,0,0,0,0,0,0
532,#2026-05-27 13:57:39#,53.393,2E-06,-0.000284,5.936298,5.921792,0,-0.000333,-0.000667,1.771333,0,0,0,0,0,0,0,0,0,0
533,#2026-05-27 13:57:40#,53.4930000000004,0.000132,-0.000567,5.923683,5.907653,0,0,-0.000667,1.773667,0,0,0,0,0,0,0,0,0,0
534,#2026-05-27 13:57:40#,53.5949999999993,-7.1E-05,-0.000374,5.913275,5.896972,0,0,-0.000667,1.775,0,0,0,0,0,0,0,0,0,0
535,#2026-05-27 13:57:40#,53.6949999999997,0.000155,-0.000433,5.911229,5.895117,0,-0.000333,-0.000667,1.776,0,0,0,0,0,0,0,0,0,0
536,#2026-05-27 13:57:40#,53.7950000000001,-3.7E-05,-0.000395,5.917961,5.902933,0,0,-0.000667,1.777667,0,0,0,0,0,0,0,0,0,0
537,#2026-05-27 13:57:40#,53.8950000000004,4.7E-05,-0.00033,5.93375,5.918779,0,-0.000333,-0.000667,1.78,0,0,0,0,0,0,0,0,0,0
538,#2026-05-27 13:57:40#,53.9699999999993,-8.9E-05,-0.000313,5.947145,5.93221,0,-0.000333,-0.000667,1.782,0,0,0,0,0,0,0,0,0,0
539,#2026-05-27 13:57:40#,54.0779999999995,-4.3E-05,-0.000338,5.967671,5.953067,0,0,-0.000667,1.785,0,0,0,0,0,0,0,0,0,0
540,#2026-05-27 13:57:40#,54.1880000000001,9.1E-05,-0.000204,5.990084,5.976102,0,0,-0.000667,1.789,0,0,0,0,0,0,0,0,0,0
541,#2026-05-27 13:57:40#,54.2960000000003,6E-06,-0.000414,6.010469,5.996616,0,-0.000333,-0.000667,1.793,0,0,0,0,0,0,0,0,0,0
542,#2026-05-27 13:57:40#,54.3960000000006,2.2E-05,-0.000305,6.0285,6.014788,0,-0.000333,-0.000667,1.797333,0,0,0,0,0,0,0,0,0,0
543,#2026-05-27 13:57:41#,54.496000000001,1.1E-05,-0.000332,6.048763,6.035333,0,0,-0.000667,1.802,0,0,0,0,0,0,0,0,0,0
544,#2026-05-27 13:57:41#,54.5969999999998,9.9E-05,-0.000263,6.077194,6.063992,0,-0.000333,-0.000667,1.808333,0,0,0,0,0,0,0,0,0,0
545,#2026-05-27 13:57:41#,54.6970000000001,8.8E-05,-0.000424,6.137931,6.125403,0,-0.000333,-0.001,1.820333,0,0,0,0,0,0,0,0,0,0
546,#2026-05-27 13:57:41#,54.7970000000005,5.4E-05,-0.000403,6.116699,6.101419,0,0,-0.001,1.829667,0,0,0,0,0,0,0,0,0,0
547,#2026-05-27 13:57:41#,54.8979999999992,-4E-06,-0.000403,6.075036,6.059296,0,-0.000333,-0.001,1.83,0,0,0,0,0,0,0,0,0,0
548,#2026-05-27 13:57:41#,54.9979999999996,-4.1E-05,-0.000324,6.055651,6.040504,0,0,-0.001,1.83,0,0,0,0,0,0,0,0,0,0
549,#2026-05-27 13:57:41#,55.098,6.7E-05,-0.000401,6.043383,6.0283,0,0,-0.001,1.829667,0,0,0,0,0,0,0,0,0,0
550,#2026-05-27 13:57:41#,55.1849999999995,-2.8E-05,-0.000292,6.035705,6.020366,0,-0.000333,-0.001,1.829667,0,0,0,0,0,0,0,0,0,0
551,#2026-05-27 13:57:41#,55.2999999999993,1.7E-05,-0.000496,6.027422,6.012337,0,0,-0.001,1.829667,0,0,0,0,0,0,0,0,0,0
552,#2026-05-27 13:57:41#,55.3899999999994,-5.6E-05,-0.000555,6.022412,6.007021,0,0,-0.001,1.83,0,0,0,0,0,0,0,0,0,0
553,#2026-05-27 13:57:42#,55.5,-0.00013,-0.000479,6.01779,6.001739,0,0,-0.001,1.83,0,0,0,0,0,0,0,0,0,0
554,#2026-05-27 13:57:42#,55.6000000000004,-1.7E-05,-0.000305,6.023704,6.00843,0,-0.000333,-0.001,1.830667,0,0,0,0,0,0,0,0,0,0
555,#2026-05-27 13:57:42#,55.7000000000007,6.5E-05,-0.000431,6.078868,6.06512,0,0,-0.001,1.834333,0,0,0,0,0,0,0,0,0,0
556,#2026-05-27 13:57:42#,55.7999999999993,3.2E-05,-0.00024,6.136134,6.122797,0,-0.000333,-0.001,1.839,0,0,0,0,0,0,0,0,0,0
557,#2026-05-27 13:57:42#,55.9009999999998,0.000147,-0.00042,6.168755,6.155221,0,-0.000333,-0.001,1.843333,0,0,0,0,0,0,0,0,0,0
558,#2026-05-27 13:57:42#,56.0010000000002,-1.9E-05,-0.0002,6.186766,6.173208,0,0,-0.001,1.847333,0,0,0,0,0,0,0,0,0,0
559,#2026-05-27 13:57:42#,56.1010000000006,7.8E-05,-0.000257,6.20231,6.188883,0,0,-0.001,1.851,0,0,0,0,0,0,0,0,0,0
560,#2026-05-27 13:57:42#,56.2019999999993,-0.00014,-0.000364,6.220838,6.207393,0,0,-0.001,1.855333,0,0,0,0,0,0,0,0,0,0
561,#2026-05-27 13:57:42#,56.3019999999997,1.1E-05,-0.000322,6.244708,6.231221,0,0,-0.001,1.860667,0,0,0,0,0,0,0,0,0,0
562,#2026-05-27 13:57:42#,56.3960000000006,9E-06,-0.000506,6.275548,6.262217,0,0,-0.001,1.867333,0,0,0,0,0,0,0,0,0,0
563,#2026-05-27 13:57:43#,56.4950000000008,0.000114,-0.000275,6.310569,6.2972,0,-0.000333,-0.001,1.876333,0,0,0,0,0,0,0,0,0,0
564,#2026-05-27 13:57:43#,56.603000000001,-0.000127,-0.000389,6.301062,6.285354,0,0,-0.001,1.882667,0,0,0,0,0,0,0,0,0,0
565,#2026-05-27 13:57:43#,56.7029999999995,2.8E-05,-0.000433,6.272408,6.256057,0,-0.000333,-0.000667,1.883667,0,0,0,0,0,0,0,0,0,0
566,#2026-05-27 13:57:43#,56.8050000000003,-0.000153,-0.000439,6.254669,6.238162,0,0,-0.000667,1.884,0,0,0,0,0,0,0,0,0,0
567,#2026-05-27 13:57:43#,56.9050000000007,-9.5E-05,-0.000378,6.245373,6.228609,-0.000333,0,-0.000667,1.884,0,0,0,0,0,0,0,0,0,0
568,#2026-05-27 13:57:43#,57.005000000001,-7.1E-05,-0.000351,6.24598,6.229495,0,0,-0.000667,1.885,0,0,0,0,0,0,0,0,0,0
569,#2026-05-27 13:57:43#,57.1049999999996,-0.000158,-0.000301,6.263566,6.248424,0,0,-0.000667,1.886667,0,0,0,0,0,0,0,0,0,0
570,#2026-05-27 13:57:43#,57.2049999999999,0.000112,-0.00049,6.291987,6.277242,0,0,-0.000667,1.889333,0,0,0,0,0,0,0,0,0,0
571,#2026-05-27 13:57:43#,57.3050000000003,-6.3E-05,-0.000238,6.318344,6.303327,0,0,-0.000667,1.892,0,0,0,0,0,0,0,0,0,0
572,#2026-05-27 13:57:43#,57.402,-3.2E-05,-0.000303,6.339546,6.32502,0,-0.000333,-0.000667,1.895,0,0,0,0,0,0,0,0,0,0
573,#2026-05-27 13:57:44#,57.5059999999994,-0.000112,-0.000307,6.361454,6.346942,0,0,-0.000667,1.898667,0,0,0,0,0,0,0,0,0,0
574,#2026-05-27 13:57:44#,57.5900000000001,0.000101,-0.000376,6.376545,6.36263,-0.000333,0,-0.000667,1.901667,0,0,0,0,0,0,0,0,0,0
575,#2026-05-27 13:57:44#,57.7000000000007,3.7E-05,-0.000414,6.392643,6.378578,0,-0.000333,-0.000667,1.905667,0,0,0,0,0,0,0,0,0,0
576,#2026-05-27 13:57:44#,57.8070000000007,7.5E-05,-0.000343,6.409866,6.396058,-0.000333,-0.000333,-0.000667,1.91,0,0,0,0,0,0,0,0,0,0
577,#2026-05-27 13:57:44#,57.9050000000007,5E-05,-0.00046,6.432568,6.4189,-0.000333,-0.000333,-0.000667,1.914667,0,0,0,0,0,0,0,0,0,0
578,#2026-05-27 13:57:44#,58.0069999999996,0.000136,-0.00045,6.472318,6.459001,-0.000333,-0.000333,-0.000667,1.922,0,0,0,0,0,0,0,0,0,0
