index,三维坐标X,三维坐标Y,三维坐标Z,位移场DY
7393,50.4788,-16.8195,1049.76,0.810567
7394,51.3931,-16.8298,1050.07,0.815745
7395,52.3083,-16.8412,1050.38,0.821565
7396,53.2244,-16.852,1050.69,0.826921
7397,54.1406,-16.8627,1051,0.832434
7398,55.0575,-16.8732,1051.31,0.837805
7399,55.9754,-16.884,1051.62,0.843418
7400,56.8935,-16.8954,1051.93,0.84913
7401,57.8118,-16.9063,1052.24,0.854949
7402,58.7312,-16.9167,1052.55,0.860322
7403,59.6507,-16.9274,1052.86,0.865663
7404,60.5707,-16.9384,1053.17,0.871492
7405,61.4909,-16.9495,1053.48,0.877377
7406,62.4123,-16.9603,1053.79,0.883128
7407,63.3347,-16.9715,1054.1,0.888675
7408,64.2568,-16.9832,1054.41,0.89449
7409,65.1797,-16.9942,1054.72,0.900107
7410,66.104,-17.0053,1055.02,0.905664
7411,67.0285,-17.0163,1055.33,0.910999
7412,67.9534,-17.0267,1055.64,0.916171
7413,68.8785,-17.0366,1055.94,0.921443
7414,69.8048,-17.0474,1056.25,0.926713
7415,70.7323,-17.0583,1056.56,0.932266
7416,71.6595,-17.0691,1056.86,0.93766
7417,72.587,-17.0802,1057.17,0.942977
7418,73.5152,-17.0917,1057.48,0.949045
7419,74.4445,-17.103,1057.79,0.955081
7420,75.3744,-17.114,1058.11,0.96095
7421,76.3041,-17.1252,1058.41,0.966654
7422,77.235,-17.1371,1058.72,0.972158
7423,78.1668,-17.148,1059.04,0.978442
7424,79.0992,-17.1592,1059.35,0.984153
7425,80.0317,-17.1713,1059.65,0.989847
7426,80.9648,-17.1826,1059.97,0.99549
7427,81.8995,-17.1941,1060.27,1.00177
7428,82.835,-17.2054,1060.59,1.00743
7429,83.7704,-17.2164,1060.9,1.0128
7430,84.707,-17.2277,1061.21,1.01864
7431,85.6441,-17.2372,1061.53,1.0241
7432,86.5808,-17.2503,1061.83,1.0295
7433,-20.8819,-16.8536,1024.99,0.375144
7434,-20.0108,-16.8638,1025.3,0.380272
7435,-19.1393,-16.8738,1025.61,0.385431
7436,-18.2675,-16.8843,1025.92,0.39089
7437,-17.3953,-16.895,1026.23,0.396235
7438,-16.5223,-16.9051,1026.54,0.401424
7439,-15.6488,-16.9155,1026.84,0.406917
7440,-14.7749,-16.9256,1027.15,0.412467
7441,-13.9001,-16.9362,1027.46,0.417972
7442,-13.0245,-16.9465,1027.76,0.423474
7443,-12.1489,-16.9568,1028.07,0.42895
7444,-11.2728,-16.9675,1028.37,0.434591
7445,-10.3964,-16.9783,1028.68,0.4399
7446,-9.51925,-16.9891,1028.99,0.445167
7447,-8.6413,-16.9986,1029.3,0.45077
7448,-7.7634,-17.0106,1029.61,0.455945
7449,-6.88433,-17.0233,1029.92,0.461097
7450,-6.00498,-17.0337,1030.23,0.466378
7451,-5.12505,-17.0451,1030.53,0.471565
7452,-4.24501,-17.0549,1030.84,0.47731
7453,-3.36479,-17.0666,1031.15,0.482689
7454,-2.48386,-17.0755,1031.46,0.488581
7455,-1.60232,-17.0849,1031.78,0.49476
7456,-0.719878,-17.0949,1032.08,0.500296
7457,0.162524,-17.1057,1032.39,0.506001
7458,1.04645,-17.1165,1032.71,0.51185
7459,1.9313,-17.1273,1033.01,0.517307
7460,2.81607,-17.1377,1033.32,0.522813
7461,3.70109,-17.1485,1033.63,0.528019
7462,4.58703,-17.1594,1033.95,0.533481
7463,5.4728,-17.1695,1034.26,0.539018
7464,6.35907,-17.1802,1034.57,0.544149
7465,7.24625,-17.1908,1034.88,0.549664
7466,8.13357,-17.202,1035.19,0.554915
7467,9.02144,-17.2128,1035.51,0.560054
7468,9.91009,-17.2238,1035.82,0.564631
7469,10.7989,-17.2356,1036.13,0.570003
7470,11.689,-17.2478,1036.44,0.575167
7471,12.5793,-17.2611,1036.75,0.580673
7472,13.4701,-17.2717,1037.06,0.586107
7473,14.3618,-17.2838,1037.37,0.591403
7474,15.2537,-17.2942,1037.68,0.597503
7475,16.1465,-17.3044,1037.99,0.603132
7476,17.0397,-17.314,1038.3,0.608991
7477,17.9339,-17.3232,1038.61,0.614439
7478,18.8284,-17.334,1038.92,0.620381
7479,19.7232,-17.3457,1039.23,0.626423
7480,20.6186,-17.3564,1039.54,0.63183
7481,21.5141,-17.3673,1039.85,0.637384
7482,22.4102,-17.3783,1040.16,0.642788
7483,23.3071,-17.389,1040.47,0.647983
7484,24.2048,-17.3995,1040.77,0.653212
7485,25.1023,-17.4098,1041.08,0.658448
7486,26.0005,-17.4205,1041.39,0.663832
7487,26.8997,-17.431,1041.7,0.669045
7488,27.7995,-17.4407,1042.01,0.674251
7489,28.7,-17.4509,1042.32,0.679248
7490,29.6006,-17.463,1042.62,0.684064
7491,30.5025,-17.4739,1042.93,0.688909
7492,31.4043,-17.4861,1043.24,0.69385
7493,32.307,-17.4971,1043.55,0.69919
7494,33.21,-17.5094,1043.86,0.705
7495,34.1135,-17.5204,1044.17,0.710941
7496,35.0176,-17.5309,1044.49,0.716993
7497,35.9221,-17.5402,1044.79,0.722992
7498,36.828,-17.5517,1045.1,0.728681
7499,37.7339,-17.5615,1045.41,0.73442
7500,38.6402,-17.5725,1045.72,0.740267
7501,39.5471,-17.5836,1046.03,0.745811
7502,40.4548,-17.5951,1046.34,0.751519
7503,41.3624,-17.6072,1046.65,0.757347
7504,42.2705,-17.6186,1046.95,0.762872
7505,43.18,-17.6293,1047.26,0.7682
7506,44.0901,-17.64,1047.57,0.773346
7507,45.0004,-17.651,1047.87,0.779283
7508,45.9114,-17.6619,1048.18,0.784488
7509,46.8229,-17.6713,1048.49,0.789544
7510,47.7354,-17.6824,1048.81,0.795199
7511,48.6481,-17.6944,1049.13,0.800505
7512,49.5611,-17.7012,1049.44,0.806414
7513,50.4754,-17.7127,1049.76,0.811327
7514,51.3892,-17.7231,1050.06,0.816212
7515,52.3049,-17.7358,1050.38,0.821816
7516,53.2209,-17.7469,1050.68,0.827139
7517,54.137,-17.7572,1051,0.832804
7518,55.0537,-17.7709,1051.31,0.837723
7519,55.9715,-17.7827,1051.61,0.843491
7520,56.8901,-17.7936,1051.93,0.849462
7521,57.8082,-17.804,1052.24,0.855366
7522,58.7277,-17.8146,1052.55,0.860815
7523,59.6472,-17.8258,1052.86,0.866336
7524,60.5673,-17.8377,1053.17,0.872355
7525,61.4878,-17.8492,1053.48,0.878287
7526,62.4093,-17.8598,1053.78,0.883917
7527,63.3314,-17.8713,1054.09,0.889688
7528,64.2534,-17.8828,1054.4,0.895546
7529,65.1764,-17.8939,1054.71,0.901012
7530,66.1008,-17.9051,1055.02,0.906688
7531,67.0252,-17.916,1055.32,0.912099
7532,67.9497,-17.9269,1055.63,0.917284
7533,68.8756,-17.9374,1055.94,0.922634
7534,69.802,-17.9464,1056.25,0.927764
7535,70.7289,-17.9588,1056.55,0.933595
7536,71.6562,-17.97,1056.86,0.938737
7537,72.5837,-17.9813,1057.17,0.943859
7538,73.5123,-17.9927,1057.48,0.949623
7539,74.4412,-18.0039,1057.79,0.955248
7540,75.3713,-18.0171,1058.11,0.961009
7541,76.3011,-18.0279,1058.41,0.966558
7542,77.2323,-18.0393,1058.72,0.972085
7543,78.1645,-18.0504,1059.04,0.978372
7544,79.0969,-18.0619,1059.35,0.984105
7545,80.0297,-18.0747,1059.66,0.99007
7546,80.9628,-18.0865,1059.97,0.995861
7547,81.8974,-18.0981,1060.27,1.00192
7548,82.8325,-18.1096,1060.59,1.00784
7549,83.7679,-18.121,1060.9,1.01307
7550,84.7047,-18.132,1061.21,1.01894
7551,85.6412,-18.1409,1061.52,1.02448
7552,86.5781,-18.1549,1061.83,1.02987
7553,-20.8866,-17.7282,1024.97,0.375481
7554,-20.0158,-17.7388,1025.28,0.380714
7555,-19.1443,-17.7491,1025.58,0.385822
7556,-18.2725,-17.7596,1025.89,0.391242
7557,-17.4,-17.7703,1026.2,0.396533
7558,-16.5269,-17.7805,1026.51,0.401569
7559,-15.6535,-17.7911,1026.82,0.407104
7560,-14.7795,-17.801,1027.13,0.412544
7561,-13.9046,-17.8122,1027.43,0.418176
7562,-13.029,-17.8228,1027.74,0.423332
7563,-12.1537,-17.8337,1028.04,0.428778
7564,-11.2776,-17.8443,1028.35,0.434688
7565,-10.4013,-17.8538,1028.66,0.439986
7566,-9.52395,-17.8642,1028.96,0.445216
7567,-8.64643,-17.8771,1029.26,0.450534
7568,-7.76889,-17.893,1029.58,0.455675
7569,-6.88945,-17.9049,1029.88,0.461125
7570,-6.01025,-17.9162,1030.2,0.466401
7571,-5.13005,-17.9333,1030.51,0.470711
7572,-4.24996,-17.9415,1030.83,0.476995
7573,-3.36944,-17.9491,1031.14,0.482835
7574,-2.4886,-17.9546,1031.44,0.489432
7575,-1.60708,-17.9647,1031.76,0.495509
7576,-0.724543,-17.975,1032.06,0.500776
7577,0.157931,-17.9864,1032.37,0.506505
7578,1.04171,-17.9973,1032.68,0.512402
7579,1.92629,-18.0087,1032.99,0.517863
7580,2.81119,-18.0192,1033.3,0.523213
7581,3.69606,-18.0301,1033.61,0.528341
7582,4.58194,-18.0413,1033.92,0.533917
7583,5.46785,-18.0514,1034.24,0.53917
7584,6.35414,-18.0622,1034.55,0.544348
7585,7.24129,-18.0733,1034.86,0.549859
7586,8.12863,-18.0841,1035.17,0.555047
7587,9.01668,-18.0926,1035.49,0.560434
7588,9.90525,-18.1026,1035.79,0.565221
7589,10.7943,-18.1174,1036.11,0.570885
7590,11.6843,-18.1282,1036.41,0.575868
7591,12.5746,-18.1357,1036.72,0.581361
7592,13.4652,-18.1467,1037.04,0.586658
7593,14.3567,-18.16,1037.35,0.591927
7594,15.2486,-18.1714,1037.66,0.597943
7595,16.142,-18.1819,1037.97,0.603334
7596,17.035,-18.1943,1038.28,0.609355
7597,17.9292,-18.2079,1038.59,0.614702
7598,18.8234,-18.2197,1038.89,0.620649
7599,19.7185,-18.2314,1039.21,0.626605
7600,20.6138,-18.2427,1039.52,0.632116
7601,21.5095,-18.254,1039.83,0.63759
7602,22.4059,-18.2648,1040.14,0.642913
7603,23.3027,-18.2757,1040.45,0.648206
7604,24.2007,-18.2866,1040.76,0.653486
7605,25.098,-18.2973,1041.07,0.658691
7606,25.9963,-18.3081,1041.38,0.664093
7607,26.8954,-18.3195,1041.69,0.669487
7608,27.7952,-18.3304,1041.99,0.674547
7609,28.6958,-18.3404,1042.3,0.679711
7610,29.596,-18.3515,1042.6,0.684661
7611,30.4981,-18.3611,1042.92,0.689808
7612,31.3998,-18.3672,1043.22,0.695532
7613,32.3029,-18.3769,1043.55,0.701328
7614,33.2057,-18.3884,1043.85,0.707395
7615,34.1092,-18.4015,1044.16,0.712968
7616,35.0136,-18.4147,1044.48,0.718256
7617,35.9178,-18.4273,1044.78,0.724068
7618,36.8232,-18.4429,1045.09,0.729168
7619,37.729,-18.4553,1045.38,0.734671
7620,38.6356,-18.4649,1045.71,0.740506
7621,39.5427,-18.4761,1046.02,0.746274
7622,40.4503,-18.4876,1046.33,0.751811
7623,41.3581,-18.5,1046.64,0.757643
7624,42.2669,-18.512,1046.94,0.763454
7625,43.1763,-18.5226,1047.26,0.768767
7626,44.0865,-18.5342,1047.56,0.774379
7627,44.9967,-18.5452,1047.87,0.780255
7628,45.908,-18.5569,1048.18,0.785635
7629,46.8198,-18.5671,1048.49,0.790718
7630,47.7322,-18.5783,1048.8,0.796631
7631,48.6448,-18.5933,1049.12,0.801856
7632,49.5575,-18.6006,1049.42,0.807252
7633,50.4722,-18.6162,1049.76,0.812042
7634,51.3858,-18.6227,1050.06,0.817439
7635,52.3014,-18.6333,1050.38,0.823361
7636,53.2171,-18.6488,1050.68,0.827768
7637,54.1336,-18.6547,1051,0.833884
7638,55.0506,-18.6676,1051.31,0.838789
7639,55.9677,-18.6759,1051.6,0.844781
7640,56.8868,-18.69,1051.93,0.850363
7641,57.8041,-18.7029,1052.22,0.856015
7642,58.7243,-18.7132,1052.54,0.861748
7643,59.6438,-18.724,1052.85,0.867118
7644,60.5639,-18.7362,1053.16,0.873185
7645,61.4844,-18.7476,1053.47,0.878932
7646,62.4061,-18.759,1053.78,0.884653
7647,63.328,-18.7706,1054.09,0.890229
7648,64.25,-18.7825,1054.39,0.896039
7649,65.1731,-18.7936,1054.7,0.901543
7650,66.0975,-18.8053,1055.01,0.907142
7651,67.0218,-18.8164,1055.32,0.912537
7652,67.9456,-18.8284,1055.61,0.917786
7653,68.8726,-18.8399,1055.94,0.923227
7654,69.7982,-18.8468,1056.24,0.928219
7655,70.725,-18.857,1056.54,0.934399
7656,71.6526,-18.8691,1056.85,0.93979
7657,72.5808,-18.8807,1057.17,0.945009
7658,73.5103,-18.8901,1057.48,0.95098
7659,74.4377,-18.9024,1057.77,0.956223
7660,75.3682,-18.9175,1058.1,0.961689
7661,76.298,-18.934,1058.4,0.966853
7662,77.2292,-18.9427,1058.72,0.972648
7663,78.1611,-18.9539,1059.03,0.978718
7664,79.0933,-18.9671,1059.35,0.984516
7665,80.0265,-18.9787,1059.65,0.99068
7666,80.9596,-18.9909,1059.97,0.996305
7667,81.8941,-19.0028,1060.27,1.00231
7668,82.829,-19.0151,1060.58,1.00779
7669,83.7646,-19.0259,1060.89,1.01303
7670,84.7016,-19.0377,1061.2,1.01878
7671,85.6382,-19.0481,1061.52,1.02432
7672,86.5753,-19.0608,1061.82,1.02956
7673,-20.8913,-18.6019,1024.94,0.375461
7674,-20.0206,-18.6129,1025.25,0.380781
7675,-19.1492,-18.6241,1025.56,0.386092
7676,-18.2775,-18.6348,1025.87,0.391475
7677,-17.4049,-18.6454,1026.18,0.396717
7678,-16.5319,-18.6558,1026.48,0.401606
7679,-15.6582,-18.6674,1026.79,0.407482
7680,-14.7842,-18.6778,1027.1,0.412819
7681,-13.9095,-18.6889,1027.41,0.418401
7682,-13.0341,-18.7,1027.72,0.423942
7683,-12.1587,-18.7114,1028.02,0.42953
7684,-11.2827,-18.7209,1028.33,0.435423
7685,-10.4066,-18.7293,1028.64,0.441177
7686,-9.52947,-18.7388,1028.93,0.44668
7687,-4.25491,-18.8153,1030.8,0.477231
7688,-3.37445,-18.8235,1031.1,0.483243
7689,-2.4941,-18.833,1031.41,0.489589
7690,-1.61205,-18.8463,1031.73,0.494848
7691,-0.729574,-18.8586,1032.02,0.500807
7692,0.153076,-18.8676,1032.35,0.506876
7693,1.03694,-18.8782,1032.66,0.512728
7694,1.9214,-18.8898,1032.97,0.5182
7695,2.8061,-18.9007,1033.28,0.523499
7696,3.69111,-18.9124,1033.59,0.528774
7697,4.57701,-18.9234,1033.9,0.534111
7698,5.46295,-18.9339,1034.22,0.539197
7699,6.34931,-18.9446,1034.53,0.54453
7700,7.2367,-18.9542,1034.84,0.549618
7701,8.12436,-18.9636,1035.15,0.554792
7702,9.01187,-18.9734,1035.45,0.560014
7703,9.90024,-18.9801,1035.73,0.56575
7704,10.7895,-18.9926,1036.06,0.571651
7705,11.6793,-19.0021,1036.36,0.577001
7706,15.2439,-19.0517,1037.64,0.598902
7707,16.1372,-19.063,1037.96,0.603775
7708,17.0301,-19.0796,1038.26,0.60919
7709,17.9242,-19.0953,1038.56,0.614638
7710,18.8181,-19.1104,1038.86,0.620043
7711,19.7135,-19.119,1039.19,0.626654
7712,20.6089,-19.1304,1039.5,0.632208
7713,21.5049,-19.1412,1039.81,0.637881
7714,22.4014,-19.1523,1040.12,0.643461
7715,23.298,-19.1629,1040.44,0.64855
7716,24.196,-19.1744,1040.74,0.653827
7717,25.0936,-19.185,1041.05,0.658868
7718,25.992,-19.1957,1041.36,0.664151
7719,26.8911,-19.2075,1041.67,0.669491
7720,27.7911,-19.2147,1041.98,0.674742
7721,28.6912,-19.2232,1042.28,0.680174
7722,29.5915,-19.2366,1042.58,0.685074
7723,30.4927,-19.2483,1042.87,0.690029
7724,31.3947,-19.2556,1043.19,0.696018
7725,32.2983,-19.2657,1043.53,0.70227
7726,33.2009,-19.2788,1043.84,0.707692
7727,34.1051,-19.2961,1044.16,0.712709
7728,35.0097,-19.3039,1044.48,0.719114
7729,35.9143,-19.3173,1044.78,0.724546
7730,36.8198,-19.3308,1045.08,0.730126
7731,37.725,-19.3414,1045.37,0.735732
7732,38.6313,-19.3556,1045.69,0.741354
7733,39.5384,-19.3687,1046.01,0.747222
7734,40.4461,-19.3802,1046.31,0.752669
7735,41.3542,-19.3931,1046.63,0.758513
7736,42.2632,-19.4045,1046.94,0.764114
7737,43.1728,-19.416,1047.25,0.76956
7738,44.083,-19.4274,1047.56,0.775232
7739,44.9935,-19.4384,1047.87,0.780906
7740,45.9051,-19.4515,1048.18,0.786574
7741,46.8171,-19.4617,1048.49,0.791836
7742,47.7296,-19.4736,1048.81,0.797881
7743,48.6422,-19.4928,1049.13,0.802636
7744,49.5538,-19.5037,1049.41,0.807719
7745,50.47,-19.513,1049.77,0.813069
7746,51.383,-19.5123,1050.06,0.819554
7747,52.2999,-19.5181,1050.41,0.826114
7748,53.2138,-19.5294,1050.67,0.830939
7749,54.1319,-19.5301,1051.01,0.839187
7750,55.0489,-19.5486,1051.33,0.843281
7751,55.9645,-19.5653,1051.6,0.846997
7752,56.8844,-19.5843,1051.95,0.852074
7753,57.8006,-19.6007,1052.22,0.85741
7754,58.7207,-19.6122,1052.54,0.863072
7755,59.6402,-19.6232,1052.85,0.867993
7756,60.5606,-19.6354,1053.16,0.874168
7757,61.4814,-19.6469,1053.47,0.879934
7758,62.4031,-19.6589,1053.77,0.885759
7759,63.3248,-19.671,1054.08,0.891495
7760,64.2468,-19.683,1054.39,0.897258
7761,65.1703,-19.6947,1054.7,0.903044
7762,66.0945,-19.7061,1055.01,0.908655
7763,67.0185,-19.7148,1055.31,0.913958
7764,67.9421,-19.7242,1055.6,0.919185
7765,68.8697,-19.732,1055.94,0.924526
7766,69.7947,-19.7359,1056.22,0.930628
7767,70.7216,-19.7393,1056.52,0.937331
7768,71.6479,-19.7421,1056.82,0.944829
7769,72.5784,-19.7533,1057.17,0.950622
7770,73.5072,-19.7697,1057.46,0.954809
7771,74.4333,-19.7911,1057.75,0.958712
7772,75.3648,-19.8147,1058.08,0.962912
7773,76.294,-19.83,1058.38,0.967824
7774,77.2261,-19.8468,1058.71,0.97318
7775,78.1577,-19.8574,1059.02,0.979595
7776,79.09,-19.8712,1059.34,0.985321
7777,80.024,-19.8827,1059.65,0.9915
7778,80.9571,-19.8951,1059.97,0.99732
7779,81.8917,-19.9069,1060.27,1.00339
7780,82.8264,-19.9202,1060.58,1.00874
7781,83.762,-19.9313,1060.89,1.01384
7782,84.6988,-19.944,1061.2,1.01937
7783,85.6356,-19.9551,1061.52,1.02502
7784,86.5728,-19.9685,1061.82,1.03002
7785,-20.896,-19.4759,1024.91,0.375553
7786,-20.0252,-19.4871,1025.22,0.380989
7787,-19.1538,-19.4984,1025.53,0.386325
7788,-18.282,-19.5097,1025.84,0.39166
7789,-17.4094,-19.5205,1026.15,0.396908
7790,-16.5366,-19.5314,1026.46,0.401811
7791,-15.6629,-19.5433,1026.77,0.407806
7792,-14.7889,-19.5542,1027.08,0.413073
7793,-13.9143,-19.5653,1027.39,0.418615
7794,-13.0391,-19.576,1027.7,0.424068
7795,-12.1635,-19.5866,1028,0.429417
7796,-11.2875,-19.5965,1028.31,0.435186
7797,-10.4113,-19.6036,1028.61,0.440725
7798,-3.37998,-19.7054,1031.1,0.483074
7799,-2.49911,-19.7162,1031.42,0.48948
7800,-1.61721,-19.7242,1031.72,0.495647
7801,-0.734541,-19.7359,1032.02,0.50146
7802,0.148308,-19.7476,1032.34,0.507221
7803,1.03232,-19.7594,1032.65,0.512919
7804,1.91682,-19.7709,1032.96,0.518252
7805,2.80143,-19.7812,1033.26,0.523287
7806,3.68651,-19.7926,1033.57,0.528569
7807,4.5723,-19.8044,1033.88,0.534021
7808,5.45817,-19.8148,1034.19,0.538856
7809,6.34468,-19.8258,1034.5,0.544157
7810,7.23178,-19.8329,1034.8,0.549429
7811,8.11951,-19.8398,1035.12,0.55459
7812,9.00715,-19.8464,1035.41,0.560045
7813,9.89559,-19.8495,1035.69,0.566366
7814,17.0242,-19.9679,1038.22,0.608919
7815,17.9187,-19.9843,1038.53,0.614516
7816,18.8128,-19.9965,1038.83,0.62102
7817,19.7083,-20.0072,1039.17,0.626464
7818,20.6036,-20.0168,1039.48,0.632111
7819,21.4999,-20.0278,1039.8,0.637664
7820,22.3965,-20.0392,1040.11,0.643309
7821,23.2932,-20.05,1040.42,0.648399
7822,24.1912,-20.0616,1040.73,0.653675
7823,25.0887,-20.0729,1041.04,0.658933
7824,25.9879,-20.0837,1041.35,0.664093
7825,26.8869,-20.0936,1041.65,0.669626
7826,27.7873,-20.1017,1041.95,0.674908
7827,28.6867,-20.1119,1042.23,0.680236
7828,29.5875,-20.1209,1042.54,0.685546
7829,30.4883,-20.1317,1042.83,0.690467
7830,35.9108,-20.1974,1044.78,0.7269
7831,36.8161,-20.2142,1045.09,0.731908
7832,37.7208,-20.2328,1045.37,0.736247
7833,38.6271,-20.2482,1045.69,0.742088
7834,39.5342,-20.2633,1046,0.747909
7835,40.4419,-20.2735,1046.3,0.75362
7836,41.3501,-20.2864,1046.61,0.759435
7837,42.2595,-20.2982,1046.93,0.764978
7838,43.1691,-20.31,1047.25,0.770535
7839,44.0795,-20.3216,1047.56,0.776103
7840,44.99,-20.3328,1047.86,0.781807
7841,45.9018,-20.3453,1048.17,0.787276
7842,46.8132,-20.3586,1048.47,0.792179
7843,47.7252,-20.3695,1048.79,0.79813
7844,48.6377,-20.3912,1049.1,0.801859
7845,49.5487,-20.4051,1049.37,0.806208
7846,54.1282,-20.4403,1051.01,0.840149
7847,55.0461,-20.4544,1051.34,0.844308
7848,55.9604,-20.4777,1051.6,0.846066
7849,56.8803,-20.4851,1051.95,0.852817
7850,57.7972,-20.4979,1052.22,0.858517
7851,58.7164,-20.511,1052.52,0.863937
7852,59.6368,-20.5227,1052.85,0.869258
7853,60.5573,-20.5343,1053.15,0.875331
7854,61.478,-20.5463,1053.46,0.881361
7855,62.3997,-20.5589,1053.77,0.887339
7856,63.3214,-20.5713,1054.08,0.893052
7857,64.2435,-20.5834,1054.39,0.898703
7858,65.1667,-20.595,1054.7,0.904338
7859,66.0914,-20.6067,1055.01,0.909682
7860,67.0155,-20.6208,1055.31,0.914637
7861,67.9392,-20.627,1055.6,0.919704
7862,68.8671,-20.6335,1055.94,0.925313
7863,75.3619,-20.7195,1058.08,0.963708
7864,76.2908,-20.7375,1058.38,0.967925
7865,77.223,-20.7485,1058.71,0.973934
7866,78.154,-20.7663,1059.01,0.979642
7867,79.0865,-20.7754,1059.34,0.98592
7868,80.0216,-20.7857,1059.66,0.992255
7869,80.9546,-20.7984,1059.98,0.99808
7870,81.8895,-20.8104,1060.27,1.00402
7871,82.8237,-20.8241,1060.58,1.00904
7872,83.7596,-20.8352,1060.9,1.01421
7873,84.6966,-20.8484,1061.2,1.01986
7874,85.6328,-20.8604,1061.51,1.02544
7875,86.5698,-20.8742,1061.82,1.03042
7876,-20.9008,-20.3503,1024.88,0.37569
7877,-20.0299,-20.3619,1025.19,0.381139
7878,-19.1585,-20.3736,1025.5,0.386379
7879,-18.2866,-20.3848,1025.81,0.39174
7880,-17.4142,-20.3963,1026.12,0.397196
7881,-16.5412,-20.4072,1026.43,0.402122
7882,-15.6674,-20.4191,1026.74,0.407928
7883,-14.7932,-20.4298,1027.05,0.413421
7884,-13.9187,-20.4414,1027.36,0.419024
7885,-13.0435,-20.4524,1027.67,0.424752
7886,-12.1679,-20.4638,1027.98,0.430309
7887,-11.2919,-20.4727,1028.27,0.436172
7888,-2.50426,-20.5954,1031.41,0.489452
7889,-1.6222,-20.6036,1031.71,0.496085
7890,-0.739437,-20.6186,1032,0.501348
7891,0.143482,-20.6292,1032.33,0.507106
7892,1.02767,-20.6404,1032.63,0.512802
7893,1.91214,-20.6527,1032.94,0.518354
7894,2.79659,-20.6639,1033.24,0.523646
7895,3.68175,-20.6753,1033.55,0.529097
7896,4.56747,-20.6869,1033.86,0.534728
7897,5.45356,-20.6974,1034.17,0.539468
7898,6.33983,-20.7084,1034.47,0.544688
7899,7.22664,-20.7146,1034.77,0.549963
7900,8.11411,-20.7168,1035.08,0.555189
7901,9.00183,-20.7205,1035.37,0.560682
7902,17.9139,-20.8652,1038.5,0.614729
7903,18.8079,-20.88,1038.8,0.621418
7904,19.7034,-20.8888,1039.15,0.627398
7905,20.5988,-20.9032,1039.46,0.632687
7906,21.4953,-20.915,1039.78,0.638337
7907,22.392,-20.9262,1040.09,0.643581
7908,23.2889,-20.9371,1040.4,0.648877
7909,24.1868,-20.9491,1040.71,0.654183
7910,25.0844,-20.9608,1041.02,0.659432
7911,25.9837,-20.9724,1041.33,0.664759
7912,26.8823,-20.9827,1041.62,0.670229
7913,27.7828,-20.9905,1041.94,0.675433
7914,28.6823,-21.0019,1042.22,0.680887
7915,36.813,-21.1092,1045.11,0.733049
7916,37.7172,-21.1286,1045.37,0.737352
7917,38.6235,-21.14,1045.68,0.743182
7918,39.5303,-21.1529,1045.98,0.748792
7919,40.438,-21.1655,1046.29,0.754271
7920,41.3464,-21.179,1046.61,0.760193
7921,42.2558,-21.1914,1046.92,0.765622
7922,43.1654,-21.2035,1047.24,0.771297
7923,44.0757,-21.2155,1047.55,0.77709
7924,44.9858,-21.2267,1047.86,0.782769
7925,45.8977,-21.2387,1048.17,0.788481
7926,46.8093,-21.2473,1048.46,0.793519
7927,47.7212,-21.2559,1048.77,0.799309
7928,55.9584,-21.3466,1051.61,0.85226
7929,56.8774,-21.3691,1051.94,0.856232
7930,57.7946,-21.3903,1052.23,0.860447
7931,58.713,-21.4065,1052.53,0.865601
7932,59.633,-21.4217,1052.85,0.870726
7933,60.5535,-21.4332,1053.15,0.876468
7934,61.4743,-21.4453,1053.46,0.882393
7935,62.3961,-21.4581,1053.77,0.888478
7936,63.318,-21.4703,1054.08,0.893906
7937,64.2406,-21.4824,1054.38,0.899318
7938,65.1641,-21.4946,1054.69,0.905009
7939,66.0889,-21.5058,1055.01,0.910449
7940,67.0135,-21.5173,1055.32,0.915401
7941,67.9369,-21.5203,1055.61,0.920484
7942,76.2871,-21.6191,1058.37,0.97206
7943,77.2175,-21.6417,1058.67,0.975843
7944,78.1507,-21.6636,1059,0.980406
7945,79.0828,-21.6785,1059.33,0.985913
7946,80.0193,-21.6888,1059.67,0.9919
7947,80.9522,-21.7026,1059.98,0.997657
7948,81.8869,-21.7156,1060.28,1.00324
7949,82.8213,-21.7287,1060.59,1.00844
7950,83.7573,-21.7404,1060.9,1.01386
7951,84.6941,-21.7533,1061.21,1.01936
7952,85.6304,-21.7655,1061.52,1.02524
7953,86.5682,-21.7775,1061.83,1.03074
7954,-20.9054,-21.2235,1024.86,0.375779
7955,-20.0345,-21.2355,1025.17,0.381208
7956,-19.1631,-21.2472,1025.48,0.38645
7957,-18.2911,-21.2593,1025.79,0.391759
7958,-17.4188,-21.2709,1026.1,0.397149
7959,-16.5458,-21.2823,1026.41,0.402051
7960,-15.6721,-21.2944,1026.72,0.407711
7961,-14.7979,-21.3055,1027.03,0.413179
7962,-13.9233,-21.3176,1027.33,0.418871
7963,-13.048,-21.3296,1027.64,0.424337
7964,-12.1721,-21.3423,1027.95,0.430104
7965,-1.62643,-21.4778,1031.71,0.496697
7966,-0.743907,-21.4972,1031.99,0.50158
7967,0.13906,-21.5087,1032.31,0.507215
7968,1.02321,-21.5217,1032.61,0.512727
7969,1.90722,-21.5344,1032.92,0.518428
7970,2.79167,-21.5459,1033.23,0.523813
7971,3.67673,-21.5576,1033.54,0.529325
7972,4.56233,-21.5696,1033.85,0.535021
7973,5.44832,-21.581,1034.16,0.539968
7974,6.33417,-21.5924,1034.46,0.545203
