index,三维坐标X,三维坐标Y,三维坐标Z,LAG_应变Exx
7915,36.813,-21.1092,1045.11,-2.04316e-06
7916,37.7172,-21.1286,1045.37,-0.000137039
7917,38.6235,-21.14,1045.68,-0.000197049
7918,39.5303,-21.1529,1045.98,-0.000227711
7919,40.438,-21.1655,1046.29,-0.000249811
7920,41.3464,-21.179,1046.61,-0.000265748
7921,42.2558,-21.1914,1046.92,-0.00023351
7922,43.1654,-21.2035,1047.24,-0.000185249
7923,44.0757,-21.2155,1047.55,-0.000170447
7924,44.9858,-21.2267,1047.86,-0.000153817
7925,45.8977,-21.2387,1048.17,-0.000198649
7926,46.8093,-21.2473,1048.46,-0.000233035
7927,47.7212,-21.2559,1048.77,-0.000175965
7928,55.9584,-21.3466,1051.61,0.000126408
7929,56.8774,-21.3691,1051.94,1.18453e-05
7930,57.7946,-21.3903,1052.23,-1.9805e-05
7931,58.713,-21.4065,1052.53,-6.13639e-05
7932,59.633,-21.4217,1052.85,-0.000138154
7933,60.5535,-21.4332,1053.15,-0.000242467
7934,61.4743,-21.4453,1053.46,-0.000283389
7935,62.3961,-21.4581,1053.77,-0.000338475
7936,63.318,-21.4703,1054.08,-0.000349443
7937,64.2406,-21.4824,1054.38,-0.000335895
7938,65.1641,-21.4946,1054.69,-0.000312502
7939,66.0889,-21.5058,1055.01,-0.000285598
7940,67.0135,-21.5173,1055.32,-0.00026978
7941,67.9369,-21.5203,1055.61,-0.000218396
7942,76.2871,-21.6191,1058.37,-0.000708932
7943,77.2175,-21.6417,1058.67,-0.000617994
7944,78.1507,-21.6636,1059,-0.000528974
7945,79.0828,-21.6785,1059.33,-0.000433864
7946,80.0193,-21.6888,1059.67,-0.000316005
7947,80.9522,-21.7026,1059.98,-0.000229888
7948,81.8869,-21.7156,1060.28,-0.000145334
7949,82.8213,-21.7287,1060.59,-1.79267e-06
7950,83.7573,-21.7404,1060.9,7.53399e-05
7951,84.6941,-21.7533,1061.21,6.24289e-05
7952,85.6304,-21.7655,1061.52,-4.65756e-05
7953,86.5682,-21.7775,1061.83,-2.23963e-05
7954,-20.9054,-21.2235,1024.86,-7.98631e-05
7955,-20.0345,-21.2355,1025.17,-9.53403e-05
7956,-19.1631,-21.2472,1025.48,-0.000110601
7957,-18.2911,-21.2593,1025.79,-9.81487e-05
7958,-17.4188,-21.2709,1026.1,-7.75052e-05
7959,-16.5458,-21.2823,1026.41,-4.10532e-05
7960,-15.6721,-21.2944,1026.72,-1.72678e-05
7961,-14.7979,-21.3055,1027.03,-5.25105e-06
7962,-13.9233,-21.3176,1027.33,1.68588e-05
7963,-13.048,-21.3296,1027.64,5.14805e-05
7964,-12.1721,-21.3423,1027.95,8.50201e-05
7965,-1.62643,-21.4778,1031.71,0.000166892
7966,-0.743907,-21.4972,1031.99,0.00016772
7967,0.13906,-21.5087,1032.31,0.000141779
7968,1.02321,-21.5217,1032.61,7.58805e-05
7969,1.90722,-21.5344,1032.92,-1.34118e-05
7970,2.79167,-21.5459,1033.23,-4.07847e-05
7971,3.67673,-21.5576,1033.54,-0.000116159
7972,4.56233,-21.5696,1033.85,-0.000123958
7973,5.44832,-21.581,1034.16,-0.000120717
7974,6.33417,-21.5924,1034.46,-6.7859e-05
7975,7.22103,-21.5997,1034.74,-1.48193e-06
7976,8.10864,-21.6016,1035.04,6.97801e-05
7977,18.8019,-21.7616,1038.75,-0.000158558
7978,19.6983,-21.7735,1039.12,-0.000148446
7979,20.5936,-21.7893,1039.44,-0.000183982
7980,21.4904,-21.801,1039.76,-0.000219247
7981,22.3873,-21.8129,1040.07,-0.00016757
7982,23.2841,-21.824,1040.38,-0.000176748
7983,24.1824,-21.8368,1040.68,-8.98197e-05
7984,25.0802,-21.8489,1041,-7.45647e-05
7985,25.9797,-21.8611,1041.3,-4.73636e-05
7986,26.8777,-21.8734,1041.57,-5.32717e-06
7987,27.7781,-21.883,1041.9,6.36259e-05
7988,37.7131,-22.0147,1045.37,-7.7171e-05
7989,38.6186,-22.0313,1045.65,-0.000119881
7990,39.5257,-22.0475,1045.96,-0.000176137
7991,40.4334,-22.0592,1046.28,-0.000216516
7992,41.3418,-22.072,1046.59,-0.000246579
7993,42.2513,-22.0844,1046.91,-0.000218469
7994,43.1609,-22.0976,1047.22,-0.000178174
7995,44.0713,-22.1098,1047.54,-0.000154061
7996,44.9814,-22.1214,1047.84,-0.000131713
7997,45.8932,-22.1343,1048.15,-0.000155274
7998,46.8047,-22.142,1048.44,-0.000213493
7999,56.8747,-22.274,1051.96,9.64272e-05
8000,57.7923,-22.2908,1052.24,1.96564e-05
8001,58.71,-22.3067,1052.53,-3.42636e-05
8002,59.63,-22.3183,1052.85,-0.000119211
8003,60.5501,-22.3323,1053.14,-0.000230049
8004,61.4709,-22.3448,1053.46,-0.000275536
8005,62.393,-22.3576,1053.77,-0.00033079
8006,63.3152,-22.3696,1054.07,-0.000334733
8007,64.2377,-22.3817,1054.38,-0.000320472
8008,65.1612,-22.394,1054.69,-0.000296338
8009,66.0869,-22.4084,1055.02,-0.000269436
8010,67.0112,-22.4274,1055.33,-0.000246621
8011,76.283,-22.5221,1058.34,-0.000807313
8012,77.2138,-22.5506,1058.66,-0.000648779
8013,78.1483,-22.571,1059,-0.000574895
8014,79.0802,-22.5836,1059.32,-0.000472723
8015,80.0168,-22.5939,1059.67,-0.000344251
8016,80.9498,-22.6084,1059.98,-0.000246353
8017,81.8845,-22.6219,1060.29,-0.000152589
8018,82.8188,-22.6343,1060.6,4.56465e-06
8019,83.7546,-22.646,1060.91,8.54909e-05
8020,84.6914,-22.6591,1061.22,7.30185e-05
8021,85.6278,-22.6713,1061.52,-3.52533e-05
8022,86.5655,-22.6831,1061.84,-2.16496e-05
8023,-20.9103,-22.0986,1024.83,-4.65232e-05
8024,-20.0394,-22.111,1025.14,-6.92513e-05
8025,-19.1679,-22.123,1025.45,-9.5628e-05
8026,-18.2961,-22.1349,1025.76,-8.57709e-05
8027,-17.4239,-22.1469,1026.07,-6.6976e-05
8028,-16.5508,-22.1585,1026.38,-2.87547e-05
8029,-15.6769,-22.1706,1026.69,-1.37556e-06
8030,-14.8025,-22.1821,1027,1.52233e-05
8031,-13.9279,-22.1945,1027.31,4.25643e-05
8032,-13.0527,-22.2072,1027.62,8.23586e-05
8033,-12.1771,-22.2214,1027.92,0.000155075
8034,-1.63144,-22.3668,1031.69,0.000321341
8035,-0.748888,-22.3769,1031.97,0.000215271
8036,0.134405,-22.3905,1032.29,0.000177935
8037,1.01826,-22.4021,1032.59,0.000102618
8038,1.90211,-22.4146,1032.9,6.27609e-06
8039,2.78659,-22.4268,1033.21,-1.76084e-05
8040,3.67151,-22.4388,1033.52,-9.94296e-05
8041,4.55713,-22.451,1033.83,-0.000107857
8042,5.44304,-22.4627,1034.14,-0.000100432
8043,6.32945,-22.4738,1034.44,-4.48081e-05
8044,7.21645,-22.484,1034.71,3.43497e-05
8045,8.10442,-22.4896,1035.01,0.000263934
8046,18.7972,-22.6525,1038.74,-0.000407726
8047,19.6938,-22.666,1039.12,-0.0001344
8048,20.5891,-22.6757,1039.42,-0.000146196
8049,21.4858,-22.6862,1039.74,-0.000177369
8050,22.3827,-22.6989,1040.04,-0.000116617
8051,23.2796,-22.7098,1040.35,-0.000126803
8052,24.1781,-22.723,1040.66,-6.40334e-05
8053,25.0758,-22.7356,1040.98,-8.01611e-05
8054,25.9752,-22.7493,1041.28,-8.89842e-05
8055,26.8732,-22.7596,1041.55,-8.1255e-05
8056,27.7737,-22.7665,1041.89,-0.000145401
8057,37.7091,-22.9026,1045.36,0.000190275
8058,38.6139,-22.9231,1045.64,-5.89511e-05
8059,39.5216,-22.9399,1045.95,-0.000135206
8060,40.4296,-22.9517,1046.26,-0.000187473
8061,41.3379,-22.9647,1046.59,-0.00022841
8062,42.2474,-22.9772,1046.9,-0.00020537
8063,43.1568,-22.991,1047.21,-0.000175746
8064,44.0673,-23.0032,1047.53,-0.00014461
8065,44.9772,-23.016,1047.84,-0.000114963
8066,45.8889,-23.0281,1048.15,-0.000140743
8067,46.8004,-23.0352,1048.44,1.75858e-05
8068,56.8717,-23.1427,1051.94,-0.000249394
8069,57.7894,-23.1883,1052.24,-0.000187246
8070,58.7063,-23.2046,1052.51,-0.000180631
8071,59.6265,-23.2173,1052.84,-0.000218847
8072,60.5465,-23.2311,1053.14,-0.000294339
8073,61.4673,-23.2432,1053.45,-0.000287762
8074,62.3893,-23.2562,1053.76,-0.000333739
8075,63.3117,-23.269,1054.07,-0.000350647
8076,64.2345,-23.2815,1054.38,-0.00034477
8077,65.1578,-23.294,1054.69,-0.000335459
8078,66.0841,-23.307,1055.03,-0.000339127
8079,67.009,-23.3269,1055.35,-0.000436501
8080,77.2112,-23.4599,1058.65,-0.000680783
8081,78.1444,-23.4716,1058.98,-0.000548305
8082,79.0757,-23.4888,1059.3,-0.00045765
8083,80.0136,-23.4998,1059.67,-0.000273104
8084,80.9468,-23.5139,1059.98,-0.000231944
8085,81.8817,-23.5273,1060.29,-0.000145444
8086,82.8163,-23.5406,1060.59,1.53642e-05
8087,83.7521,-23.5527,1060.9,9.86751e-05
8088,84.6888,-23.5661,1061.22,8.44761e-05
8089,85.6256,-23.5799,1061.52,-3.43833e-05
8090,86.5632,-23.5914,1061.84,-5.93221e-05
8091,-20.9147,-22.9722,1024.8,-1.23373e-05
8092,-20.0437,-22.9847,1025.11,-5.21628e-05
8093,-19.1724,-22.9972,1025.42,-8.72862e-05
8094,-18.3006,-23.0099,1025.73,-7.95318e-05
8095,-17.4284,-23.0221,1026.04,-6.17954e-05
8096,-16.5554,-23.0339,1026.36,-1.98814e-05
8097,-15.6815,-23.0459,1026.67,1.39525e-05
8098,-14.807,-23.0576,1026.98,3.25005e-05
8099,-13.9324,-23.0703,1027.28,6.52163e-05
8100,-13.0574,-23.083,1027.59,0.000141834
8101,-12.1816,-23.0942,1027.89,0.000308524
8102,-1.63662,-23.2428,1031.69,0.000435046
8103,-0.753738,-23.2572,1031.94,0.000323223
8104,0.129755,-23.2704,1032.28,0.000198988
8105,1.0136,-23.2832,1032.57,0.000124258
8106,1.89753,-23.2954,1032.88,2.22844e-05
8107,2.78212,-23.308,1033.19,-1.98337e-06
8108,3.66689,-23.3207,1033.51,-8.73015e-05
8109,4.5524,-23.3332,1033.82,-0.000104501
8110,5.43839,-23.3455,1034.13,-0.000108368
8111,6.32483,-23.3566,1034.42,-6.40095e-05
8112,7.21172,-23.3662,1034.68,5.00954e-05
8113,8.09963,-23.3736,1034.98,0.000157616
8114,18.7929,-23.5432,1038.74,-0.000538538
8115,19.6893,-23.5492,1039.11,-0.000296848
8116,20.5843,-23.5617,1039.4,-0.000141793
8117,21.4812,-23.5729,1039.72,-0.000154688
8118,22.3781,-23.586,1040.03,-8.01298e-05
8119,23.2753,-23.5974,1040.34,-8.79204e-05
8120,24.1736,-23.6105,1040.65,-3.401e-05
8121,25.0716,-23.6238,1040.97,-7.1173e-05
8122,25.9712,-23.6388,1041.26,-0.000104861
8123,26.8689,-23.6495,1041.52,-0.000156308
8124,27.7695,-23.6642,1041.86,-0.000206958
8125,38.6111,-23.8223,1045.65,5.12448e-05
8126,39.5179,-23.8326,1045.95,-0.000111708
8127,40.4258,-23.8448,1046.26,-0.000160352
8128,41.3343,-23.8582,1046.58,-0.000204272
8129,42.2436,-23.8709,1046.89,-0.00019114
8130,43.1531,-23.8847,1047.2,-0.0001856
8131,44.0636,-23.8967,1047.52,-0.000154231
8132,44.9735,-23.91,1047.83,-0.000114612
8133,45.8851,-23.9234,1048.14,-3.45271e-05
8134,46.796,-23.935,1048.43,0.000129089
8135,56.8654,-24.0638,1051.89,-0.000406368
8136,57.7861,-24.0772,1052.24,-0.000290218
8137,58.7031,-24.0983,1052.51,-0.000181747
8138,59.6228,-24.1158,1052.83,-0.000214781
8139,60.5431,-24.1294,1053.14,-0.000287071
8140,61.464,-24.1419,1053.45,-0.00027236
8141,62.3862,-24.1554,1053.76,-0.000321542
8142,63.3088,-24.1683,1054.07,-0.000353213
8143,64.2314,-24.1807,1054.38,-0.000371754
8144,65.1548,-24.1931,1054.69,-0.000366392
8145,66.0821,-24.2104,1055.05,-0.000473981
8146,67.0066,-24.2227,1055.35,-0.000517174
8147,77.2083,-24.3478,1058.66,-0.000687364
8148,78.1409,-24.3795,1058.98,-0.000521889
8149,79.0734,-24.3941,1059.3,-0.000389788
8150,80.0111,-24.4042,1059.67,-0.000235751
8151,80.9446,-24.418,1059.98,-0.000211091
8152,81.8795,-24.4324,1060.29,-0.000130036
8153,82.8141,-24.446,1060.6,2.25858e-05
8154,83.7503,-24.4582,1060.91,9.86451e-05
8155,84.6864,-24.4708,1061.22,8.0482e-05
8156,85.6236,-24.4847,1061.53,-3.89487e-05
8157,86.5611,-24.4977,1061.85,-9.10176e-05
8158,-20.9193,-23.8467,1024.77,2.40233e-05
8159,-20.0483,-23.8594,1025.09,-3.89862e-05
8160,-19.1771,-23.8722,1025.4,-8.61334e-05
8161,-18.3052,-23.8849,1025.71,-7.96714e-05
8162,-17.4328,-23.8973,1026.02,-6.19145e-05
8163,-16.5601,-23.9096,1026.33,-1.52559e-05
8164,-15.6865,-23.9222,1026.64,2.95253e-05
8165,-14.812,-23.9342,1026.95,5.8841e-05
8166,-13.9375,-23.9474,1027.26,0.000123707
8167,-13.0625,-23.96,1027.56,0.000223638
8168,-12.1867,-23.9719,1027.86,0.000289419
8169,-1.64152,-24.1249,1031.66,0.000407727
8170,-0.758562,-24.1399,1031.93,0.000251811
8171,0.124672,-24.1523,1032.26,0.000220188
8172,1.00893,-24.1637,1032.55,0.000126539
8173,1.89288,-24.1762,1032.86,2.49769e-05
8174,2.77743,-24.1892,1033.17,3.14749e-07
8175,3.66224,-24.2022,1033.49,-8.00009e-05
8176,4.54783,-24.2152,1033.8,-9.42935e-05
8177,5.43396,-24.2275,1034.11,-9.71251e-05
8178,6.32035,-24.2381,1034.4,-6.68086e-05
8179,7.20736,-24.2481,1034.66,4.36525e-05
8180,8.09497,-24.2516,1034.97,0.000204632
8181,18.7885,-24.4245,1038.73,-0.000581408
8182,19.6847,-24.4375,1039.1,-0.000366956
8183,20.5795,-24.4474,1039.39,-0.000225435
8184,21.4766,-24.4592,1039.71,-0.000166378
8185,22.3735,-24.4725,1040.01,-6.62885e-05
8186,23.271,-24.4845,1040.32,-7.07128e-05
8187,24.1693,-24.498,1040.63,-1.16651e-05
8188,25.0674,-24.5115,1040.95,-5.62361e-05
8189,25.967,-24.5258,1041.25,-0.000100099
8190,26.8653,-24.5386,1041.5,-0.000117963
8191,27.7654,-24.5538,1041.84,-0.000152483
8192,38.6077,-24.7124,1045.66,5.21004e-05
8193,39.5137,-24.7251,1045.94,-6.25358e-05
8194,40.4217,-24.7367,1046.25,-0.000194379
8195,41.3304,-24.7502,1046.57,-0.000197181
8196,42.2399,-24.7638,1046.88,-0.000186794
8197,43.1496,-24.7781,1047.19,-0.000204103
8198,44.06,-24.7905,1047.51,-0.000162979
8199,44.9699,-24.8042,1047.83,-0.000104639
8200,45.8812,-24.8179,1048.13,-4.67348e-05
8201,46.7908,-24.8278,1048.4,3.95718e-05
8202,56.8585,-24.9706,1051.83,-0.000413286
8203,57.7817,-24.9786,1052.22,-0.00025557
8204,58.6999,-24.9943,1052.5,-0.00026393
8205,59.62,-25.0123,1052.83,-0.00019881
8206,60.5398,-25.0272,1053.13,-0.00028069
8207,61.4607,-25.0403,1053.45,-0.000264557
8208,62.3829,-25.054,1053.76,-0.000312834
8209,63.3056,-25.0671,1054.07,-0.000350137
8210,64.2283,-25.08,1054.38,-0.000375999
8211,65.1515,-25.0926,1054.69,-0.000378526
8212,66.079,-25.1071,1055.05,-0.000516375
8213,67.0019,-25.1236,1055.33,-0.000545076
8214,77.2064,-25.2616,1058.66,-0.000585312
8215,78.1405,-25.2796,1059.01,-0.000516543
8216,79.0717,-25.2959,1059.31,-0.000382526
8217,80.0089,-25.3085,1059.67,-0.000215278
8218,80.9425,-25.3222,1059.98,-0.000196393
8219,81.8771,-25.3366,1060.29,-0.000120792
8220,82.8117,-25.3504,1060.6,2.15923e-05
8221,83.7476,-25.3629,1060.91,8.92786e-05
8222,84.684,-25.376,1061.23,6.96301e-05
8223,85.6207,-25.3899,1061.53,-5.38577e-05
8224,86.5584,-25.4034,1061.85,-0.000139609
8225,-20.9241,-24.7222,1024.75,3.89432e-05
8226,-20.053,-24.7347,1025.06,-4.38804e-05
8227,-19.1818,-24.7476,1025.37,-9.51161e-05
8228,-18.3098,-24.7608,1025.68,-8.63147e-05
8229,-17.4375,-24.7732,1025.99,-6.54444e-05
8230,-16.565,-24.7854,1026.3,-1.38229e-05
8231,-15.6913,-24.7978,1026.61,4.10814e-05
8232,-14.8167,-24.8107,1026.92,8.74162e-05
8233,-13.9422,-24.8245,1027.23,0.000128381
8234,-13.067,-24.838,1027.54,0.000145424
8235,-12.1913,-24.8503,1027.83,0.00021788
8236,-1.64633,-25.0048,1031.63,0.000285418
8237,-0.763542,-25.014,1031.9,0.000231957
8238,0.119493,-25.0298,1032.24,0.000203258
8239,1.00385,-25.0445,1032.53,0.000132558
8240,1.88771,-25.0572,1032.84,2.6974e-05
8241,2.7725,-25.0702,1033.15,-8.99036e-07
8242,3.65736,-25.0835,1033.47,-7.58357e-05
8243,4.54302,-25.0968,1033.78,-8.78263e-05
8244,5.42906,-25.1097,1034.09,-9.2779e-05
8245,6.31537,-25.1212,1034.39,-3.41033e-05
8246,7.20261,-25.1336,1034.66,6.32028e-05
8247,8.09027,-25.1491,1034.97,0.000247403
8248,18.7845,-25.3041,1038.73,-0.000569319
8249,19.6806,-25.3168,1039.08,-0.000356801
8250,20.5754,-25.333,1039.38,-0.000239858
8251,21.4725,-25.3456,1039.69,-0.000161236
8252,22.3695,-25.3592,1040,-5.72503e-05
8253,23.2668,-25.3718,1040.3,-6.75398e-05
8254,24.1653,-25.385,1040.61,-1.26156e-05
8255,25.0633,-25.3989,1040.93,-6.38014e-05
8256,25.9626,-25.414,1041.24,-0.000110041
8257,26.8608,-25.4262,1041.48,-0.000143217
8258,27.7609,-25.4439,1041.81,-0.000179301
8259,38.6024,-25.6044,1045.62,-0.000107176
8260,39.5097,-25.6154,1045.93,-0.000175379
8261,40.4176,-25.6295,1046.24,-0.000195205
8262,41.3261,-25.6427,1046.56,-0.000200739
8263,42.2356,-25.6564,1046.87,-0.000197475
8264,43.1453,-25.6709,1047.18,-0.000233654
8265,44.0558,-25.6838,1047.5,-0.000200773
8266,44.9657,-25.6975,1047.82,-0.00014367
8267,45.8769,-25.7118,1048.13,-9.24074e-05
8268,46.7867,-25.7226,1048.4,-4.5096e-05
8269,56.8582,-25.8449,1051.87,-0.000221116
8270,57.7776,-25.8788,1052.2,-0.000272111
8271,58.6976,-25.8948,1052.51,-0.00025275
8272,59.6167,-25.9112,1052.82,-0.000260719
8273,60.5369,-25.9259,1053.13,-0.000274563
8274,61.4579,-25.9388,1053.44,-0.00025323
8275,62.3803,-25.9527,1053.75,-0.000295361
8276,63.3028,-25.9658,1054.06,-0.000338195
8277,64.2255,-25.9791,1054.37,-0.00038102
8278,65.1487,-25.9916,1054.68,-0.000386628
8279,66.0761,-26.0087,1055.05,-0.000422454
8280,66.9979,-26.0158,1055.31,-0.000670816
8281,77.2027,-26.1597,1058.64,-0.000619281
8282,78.1389,-26.1761,1059.02,-0.000532976
8283,79.0695,-26.1984,1059.31,-0.000394519
8284,80.0064,-26.2123,1059.67,-0.000219749
8285,80.9399,-26.2266,1059.99,-0.000192542
8286,81.8745,-26.2409,1060.3,-0.000119363
8287,82.8095,-26.2549,1060.61,1.27303e-05
8288,83.7457,-26.2682,1060.92,7.01564e-05
8289,84.682,-26.2815,1061.24,4.95151e-05
8290,85.6188,-26.2958,1061.54,-7.14088e-05
8291,86.5569,-26.3097,1061.86,-0.000190332
8292,-20.9285,-25.5957,1024.72,4.91956e-05
8293,-20.0575,-25.6085,1025.03,-4.74833e-05
8294,-19.1864,-25.6216,1025.34,-0.000103514
8295,-18.3145,-25.6358,1025.65,-9.62755e-05
8296,-17.4422,-25.6485,1025.96,-7.56279e-05
8297,-16.5697,-25.6609,1026.28,-2.18281e-05
8298,-15.6963,-25.6739,1026.59,4.0725e-05
8299,-14.8219,-25.6877,1026.9,8.60515e-05
8300,-13.9474,-25.7012,1027.21,0.000121989
8301,-13.0719,-25.714,1027.51,0.000137124
8302,-12.1966,-25.7285,1027.81,0.000126982
8303,-11.3204,-25.7446,1028.11,0.000200768
8304,-2.53261,-25.8667,1031.28,0.000333688
8305,-1.65053,-25.8805,1031.6,0.000274323
8306,-0.767961,-25.8946,1031.88,0.000202263
8307,0.114883,-25.9114,1032.21,0.000172539
8308,0.999153,-25.925,1032.51,0.000110476
8309,1.88306,-25.9379,1032.82,1.50462e-05
8310,2.76777,-25.951,1033.13,-1.3642e-05
8311,3.65282,-25.9644,1033.44,-8.18485e-05
8312,4.53858,-25.978,1033.76,-9.05544e-05
8313,5.42445,-25.991,1034.07,-8.73433e-05
8314,6.31103,-26.0043,1034.37,-3.19693e-05
8315,7.19817,-26.0182,1034.64,6.02158e-05
8316,8.08626,-26.0339,1034.96,0.000349611
8317,18.7801,-26.1961,1038.72,-0.00052705
8318,19.6763,-26.2072,1039.07,-0.00029882
8319,20.5713,-26.2195,1039.36,-0.000217087
8320,21.4682,-26.2321,1039.68,-0.000144666
8321,22.3653,-26.2459,1039.98,-5.29173e-05
8322,23.2629,-26.2599,1040.29,-7.71863e-05
8323,24.1613,-26.2732,1040.6,-1.58014e-05
8324,25.0594,-26.2873,1040.92,-5.64188e-05
8325,25.9584,-26.3037,1041.22,-9.35396e-05
8326,26.857,-26.3171,1041.46,-0.0001041
8327,27.7577,-26.3302,1041.81,-0.000129696
8328,37.6913,-26.4836,1045.32,1.67745e-05
8329,38.5979,-26.4939,1045.61,-0.000189592
8330,39.5055,-26.5104,1045.92,-0.000194712
8331,40.4137,-26.5219,1046.23,-0.000215471
8332,41.3222,-26.5355,1046.55,-0.000219577
8333,42.2316,-26.5489,1046.86,-0.000213144
8334,43.1413,-26.5632,1047.17,-0.00026571
8335,44.0518,-26.5769,1047.49,-0.000243238
8336,44.962,-26.5911,1047.81,-0.000203608
8337,45.8731,-26.6066,1048.12,-0.000122976
8338,46.7837,-26.6225,1048.4,-5.02769e-05
8339,56.8534,-26.7773,1051.86,-0.00016569
8340,57.7726,-26.7892,1052.18,-0.000227915
8341,58.6935,-26.7956,1052.5,-0.000228924
8342,59.6129,-26.8084,1052.81,-0.000244579
8343,60.5333,-26.824,1053.12,-0.000263519
8344,61.4547,-26.8373,1053.44,-0.000249128
8345,62.3771,-26.8516,1053.75,-0.000286085
8346,63.2998,-26.8654,1054.06,-0.000339582
8347,64.2224,-26.8791,1054.37,-0.000389188
8348,65.1457,-26.8919,1054.68,-0.000403492
8349,66.0722,-26.9096,1055.03,-0.000441101
8350,66.9944,-26.9189,1055.3,-0.000478118
8351,76.2713,-27.0567,1058.36,-0.000768152
8352,77.2033,-27.0783,1058.69,-0.000535421
8353,78.137,-27.0931,1059.03,-0.000462923
8354,79.0692,-27.1051,1059.34,-0.000343703
8355,80.0044,-27.1173,1059.68,-0.000191778
8356,80.9378,-27.1317,1059.99,-0.000178992
8357,81.8724,-27.1463,1060.3,-0.000112603
8358,82.8075,-27.1607,1060.61,4.82886e-06
8359,83.7436,-27.1742,1060.93,5.52692e-05
8360,84.6797,-27.1885,1061.24,4.07263e-05
8361,85.6167,-27.2032,1061.55,-8.10085e-05
8362,86.5547,-27.2179,1061.86,-0.000219066
8363,-20.9331,-26.4712,1024.69,5.12159e-05
8364,-20.0622,-26.4843,1025,-6.00114e-05
8365,-19.1911,-26.4977,1025.32,-0.000117
8366,-18.3192,-26.5112,1025.63,-0.000109791
8367,-17.4468,-26.524,1025.94,-9.02056e-05
8368,-16.5745,-26.5367,1026.25,-3.78474e-05
8369,-15.7011,-26.5502,1026.56,2.2807e-05
8370,-14.8268,-26.5638,1026.87,6.29489e-05
8371,-13.9523,-26.5776,1027.19,9.0354e-05
8372,-13.0769,-26.5903,1027.49,9.47177e-05
8373,-12.2014,-26.6024,1027.79,5.13723e-05
8374,-11.325,-26.6157,1028.09,9.28649e-05
8375,-3.41892,-26.7355,1030.94,0.000371294
8376,-2.53715,-26.7511,1031.25,0.000237003
8377,-1.65506,-26.7654,1031.57,0.000195943
8378,-0.772555,-26.7794,1031.86,0.000145804
8379,0.110571,-26.7935,1032.19,0.000124344
8380,0.99454,-26.8054,1032.49,7.05099e-05
8381,1.87869,-26.8188,1032.8,-1.50997e-05
8382,2.7632,-26.8325,1033.11,-4.27957e-05
8383,3.64811,-26.8464,1033.42,-0.000104394
8384,4.53373,-26.8599,1033.74,-0.000108049
8385,5.41951,-26.8733,1034.05,-0.000101583
8386,6.30622,-26.8855,1034.35,-4.93025e-05
8387,7.19319,-26.8996,1034.63,3.4172e-05
8388,8.0813,-26.9129,1034.96,0.000177629
8389,17.882,-27.0688,1038.42,-0.000601479
8390,18.7758,-27.0842,1038.72,-0.000320202
8391,19.6716,-27.0962,1039.06,-0.000227945
8392,20.5668,-27.1062,1039.35,-0.000188345
8393,21.4634,-27.1188,1039.66,-0.000137041
8394,22.3605,-27.1327,1039.97,-6.44753e-05
8395,23.258,-27.1469,1040.28,-9.92179e-05
8396,24.1565,-27.1602,1040.59,-4.95737e-05
8397,25.0548,-27.1745,1040.91,-9.03262e-05
8398,25.9536,-27.1903,1041.22,-0.000127282
8399,26.853,-27.2018,1041.48,-0.000143541
8400,27.7539,-27.216,1041.83,-0.00010421
8401,28.6518,-27.2382,1042.08,-0.000205538
8402,37.688,-27.3722,1045.31,-0.000174088
8403,38.595,-27.3842,1045.61,-0.000181339
8404,39.5022,-27.4003,1045.92,-0.000196082
8405,40.4103,-27.4139,1046.23,-0.000225252
8406,41.3187,-27.4279,1046.55,-0.000235849
8407,42.228,-27.4422,1046.86,-0.000232303
8408,43.1377,-27.4561,1047.17,-0.000285208
8409,44.048,-27.4707,1047.49,-0.000273436
8410,44.9581,-27.4851,1047.8,-0.000259577
8411,45.8694,-27.5005,1048.12,-0.000205038
8412,46.7804,-27.5147,1048.4,-0.000124187
8413,55.9276,-27.6315,1051.45,-0.000263019
8414,56.8496,-27.6558,1051.84,-0.000287434
8415,57.7681,-27.6764,1052.14,-0.000280792
8416,58.6896,-27.69,1052.49,-0.000262471
8417,59.6094,-27.7073,1052.8,-0.000267984
8418,60.5303,-27.7228,1053.12,-0.000280359
8419,61.4517,-27.7365,1053.43,-0.000260393
8420,62.3739,-27.7509,1053.75,-0.000282983
8421,63.2963,-27.7652,1054.06,-0.00033309
8422,64.219,-27.7797,1054.37,-0.000377943
8423,65.1423,-27.7927,1054.67,-0.000387154
8424,66.068,-27.8042,1055.01,-0.000402559
8425,66.9906,-27.8103,1055.28,-0.000432629
8426,67.9209,-27.8227,1055.68,-0.00047726
8427,75.3422,-27.9533,1058.12,-0.00069954
8428,76.2698,-27.9563,1058.39,-0.000584359
8429,77.2023,-27.9763,1058.72,-0.000463237
8430,78.1344,-27.9881,1059.03,-0.000404349
8431,79.0667,-28.0067,1059.34,-0.000301308
8432,80.0021,-28.0209,1059.67,-0.000166866
8433,80.9359,-28.0353,1059.99,-0.000165997
8434,81.8705,-28.0502,1060.31,-0.000105992
8435,82.8059,-28.0652,1060.62,-4.38393e-06
8436,83.7419,-28.0798,1060.93,3.99014e-05
8437,84.6781,-28.0948,1061.24,2.98779e-05
8438,85.6149,-28.11,1061.55,-9.68654e-05
8439,86.5527,-28.1252,1061.86,-0.000251638
8440,-20.9374,-27.3451,1024.66,3.95733e-05
8441,-20.0665,-27.3586,1024.98,-7.81849e-05
