index,三维坐标X,三维坐标Y,三维坐标Z,位移场DX
8049,21.4858,-22.6862,1039.74,-0.348955
8050,22.3827,-22.6989,1040.04,-0.348221
8051,23.2796,-22.7098,1040.35,-0.348229
8052,24.1781,-22.723,1040.66,-0.347298
8053,25.0758,-22.7356,1040.98,-0.347827
8054,25.9752,-22.7493,1041.28,-0.346814
8055,26.8732,-22.7596,1041.55,-0.346606
8056,27.7737,-22.7665,1041.89,-0.346742
8057,37.7091,-22.9026,1045.36,-0.347553
8058,38.6139,-22.9231,1045.64,-0.347784
8059,39.5216,-22.9399,1045.95,-0.347192
8060,40.4296,-22.9517,1046.26,-0.346862
8061,41.3379,-22.9647,1046.59,-0.34713
8062,42.2474,-22.9772,1046.9,-0.346463
8063,43.1568,-22.991,1047.21,-0.346339
8064,44.0673,-23.0032,1047.53,-0.346124
8065,44.9772,-23.016,1047.84,-0.346829
8066,45.8889,-23.0281,1048.15,-0.346044
8067,46.8004,-23.0352,1048.44,-0.345227
8068,56.8717,-23.1427,1051.94,-0.345631
8069,57.7894,-23.1883,1052.24,-0.345039
8070,58.7063,-23.2046,1052.51,-0.344615
8071,59.6265,-23.2173,1052.84,-0.345106
8072,60.5465,-23.2311,1053.14,-0.344716
8073,61.4673,-23.2432,1053.45,-0.344972
8074,62.3893,-23.2562,1053.76,-0.344274
8075,63.3117,-23.269,1054.07,-0.344014
8076,64.2345,-23.2815,1054.38,-0.343798
8077,65.1578,-23.294,1054.69,-0.343602
8078,66.0841,-23.307,1055.03,-0.343464
8079,67.009,-23.3269,1055.35,-0.343083
8080,77.2112,-23.4599,1058.65,-0.340226
8081,78.1444,-23.4716,1058.98,-0.340284
8082,79.0757,-23.4888,1059.3,-0.341446
8083,80.0136,-23.4998,1059.67,-0.341198
8084,80.9468,-23.5139,1059.98,-0.341129
8085,81.8817,-23.5273,1060.29,-0.340127
8086,82.8163,-23.5406,1060.59,-0.339828
8087,83.7521,-23.5527,1060.9,-0.339307
8088,84.6888,-23.5661,1061.22,-0.338658
8089,85.6256,-23.5799,1061.52,-0.338024
8090,86.5632,-23.5914,1061.84,-0.338015
8091,-20.9147,-22.9722,1024.8,-0.359185
8092,-20.0437,-22.9847,1025.11,-0.358834
8093,-19.1724,-22.9972,1025.42,-0.358727
8094,-18.3006,-23.0099,1025.73,-0.358583
8095,-17.4284,-23.0221,1026.04,-0.358533
8096,-16.5554,-23.0339,1026.36,-0.358246
8097,-15.6815,-23.0459,1026.67,-0.357595
8098,-14.807,-23.0576,1026.98,-0.356876
8099,-13.9324,-23.0703,1027.28,-0.356641
8100,-13.0574,-23.083,1027.59,-0.356558
8101,-12.1816,-23.0942,1027.89,-0.356283
8102,-1.63662,-23.2428,1031.69,-0.356362
8103,-0.753738,-23.2572,1031.94,-0.355763
8104,0.129755,-23.2704,1032.28,-0.355065
8105,1.0136,-23.2832,1032.57,-0.354521
8106,1.89753,-23.2954,1032.88,-0.354451
8107,2.78212,-23.308,1033.19,-0.35427
8108,3.66689,-23.3207,1033.51,-0.354438
8109,4.5524,-23.3332,1033.82,-0.354415
8110,5.43839,-23.3455,1034.13,-0.354441
8111,6.32483,-23.3566,1034.42,-0.35445
8112,7.21172,-23.3662,1034.68,-0.35424
8113,8.09963,-23.3736,1034.98,-0.353845
8114,18.7929,-23.5432,1038.74,-0.354176
8115,19.6893,-23.5492,1039.11,-0.353992
8116,20.5843,-23.5617,1039.4,-0.353969
8117,21.4812,-23.5729,1039.72,-0.353094
8118,22.3781,-23.586,1040.03,-0.352463
8119,23.2753,-23.5974,1040.34,-0.352178
8120,24.1736,-23.6105,1040.65,-0.351304
8121,25.0716,-23.6238,1040.97,-0.351633
8122,25.9712,-23.6388,1041.26,-0.350314
8123,26.8689,-23.6495,1041.52,-0.350055
8124,27.7695,-23.6642,1041.86,-0.350116
8125,38.6111,-23.8223,1045.65,-0.351205
8126,39.5179,-23.8326,1045.95,-0.350977
8127,40.4258,-23.8448,1046.26,-0.350609
8128,41.3343,-23.8582,1046.58,-0.350761
8129,42.2436,-23.8709,1046.89,-0.350231
8130,43.1531,-23.8847,1047.2,-0.349961
8131,44.0636,-23.8967,1047.52,-0.349757
8132,44.9735,-23.91,1047.83,-0.35046
8133,45.8851,-23.9234,1048.14,-0.349939
8134,46.796,-23.935,1048.43,-0.349275
8135,56.8654,-24.0638,1051.89,-0.348895
8136,57.7861,-24.0772,1052.24,-0.348626
8137,58.7031,-24.0983,1052.51,-0.348189
8138,59.6228,-24.1158,1052.83,-0.3487
8139,60.5431,-24.1294,1053.14,-0.348328
8140,61.464,-24.1419,1053.45,-0.348613
8141,62.3862,-24.1554,1053.76,-0.347792
8142,63.3088,-24.1683,1054.07,-0.347353
8143,64.2314,-24.1807,1054.38,-0.347268
8144,65.1548,-24.1931,1054.69,-0.346972
8145,66.0821,-24.2104,1055.05,-0.346807
8146,67.0066,-24.2227,1055.35,-0.346703
8147,77.2083,-24.3478,1058.66,-0.344572
8148,78.1409,-24.3795,1058.98,-0.344434
8149,79.0734,-24.3941,1059.3,-0.344718
8150,80.0111,-24.4042,1059.67,-0.344544
8151,80.9446,-24.418,1059.98,-0.344529
8152,81.8795,-24.4324,1060.29,-0.343599
8153,82.8141,-24.446,1060.6,-0.343319
8154,83.7503,-24.4582,1060.91,-0.342703
8155,84.6864,-24.4708,1061.22,-0.342364
8156,85.6236,-24.4847,1061.53,-0.341624
8157,86.5611,-24.4977,1061.85,-0.341495
8158,-20.9193,-23.8467,1024.77,-0.363945
8159,-20.0483,-23.8594,1025.09,-0.36348
8160,-19.1771,-23.8722,1025.4,-0.363466
8161,-18.3052,-23.8849,1025.71,-0.363205
8162,-17.4328,-23.8973,1026.02,-0.362929
8163,-16.5601,-23.9096,1026.33,-0.36293
8164,-15.6865,-23.9222,1026.64,-0.362546
8165,-14.812,-23.9342,1026.95,-0.361813
8166,-13.9375,-23.9474,1027.26,-0.361642
8167,-13.0625,-23.96,1027.56,-0.361517
8168,-12.1867,-23.9719,1027.86,-0.361248
8169,-1.64152,-24.1249,1031.66,-0.36097
8170,-0.758562,-24.1399,1031.93,-0.360265
8171,0.124672,-24.1523,1032.26,-0.359831
8172,1.00893,-24.1637,1032.55,-0.358888
8173,1.89288,-24.1762,1032.86,-0.358795
8174,2.77743,-24.1892,1033.17,-0.358638
8175,3.66224,-24.2022,1033.49,-0.358761
8176,4.54783,-24.2152,1033.8,-0.358639
8177,5.43396,-24.2275,1034.11,-0.358517
8178,6.32035,-24.2381,1034.4,-0.358602
8179,7.20736,-24.2481,1034.66,-0.358288
8180,8.09497,-24.2516,1034.97,-0.358326
8181,18.7885,-24.4245,1038.73,-0.358617
8182,19.6847,-24.4375,1039.1,-0.358446
8183,20.5795,-24.4474,1039.39,-0.358448
8184,21.4766,-24.4592,1039.71,-0.357386
8185,22.3735,-24.4725,1040.01,-0.356658
8186,23.271,-24.4845,1040.32,-0.356059
8187,24.1693,-24.498,1040.63,-0.355192
8188,25.0674,-24.5115,1040.95,-0.355387
8189,25.967,-24.5258,1041.25,-0.354125
8190,26.8653,-24.5386,1041.5,-0.353164
8191,27.7654,-24.5538,1041.84,-0.353755
8192,38.6077,-24.7124,1045.66,-0.355482
8193,39.5137,-24.7251,1045.94,-0.354953
8194,40.4217,-24.7367,1046.25,-0.354421
8195,41.3304,-24.7502,1046.57,-0.354454
8196,42.2399,-24.7638,1046.88,-0.353732
8197,43.1496,-24.7781,1047.19,-0.353275
8198,44.06,-24.7905,1047.51,-0.353096
8199,44.9699,-24.8042,1047.83,-0.35392
8200,45.8812,-24.8179,1048.13,-0.353704
8201,46.7908,-24.8278,1048.4,-0.353463
8202,56.8585,-24.9706,1051.83,-0.35163
8203,57.7817,-24.9786,1052.22,-0.352139
8204,58.6999,-24.9943,1052.5,-0.351366
8205,59.62,-25.0123,1052.83,-0.351906
8206,60.5398,-25.0272,1053.13,-0.351802
8207,61.4607,-25.0403,1053.45,-0.352119
8208,62.3829,-25.054,1053.76,-0.351414
8209,63.3056,-25.0671,1054.07,-0.3509
8210,64.2283,-25.08,1054.38,-0.350806
8211,65.1515,-25.0926,1054.69,-0.350686
8212,66.079,-25.1071,1055.05,-0.350611
8213,67.0019,-25.1236,1055.33,-0.350324
8214,77.2064,-25.2616,1058.66,-0.347376
8215,78.1405,-25.2796,1059.01,-0.348116
8216,79.0717,-25.2959,1059.31,-0.347942
8217,80.0089,-25.3085,1059.67,-0.347884
8218,80.9425,-25.3222,1059.98,-0.347723
8219,81.8771,-25.3366,1060.29,-0.347035
8220,82.8117,-25.3504,1060.6,-0.346791
8221,83.7476,-25.3629,1060.91,-0.346234
8222,84.684,-25.376,1061.23,-0.34585
8223,85.6207,-25.3899,1061.53,-0.345461
8224,86.5584,-25.4034,1061.85,-0.345168
8225,-20.9241,-24.7222,1024.75,-0.368783
8226,-20.053,-24.7347,1025.06,-0.368244
8227,-19.1818,-24.7476,1025.37,-0.36813
8228,-18.3098,-24.7608,1025.68,-0.367779
8229,-17.4375,-24.7732,1025.99,-0.367671
8230,-16.565,-24.7854,1026.3,-0.367824
8231,-15.6913,-24.7978,1026.61,-0.367367
8232,-14.8167,-24.8107,1026.92,-0.366467
8233,-13.9422,-24.8245,1027.23,-0.366266
8234,-13.067,-24.838,1027.54,-0.365981
8235,-12.1913,-24.8503,1027.83,-0.365753
8236,-1.64633,-25.0048,1031.63,-0.36552
8237,-0.763542,-25.014,1031.9,-0.36506
8238,0.119493,-25.0298,1032.24,-0.364763
8239,1.00385,-25.0445,1032.53,-0.363662
8240,1.88771,-25.0572,1032.84,-0.363657
8241,2.7725,-25.0702,1033.15,-0.363252
8242,3.65736,-25.0835,1033.47,-0.363314
8243,4.54302,-25.0968,1033.78,-0.363114
8244,5.42906,-25.1097,1034.09,-0.363078
8245,6.31537,-25.1212,1034.39,-0.36324
8246,7.20261,-25.1336,1034.66,-0.362728
8247,8.09027,-25.1491,1034.97,-0.362595
8248,18.7845,-25.3041,1038.73,-0.36252
8249,19.6806,-25.3168,1039.08,-0.362125
8250,20.5754,-25.333,1039.38,-0.362117
8251,21.4725,-25.3456,1039.69,-0.361107
8252,22.3695,-25.3592,1040,-0.360302
8253,23.2668,-25.3718,1040.3,-0.359867
8254,24.1653,-25.385,1040.61,-0.358832
8255,25.0633,-25.3989,1040.93,-0.359165
8256,25.9626,-25.414,1041.24,-0.358238
8257,26.8608,-25.4262,1041.48,-0.35715
8258,27.7609,-25.4439,1041.81,-0.357583
8259,38.6024,-25.6044,1045.62,-0.359131
8260,39.5097,-25.6154,1045.93,-0.35877
8261,40.4176,-25.6295,1046.24,-0.358473
8262,41.3261,-25.6427,1046.56,-0.358645
8263,42.2356,-25.6564,1046.87,-0.357912
8264,43.1453,-25.6709,1047.18,-0.357436
8265,44.0558,-25.6838,1047.5,-0.357229
8266,44.9657,-25.6975,1047.82,-0.357993
8267,45.8769,-25.7118,1048.13,-0.35796
8268,46.7867,-25.7226,1048.4,-0.357925
8269,56.8582,-25.8449,1051.87,-0.355614
8270,57.7776,-25.8788,1052.2,-0.355294
8271,58.6976,-25.8948,1052.51,-0.354802
8272,59.6167,-25.9112,1052.82,-0.355198
8273,60.5369,-25.9259,1053.13,-0.355075
8274,61.4579,-25.9388,1053.44,-0.355151
8275,62.3803,-25.9527,1053.75,-0.354373
8276,63.3028,-25.9658,1054.06,-0.35402
8277,64.2255,-25.9791,1054.37,-0.353947
8278,65.1487,-25.9916,1054.68,-0.35392
8279,66.0761,-26.0087,1055.05,-0.35398
8280,66.9979,-26.0158,1055.31,-0.353632
8281,77.2027,-26.1597,1058.64,-0.350021
8282,78.1389,-26.1761,1059.02,-0.351293
8283,79.0695,-26.1984,1059.31,-0.350962
8284,80.0064,-26.2123,1059.67,-0.351332
8285,80.9399,-26.2266,1059.99,-0.351323
8286,81.8745,-26.2409,1060.3,-0.350828
8287,82.8095,-26.2549,1060.61,-0.350476
8288,83.7457,-26.2682,1060.92,-0.349775
8289,84.682,-26.2815,1061.24,-0.349464
8290,85.6188,-26.2958,1061.54,-0.349021
8291,86.5569,-26.3097,1061.86,-0.348442
8292,-20.9285,-25.5957,1024.72,-0.373196
8293,-20.0575,-25.6085,1025.03,-0.372753
8294,-19.1864,-25.6216,1025.34,-0.372811
8295,-18.3145,-25.6358,1025.65,-0.372511
8296,-17.4422,-25.6485,1025.96,-0.372334
8297,-16.5697,-25.6609,1026.28,-0.37249
8298,-15.6963,-25.6739,1026.59,-0.372268
8299,-14.8219,-25.6877,1026.9,-0.371661
8300,-13.9474,-25.7012,1027.21,-0.371302
8301,-13.0719,-25.714,1027.51,-0.370769
8302,-12.1966,-25.7285,1027.81,-0.370829
8303,-11.3204,-25.7446,1028.11,-0.37055
8304,-2.53261,-25.8667,1031.28,-0.369906
8305,-1.65053,-25.8805,1031.6,-0.369506
8306,-0.767961,-25.8946,1031.88,-0.369188
8307,0.114883,-25.9114,1032.21,-0.369054
8308,0.999153,-25.925,1032.51,-0.368058
8309,1.88306,-25.9379,1032.82,-0.367986
8310,2.76777,-25.951,1033.13,-0.367666
8311,3.65282,-25.9644,1033.44,-0.367529
8312,4.53858,-25.978,1033.76,-0.367226
8313,5.42445,-25.991,1034.07,-0.367356
8314,6.31103,-26.0043,1034.37,-0.367229
8315,7.19817,-26.0182,1034.64,-0.366828
8316,8.08626,-26.0339,1034.96,-0.366376
8317,18.7801,-26.1961,1038.72,-0.366662
8318,19.6763,-26.2072,1039.07,-0.366101
8319,20.5713,-26.2195,1039.36,-0.365965
8320,21.4682,-26.2321,1039.68,-0.365036
8321,22.3653,-26.2459,1039.98,-0.364076
8322,23.2629,-26.2599,1040.29,-0.363483
8323,24.1613,-26.2732,1040.6,-0.362544
8324,25.0594,-26.2873,1040.92,-0.362736
8325,25.9584,-26.3037,1041.22,-0.36209
8326,26.857,-26.3171,1041.46,-0.360648
8327,27.7577,-26.3302,1041.81,-0.360787
8328,37.6913,-26.4836,1045.32,-0.364242
8329,38.5979,-26.4939,1045.61,-0.363224
8330,39.5055,-26.5104,1045.92,-0.36261
8331,40.4137,-26.5219,1046.23,-0.362193
8332,41.3222,-26.5355,1046.55,-0.362368
8333,42.2316,-26.5489,1046.86,-0.361666
8334,43.1413,-26.5632,1047.17,-0.361211
8335,44.0518,-26.5769,1047.49,-0.361067
8336,44.962,-26.5911,1047.81,-0.361657
8337,45.8731,-26.6066,1048.12,-0.361625
8338,46.7837,-26.6225,1048.4,-0.361148
8339,56.8534,-26.7773,1051.86,-0.359767
8340,57.7726,-26.7892,1052.18,-0.359133
8341,58.6935,-26.7956,1052.5,-0.358667
8342,59.6129,-26.8084,1052.81,-0.358885
8343,60.5333,-26.824,1053.12,-0.358818
8344,61.4547,-26.8373,1053.44,-0.358549
8345,62.3771,-26.8516,1053.75,-0.357767
8346,63.2998,-26.8654,1054.06,-0.357275
8347,64.2224,-26.8791,1054.37,-0.357354
8348,65.1457,-26.8919,1054.68,-0.357284
8349,66.0722,-26.9096,1055.03,-0.35723
8350,66.9944,-26.9189,1055.3,-0.356811
8351,76.2713,-27.0567,1058.36,-0.354061
8352,77.2033,-27.0783,1058.69,-0.353946
8353,78.137,-27.0931,1059.03,-0.354448
8354,79.0692,-27.1051,1059.34,-0.35432
8355,80.0044,-27.1173,1059.68,-0.354245
8356,80.9378,-27.1317,1059.99,-0.354454
8357,81.8724,-27.1463,1060.3,-0.354097
8358,82.8075,-27.1607,1060.61,-0.353665
8359,83.7436,-27.1742,1060.93,-0.353139
8360,84.6797,-27.1885,1061.24,-0.352931
8361,85.6167,-27.2032,1061.55,-0.352361
8362,86.5547,-27.2179,1061.86,-0.351872
8363,-20.9331,-26.4712,1024.69,-0.377898
8364,-20.0622,-26.4843,1025,-0.377537
8365,-19.1911,-26.4977,1025.32,-0.377516
8366,-18.3192,-26.5112,1025.63,-0.377241
8367,-17.4468,-26.524,1025.94,-0.37698
8368,-16.5745,-26.5367,1026.25,-0.377291
8369,-15.7011,-26.5502,1026.56,-0.377009
8370,-14.8268,-26.5638,1026.87,-0.376446
8371,-13.9523,-26.5776,1027.19,-0.376182
8372,-13.0769,-26.5903,1027.49,-0.375603
8373,-12.2014,-26.6024,1027.79,-0.375478
8374,-11.325,-26.6157,1028.09,-0.374966
8375,-3.41892,-26.7355,1030.94,-0.374733
8376,-2.53715,-26.7511,1031.25,-0.374116
8377,-1.65506,-26.7654,1031.57,-0.373682
8378,-0.772555,-26.7794,1031.86,-0.373406
8379,0.110571,-26.7935,1032.19,-0.373033
8380,0.99454,-26.8054,1032.49,-0.372368
8381,1.87869,-26.8188,1032.8,-0.372048
8382,2.7632,-26.8325,1033.11,-0.3719
8383,3.64811,-26.8464,1033.42,-0.371893
8384,4.53373,-26.8599,1033.74,-0.371732
8385,5.41951,-26.8733,1034.05,-0.371948
8386,6.30622,-26.8855,1034.35,-0.371721
8387,7.19319,-26.8996,1034.63,-0.371559
8388,8.0813,-26.9129,1034.96,-0.371185
8389,17.882,-27.0688,1038.42,-0.370763
8390,18.7758,-27.0842,1038.72,-0.370864
8391,19.6716,-27.0962,1039.06,-0.370404
8392,20.5668,-27.1062,1039.35,-0.370143
8393,21.4634,-27.1188,1039.66,-0.369428
8394,22.3605,-27.1327,1039.97,-0.368586
8395,23.258,-27.1469,1040.28,-0.368067
8396,24.1565,-27.1602,1040.59,-0.367187
8397,25.0548,-27.1745,1040.91,-0.367059
8398,25.9536,-27.1903,1041.22,-0.366802
8399,26.853,-27.2018,1041.48,-0.365306
8400,27.7539,-27.216,1041.83,-0.365511
8401,28.6518,-27.2382,1042.08,-0.365709
8402,37.688,-27.3722,1045.31,-0.367576
8403,38.595,-27.3842,1045.61,-0.366636
8404,39.5022,-27.4003,1045.92,-0.366279
8405,40.4103,-27.4139,1046.23,-0.365779
8406,41.3187,-27.4279,1046.55,-0.365895
8407,42.228,-27.4422,1046.86,-0.365414
8408,43.1377,-27.4561,1047.17,-0.365149
8409,44.048,-27.4707,1047.49,-0.365022
8410,44.9581,-27.4851,1047.8,-0.36561
8411,45.8694,-27.5005,1048.12,-0.365645
8412,46.7804,-27.5147,1048.4,-0.365082
8413,55.9276,-27.6315,1051.45,-0.362324
8414,56.8496,-27.6558,1051.84,-0.363074
8415,57.7681,-27.6764,1052.14,-0.362246
8416,58.6896,-27.69,1052.49,-0.362017
8417,59.6094,-27.7073,1052.8,-0.362195
8418,60.5303,-27.7228,1053.12,-0.362233
8419,61.4517,-27.7365,1053.43,-0.361927
8420,62.3739,-27.7509,1053.75,-0.361372
8421,63.2963,-27.7652,1054.06,-0.361117
8422,64.219,-27.7797,1054.37,-0.361122
8423,65.1423,-27.7927,1054.67,-0.361001
8424,66.068,-27.8042,1055.01,-0.360995
8425,66.9906,-27.8103,1055.28,-0.360276
8426,67.9209,-27.8227,1055.68,-0.36135
8427,75.3422,-27.9533,1058.12,-0.358923
8428,76.2698,-27.9563,1058.39,-0.358631
8429,77.2023,-27.9763,1058.72,-0.358116
8430,78.1344,-27.9881,1059.03,-0.358104
8431,79.0667,-28.0067,1059.34,-0.357697
8432,80.0021,-28.0209,1059.67,-0.357374
8433,80.9359,-28.0353,1059.99,-0.357632
8434,81.8705,-28.0502,1060.31,-0.357263
8435,82.8059,-28.0652,1060.62,-0.356508
8436,83.7419,-28.0798,1060.93,-0.355944
8437,84.6781,-28.0948,1061.24,-0.355814
8438,85.6149,-28.11,1061.55,-0.355335
8439,86.5527,-28.1252,1061.86,-0.354752
8440,-20.9374,-27.3451,1024.66,-0.382296
8441,-20.0665,-27.3586,1024.98,-0.381938
8442,-19.1956,-27.372,1025.29,-0.381995
8443,-18.3236,-27.3859,1025.6,-0.381603
8444,-17.4515,-27.3991,1025.91,-0.381626
8445,-16.5792,-27.4121,1026.22,-0.381947
8446,-15.7057,-27.426,1026.54,-0.38162
8447,-14.8317,-27.4401,1026.85,-0.381321
8448,-13.9572,-27.4541,1027.16,-0.380973
8449,-13.0818,-27.467,1027.47,-0.380315
8450,-12.206,-27.4791,1027.78,-0.379813
8451,-11.3296,-27.4972,1028.08,-0.379304
8452,-10.4538,-27.5111,1028.39,-0.379759
8453,-9.57702,-27.5242,1028.68,-0.380086
8454,-4.30388,-27.601,1030.59,-0.378912
8455,-3.42313,-27.6151,1030.91,-0.378728
8456,-2.54156,-27.6299,1031.21,-0.378299
8457,-1.65944,-27.6398,1031.53,-0.377901
8458,-0.776972,-27.6542,1031.84,-0.377631
8459,0.105903,-27.6713,1032.16,-0.377447
8460,0.989851,-27.6861,1032.46,-0.37675
8461,1.87408,-27.6998,1032.78,-0.376339
8462,2.75853,-27.7137,1033.09,-0.376244
8463,3.64358,-27.7275,1033.4,-0.376088
8464,4.52915,-27.7416,1033.71,-0.37597
8465,5.41489,-27.7556,1034.03,-0.376218
8466,6.30123,-27.7692,1034.33,-0.376372
8467,7.18824,-27.7806,1034.63,-0.376314
8468,8.07631,-27.7955,1034.95,-0.37596
8469,8.96504,-27.8114,1035.25,-0.375172
8470,17.8782,-27.9484,1038.4,-0.374379
8471,18.772,-27.9653,1038.71,-0.374459
8472,19.6675,-27.9777,1039.04,-0.374177
8473,20.5627,-27.9923,1039.34,-0.373918
8474,21.459,-28.0064,1039.65,-0.373574
8475,22.3561,-28.0207,1039.96,-0.372855
8476,23.2537,-28.0349,1040.28,-0.372256
8477,24.1522,-28.0487,1040.59,-0.37136
8478,25.0505,-28.0632,1040.9,-0.371171
8479,25.9496,-28.078,1041.21,-0.370573
8480,26.8494,-28.0932,1041.48,-0.369026
8481,27.7495,-28.1083,1041.81,-0.369289
8482,28.648,-28.1235,1042.07,-0.369549
8483,36.778,-28.2621,1044.99,-0.371249
8484,37.684,-28.2681,1045.3,-0.371087
8485,38.5914,-28.2824,1045.61,-0.37018
8486,39.4984,-28.294,1045.91,-0.370022
8487,40.4065,-28.3061,1046.22,-0.369647
8488,41.315,-28.3198,1046.54,-0.369532
8489,42.2241,-28.3342,1046.85,-0.36924
8490,43.1338,-28.3486,1047.16,-0.368976
8491,44.0442,-28.363,1047.48,-0.368639
8492,44.9548,-28.3779,1047.79,-0.368729
8493,45.8658,-28.3937,1048.11,-0.369059
8494,46.7769,-28.4089,1048.4,-0.368503
8495,47.6902,-28.4277,1048.73,-0.368581
8496,55.9259,-28.5499,1051.5,-0.366948
8497,56.8474,-28.562,1051.87,-0.367256
8498,57.7653,-28.5802,1052.15,-0.366203
8499,58.6866,-28.591,1052.49,-0.365666
8500,59.6064,-28.6057,1052.8,-0.365635
8501,60.5275,-28.6204,1053.11,-0.365316
8502,61.449,-28.6349,1053.43,-0.364847
8503,62.371,-28.6496,1053.74,-0.364534
8504,63.2934,-28.6639,1054.05,-0.364458
8505,64.2161,-28.679,1054.36,-0.364332
8506,65.1396,-28.6924,1054.67,-0.364196
8507,66.0645,-28.7081,1055,-0.364259
8508,66.9877,-28.7166,1055.28,-0.363621
8509,67.9161,-28.7301,1055.65,-0.364319
8510,68.841,-28.7432,1055.95,-0.364615
8511,69.7614,-28.7731,1056.17,-0.363168
8512,74.4005,-28.8371,1057.69,-0.361825
8513,75.3371,-28.8444,1058.09,-0.362585
8514,76.2668,-28.8508,1058.39,-0.362184
8515,77.2008,-28.8711,1058.73,-0.362207
8516,78.133,-28.8902,1059.05,-0.361804
8517,79.0653,-28.9091,1059.36,-0.361434
8518,79.9998,-28.9246,1059.68,-0.360778
8519,80.9336,-28.9399,1060,-0.360975
8520,81.8681,-28.9548,1060.31,-0.360778
8521,82.8037,-28.9695,1060.62,-0.360005
8522,83.7394,-28.9843,1060.93,-0.359503
8523,84.6758,-28.9997,1061.24,-0.359109
8524,85.6131,-29.0146,1061.56,-0.358718
8525,86.551,-29.0304,1061.87,-0.358059
8526,-20.9424,-28.2194,1024.63,-0.387378
8527,-20.0715,-28.2332,1024.95,-0.386929
8528,-19.2005,-28.2466,1025.26,-0.38692
8529,-18.3285,-28.2604,1025.57,-0.386476
8530,-17.4564,-28.2738,1025.89,-0.386489
8531,-16.5842,-28.2873,1026.2,-0.3869
8532,-15.7108,-28.3013,1026.51,-0.386625
8533,-14.8367,-28.3155,1026.82,-0.386202
8534,-13.9624,-28.3298,1027.13,-0.386045
8535,-13.087,-28.3435,1027.44,-0.385386
8536,-12.2112,-28.3571,1027.76,-0.3849
8537,-11.3343,-28.3715,1028.05,-0.38398
8538,-10.4581,-28.3809,1028.37,-0.384033
8539,-9.5814,-28.3933,1028.67,-0.384245
8540,-8.70314,-28.4077,1028.98,-0.383366
8541,-7.8253,-28.42,1029.29,-0.383482
8542,-6.9476,-28.4307,1029.61,-0.384142
8543,-6.0677,-28.4427,1029.93,-0.383172
8544,-5.18783,-28.4539,1030.23,-0.382915
8545,-4.30766,-28.4704,1030.55,-0.382685
8546,-3.42709,-28.4849,1030.87,-0.382644
8547,-2.54581,-28.504,1031.19,-0.382374
8548,-1.66389,-28.5195,1031.5,-0.382066
8549,-0.781527,-28.5353,1031.81,-0.381871
8550,0.101636,-28.552,1032.13,-0.381394
8551,0.98546,-28.5662,1032.43,-0.380827
8552,1.86966,-28.5804,1032.75,-0.380435
8553,2.75426,-28.5945,1033.06,-0.38018
8554,3.63935,-28.6084,1033.37,-0.379983
8555,4.52498,-28.6227,1033.68,-0.379773
8556,5.41024,-28.6377,1034,-0.380501
8557,6.29673,-28.6517,1034.32,-0.38055
8558,7.18389,-28.6643,1034.62,-0.380402
8559,8.07219,-28.6778,1034.94,-0.379832
8560,8.96058,-28.6937,1035.24,-0.379441
8561,9.84897,-28.7181,1035.53,-0.37926
8562,10.7388,-28.7409,1035.85,-0.378545
8563,16.0854,-28.8078,1037.71,-0.378934
8564,16.9793,-28.8211,1038.05,-0.378624
8565,17.8742,-28.8318,1038.38,-0.377821
8566,18.7681,-28.8478,1038.68,-0.377897
8567,19.6635,-28.8635,1039.01,-0.37759
8568,20.5591,-28.8796,1039.32,-0.37722
8569,21.4548,-28.8937,1039.63,-0.377363
8570,22.3516,-28.9081,1039.95,-0.376959
8571,23.2491,-28.9227,1040.26,-0.376459
8572,24.1474,-28.9367,1040.57,-0.375798
8573,25.0457,-28.9515,1040.89,-0.375652
8574,25.9448,-28.9665,1041.2,-0.375141
8575,26.8448,-28.9791,1041.48,-0.373687
8576,27.7448,-28.9922,1041.81,-0.374112
8577,28.6439,-29.0095,1042.08,-0.373978
8578,29.5448,-29.027,1042.39,-0.373906
8579,30.4465,-29.0312,1042.7,-0.373532
8580,34.9623,-29.113,1044.31,-0.37489
8581,35.8667,-29.1333,1044.61,-0.374609
8582,36.7737,-29.1459,1044.95,-0.37448
8583,37.6797,-29.1534,1045.27,-0.374648
8584,38.5873,-29.1657,1045.58,-0.373618
8585,39.4946,-29.182,1045.9,-0.373679
8586,40.4025,-29.1984,1046.21,-0.373538
8587,41.3108,-29.2124,1046.53,-0.373524
8588,42.2198,-29.2272,1046.84,-0.373351
8589,43.1295,-29.2419,1047.15,-0.373098
8590,44.0397,-29.2571,1047.47,-0.373005
8591,44.9507,-29.272,1047.78,-0.372721
8592,45.8619,-29.287,1048.09,-0.372806
8593,46.7731,-29.3006,1048.39,-0.37235
8594,47.6871,-29.3168,1048.73,-0.372359
8595,48.5988,-29.3322,1049.01,-0.371678
8596,49.5126,-29.3436,1049.32,-0.371392
8597,53.1717,-29.4219,1050.57,-0.371062
8598,54.0902,-29.4357,1050.91,-0.370922
8599,55.0075,-29.4449,1051.23,-0.371162
8600,55.9235,-29.4493,1051.51,-0.370798
8601,56.8451,-29.4601,1051.87,-0.370529
8602,57.7626,-29.4797,1052.15,-0.369583
8603,58.6834,-29.492,1052.49,-0.36919
8604,59.6035,-29.505,1052.8,-0.369179
8605,60.5241,-29.5192,1053.11,-0.368969
8606,61.4455,-29.5336,1053.42,-0.368622
