序号(),日期时间,时间(s),水平X1力(kN),水平X2力(kN),垂向Y1力(kN),垂向Y2力(kN),水平X1位移(mm),水平X2位移(mm),垂向Y1位移(mm),垂向Y2位移(mm),水平应变1微应变(με),水平应变2微应变(με),垂向应变1微应变(με),垂向应变2微应变(με),应变CH5微应变(με),应变CH6微应变(με),应变CH7微应变(με),应变CH8微应变(με),水平变形(mm),垂向变形(mm)
0,#2026-05-27 14:19:16#,0,-3.7E-05,0.000128,0.034881,0.034792,0.000333,0,0,0.002,0,0,0,0,0,0,0,0,0,0
1,#2026-05-27 14:19:16#,0,-3.7E-05,0.000128,0.034881,0.034792,0.000333,0,0,0.002,0,0,0,0,0,0,0,0,0,0
2,#2026-05-27 14:19:16#,0.197000000000116,-0.000294,-3.3E-05,0.035012,0.035036,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0
3,#2026-05-27 14:19:17#,0.324000000000524,0,4.2E-05,0.03512,0.035082,0,0,-0.000333,0.002,0,0,0,0,0,0,0,0,0,0
4,#2026-05-27 14:19:17#,0.423999999999069,8E-06,6.7E-05,0.03543,0.035582,0.000333,0,-0.000333,0.002,0,0,0,0,0,0,0,0,0,0
5,#2026-05-27 14:19:17#,0.524000000001251,-4.6E-05,0.000147,0.04082,0.041433,0,0,-0.000333,0.002333,0,0,0,0,0,0,0,0,0,0
6,#2026-05-27 14:19:17#,0.625,-3E-06,2.7E-05,0.061187,0.062514,0,0,-0.000333,0.003667,0,0,0,0,0,0,0,0,0,0
7,#2026-05-27 14:19:17#,0.724999999998545,2.1E-05,0.000174,0.097735,0.100526,0,0,-0.000333,0.006333,0,0,0,0,0,0,0,0,0,0
8,#2026-05-27 14:19:17#,0.82300000000032,8.4E-05,0.000302,0.150692,0.152932,0,0,-0.000333,0.01,0,0,0,0,0,0,0,0,0,0
9,#2026-05-27 14:19:17#,0.924999999999272,-4.6E-05,0.000181,0.232494,0.234722,0,0,-0.000333,0.016333,0,0,0,0,0,0,0,0,0,0
10,#2026-05-27 14:19:17#,1.01499999999942,-5E-05,0.000176,0.29565,0.296585,0,-0.000333,-0.000667,0.021667,0,0,0,0,0,0,0,0,0,0
11,#2026-05-27 14:19:17#,1.12700000000041,0.000168,0.000111,0.338087,0.338022,0,0,-0.000667,0.025667,0,0,0,0,0,0,0,0,0,0
12,#2026-05-27 14:19:17#,1.22699999999895,0.000172,0.000279,0.368498,0.367759,0,0,-0.001,0.028333,0,0,0,0,0,0,0,0,0,0
13,#2026-05-27 14:19:18#,1.32700000000114,0.000142,0.000288,0.402101,0.40115,0,0,-0.001,0.031333,0,0,0,0,0,0,0,0,0,0
14,#2026-05-27 14:19:18#,1.42699999999968,5.3E-05,0.000189,0.444139,0.442598,0,0,-0.001,0.035333,0,0,0,0,0,0,0,0,0,0
15,#2026-05-27 14:19:18#,1.52799999999843,0.000123,0.000218,0.491146,0.488988,0,-0.000333,-0.001333,0.039667,0,0,0,0,0,0,0,0,0,0
16,#2026-05-27 14:19:18#,1.62800000000061,0.00014,0.000218,0.527684,0.525064,0,0,-0.001333,0.043,0,0,0,0,0,0,0,0,0,0
17,#2026-05-27 14:19:18#,1.72799999999916,0.000155,0.00026,0.556883,0.553996,0,-0.000333,-0.001667,0.046,0,0,0,0,0,0,0,0,0,0
18,#2026-05-27 14:19:18#,1.82800000000134,0.000174,0.000105,0.585876,0.582783,0,0,-0.001667,0.049,0,0,0,0,0,0,0,0,0,0
19,#2026-05-27 14:19:18#,1.91900000000169,0.000254,0.00016,0.617116,0.613758,0,0,-0.001667,0.052,0,0,0,0,0,0,0,0,0,0
20,#2026-05-27 14:19:18#,2.02899999999863,0.000185,0.000288,0.658513,0.654972,0,0,-0.002,0.056,0,0,0,0,0,0,0,0,0,0
21,#2026-05-27 14:19:18#,2.12900000000081,0.000125,4.6E-05,0.694253,0.690748,0,0,-0.002,0.059667,0,0,0,0,0,0,0,0,0,0
22,#2026-05-27 14:19:18#,2.21500000000015,0.000125,0.000265,0.716933,0.713197,0,0,-0.002,0.062333,0,0,0,0,0,0,0,0,0,0
23,#2026-05-27 14:19:19#,2.32700000000114,0.000151,0.000116,0.740487,0.736758,0,0,-0.002,0.065333,0,0,0,0,0,0,0,0,0,0
24,#2026-05-27 14:19:19#,2.43000000000029,7.5E-05,0.0003,0.763014,0.759302,0,0,-0.002,0.067667,0,0,0,0,0,0,0,0,0,0
25,#2026-05-27 14:19:19#,2.53199999999924,0.000317,5.9E-05,0.787858,0.783913,0,0,-0.002,0.070667,0,0,0,0,0,0,0,0,0,0
26,#2026-05-27 14:19:19#,2.63200000000143,4E-06,0.000109,0.813537,0.809786,0,0,-0.002,0.073667,0,0,0,0,0,0,0,0,0,0
27,#2026-05-27 14:19:19#,2.73199999999997,0.000228,0.000147,0.837717,0.833928,0,0,-0.002,0.076667,0,0,0,0,0,0,0,0,0,0
28,#2026-05-27 14:19:19#,2.83199999999852,0.00023,0.000181,0.858243,0.85456,0,-0.000333,-0.002,0.079667,0,0,0,0,0,0,0,0,0,0
29,#2026-05-27 14:19:19#,2.9320000000007,0.000125,0.000149,0.877212,0.873618,0,0,-0.002,0.082333,0,0,0,0,0,0,0,0,0,0
30,#2026-05-27 14:19:19#,3.02300000000105,-5E-06,0.000141,0.89373,0.890281,0,0,-0.002,0.084667,0,0,0,0,0,0,0,0,0,0
31,#2026-05-27 14:19:19#,3.13200000000143,5.8E-05,0.000105,0.913391,0.91004,0,0,-0.002,0.087333,0,0,0,0,0,0,0,0,0,0
32,#2026-05-27 14:19:19#,3.20899999999892,8.2E-05,0.000137,0.928012,0.924821,0,0,-0.002,0.089667,0,0,0,0,0,0,0,0,0,0
33,#2026-05-27 14:19:20#,3.32200000000012,0.000123,2E-06,0.953022,0.950287,0,0,-0.002,0.093333,0,0,0,0,0,0,0,0,0,0
34,#2026-05-27 14:19:20#,3.4320000000007,0.00023,0.000103,0.980222,0.977763,0,0,-0.001667,0.097,0,0,0,0,0,0,0,0,0,0
35,#2026-05-27 14:19:20#,3.52700000000186,0.000148,0.000168,1.007604,1.005513,0,0,-0.001667,0.101,0,0,0,0,0,0,0,0,0,0
36,#2026-05-27 14:19:20#,3.63400000000183,4.9E-05,-6.5E-05,1.043499,1.041208,0,0,-0.001667,0.106333,0,0,0,0,0,0,0,0,0,0
37,#2026-05-27 14:19:20#,3.73400000000038,0.000215,0.000223,1.078167,1.075545,0,0,-0.001667,0.111667,0,0,0,0,0,0,0,0,0,0
38,#2026-05-27 14:19:20#,3.83499999999913,0.000319,0.000158,1.114648,1.111365,0,0,-0.001667,0.117667,0,0,0,0,0,0,0,0,0,0
39,#2026-05-27 14:19:20#,3.93500000000131,0.000183,-5.9E-05,1.134868,1.131013,0,0,-0.001667,0.122,0,0,0,0,0,0,0,0,0,0
40,#2026-05-27 14:19:20#,4.03499999999985,5.1E-05,0.000116,1.144016,1.139417,0,0,-0.001667,0.125333,0,0,0,0,0,0,0,0,0,0
41,#2026-05-27 14:19:20#,4.13699999999881,0.000118,0.000151,1.152934,1.148068,0,0,-0.001667,0.128,0,0,0,0,0,0,0,0,0,0
42,#2026-05-27 14:19:20#,4.23700000000099,1.2E-05,0.000111,1.164993,1.159899,0,0,-0.001667,0.130667,0,0,0,0,0,0,0,0,0,0
43,#2026-05-27 14:19:21#,4.33699999999953,0.00022,9.9E-05,1.180056,1.174787,0,0,-0.001667,0.133667,0,0,0,0,0,0,0,0,0,0
44,#2026-05-27 14:19:21#,4.43700000000172,5.1E-05,0.000151,1.195388,1.189791,0,0,-0.001667,0.137,0,0,0,0,0,0,0,0,0,0
45,#2026-05-27 14:19:21#,4.51900000000023,0.000133,0.000139,1.207099,1.201226,0,0,-0.001667,0.139333,0,0,0,0,0,0,0,0,0,0
46,#2026-05-27 14:19:21#,4.63200000000143,0.00023,0,1.224846,1.218946,0,0,-0.001667,0.142667,0,0,0,0,0,0,0,0,0,0
47,#2026-05-27 14:19:21#,4.73700000000099,2.1E-05,0.00016,1.24535,1.239332,0,0,-0.001667,0.146333,0,0,0,0,0,0,0,0,0,0
48,#2026-05-27 14:19:21#,4.83799999999974,0.000155,8.6E-05,1.267677,1.261753,0,0,-0.001667,0.150333,0,0,0,0,0,0,0,0,0,0
49,#2026-05-27 14:19:21#,4.93799999999828,0.000267,8E-05,1.286165,1.280079,0,0,-0.001333,0.154,0,0,0,0,0,0,0,0,0,0
50,#2026-05-27 14:19:21#,5.03800000000047,0.000181,2.1E-05,1.300518,1.294364,0,0,-0.001333,0.157333,0,0,0,0,0,0,0,0,0,0
51,#2026-05-27 14:19:21#,5.13799999999901,0.000129,9.5E-05,1.311624,1.305304,0,0,-0.001333,0.160333,0,0,0,0,0,0,0,0,0,0
52,#2026-05-27 14:19:21#,5.2390000000014,0.000282,4.8E-05,1.323038,1.31672,0,0,-0.001333,0.163333,0,0,0,0,0,0,0,0,0,0
53,#2026-05-27 14:19:22#,5.33899999999994,0.000155,8.8E-05,1.33598,1.329679,0,0,-0.001333,0.166333,0,0,0,0,0,0,0,0,0,0
54,#2026-05-27 14:19:22#,5.43899999999849,0.000159,0.00017,1.354028,1.347956,0,0,-0.001333,0.169667,0,0,0,0,0,0,0,0,0,0
55,#2026-05-27 14:19:22#,5.54000000000087,0.000166,0.000153,1.374566,1.368736,0,0,-0.001333,0.173667,0,0,0,0,0,0,0,0,0,0
56,#2026-05-27 14:19:22#,5.63300000000163,0.000297,8E-05,1.387495,1.381591,0,0,-0.001333,0.177,0,0,0,0,0,0,0,0,0,0
57,#2026-05-27 14:19:22#,5.72000000000116,0.000192,1.9E-05,1.396688,1.390763,0,0,-0.001333,0.179667,0,0,0,0,0,0,0,0,0,0
58,#2026-05-27 14:19:22#,5.82900000000154,0.000202,0.000141,1.408462,1.402352,0,0,-0.001,0.182667,0,0,0,0,0,0,0,0,0,0
59,#2026-05-27 14:19:22#,5.93999999999869,0.000185,0.000122,1.422853,1.416508,0,0,-0.001,0.186333,0,0,0,0,0,0,0,0,0,0
60,#2026-05-27 14:19:22#,6.04200000000128,0.000196,6.1E-05,1.435007,1.428558,0,0,-0.001,0.189333,0,0,0,0,0,0,0,0,0,0
61,#2026-05-27 14:19:22#,6.14199999999983,0.000211,5.9E-05,1.446538,1.439871,0,0,-0.001,0.192667,0,0,0,0,0,0,0,0,0,0
62,#2026-05-27 14:19:22#,6.24199999999837,1.2E-05,0.000183,1.459116,1.452478,0,0,-0.001,0.195667,0,0,0,0,0,0,0,0,0,0
63,#2026-05-27 14:19:23#,6.34200000000055,0.000282,6E-06,1.473009,1.466239,0,0,-0.001,0.199,0,0,0,0,0,0,0,0,0,0
64,#2026-05-27 14:19:23#,6.4419999999991,7.5E-05,0.000134,1.487984,1.481235,0,0,-0.001,0.202333,0,0,0,0,0,0,0,0,0,0
65,#2026-05-27 14:19:23#,6.54200000000128,4.3E-05,0.000162,1.50231,1.495318,0,0,-0.001,0.206,0,0,0,0,0,0,0,0,0,0
66,#2026-05-27 14:19:23#,6.64300000000003,6.9E-05,0.000193,1.515505,1.508521,0,0,-0.001,0.209333,0,0,0,0,0,0,0,0,0,0
67,#2026-05-27 14:19:23#,6.74299999999857,-8.9E-05,0.000107,1.527552,1.520513,0,0,-0.001,0.212667,0,0,0,0,0,0,0,0,0,0
68,#2026-05-27 14:19:23#,6.80900000000111,6.4E-05,0.000113,1.536133,1.528942,0,0,-0.001,0.215,0,0,0,0,0,0,0,0,0,0
69,#2026-05-27 14:19:23#,6.91900000000169,0.000302,0.000134,1.55259,1.545341,0,0,-0.000667,0.218667,0,0,0,0,0,0,0,0,0,0
70,#2026-05-27 14:19:23#,7.02899999999863,0.0002,9.5E-05,1.568429,1.561331,0,0,-0.000667,0.223,0,0,0,0,0,0,0,0,0,0
71,#2026-05-27 14:19:23#,7.14199999999983,0.000112,4.6E-05,1.584112,1.576806,0,0,-0.000667,0.227,0,0,0,0,0,0,0,0,0,0
72,#2026-05-27 14:19:24#,7.24499999999898,0.000170000000000002,6.9E-05,1.59415,1.587261,0,0,-0.000667,0.230333,0,0,0,0,0,0,0,0,0,0
73,#2026-05-27 14:19:24#,7.34500000000116,0.000148,0.000113,1.601533,1.594563,0,-0.000333,-0.000667,0.233667,0,0,0,0,0,0,0,0,0,0
74,#2026-05-27 14:19:24#,7.44499999999971,0.00012,8.2E-05,1.608962,1.602009,0,0,-0.000667,0.236333,0,0,0,0,0,0,0,0,0,0
75,#2026-05-27 14:19:24#,7.54499999999825,0.000254,7.6E-05,1.617961,1.61102,0,0,-0.000667,0.239333,0,0,0,0,0,0,0,0,0,0
76,#2026-05-27 14:19:24#,7.64700000000084,0.000133,9.7E-05,1.629637,1.622637,0,0,-0.000667,0.242667,0,0,0,0,0,0,0,0,0,0
77,#2026-05-27 14:19:24#,7.74699999999939,0.000116,8.6E-05,1.639945,1.63307,0,0,-0.000667,0.245667,0,0,0,0,0,0,0,0,0,0
78,#2026-05-27 14:19:24#,7.84700000000157,0.000148,0.000256,1.647717,1.640701,0,0,-0.000667,0.248667,0,0,0,0,0,0,0,0,0,0
79,#2026-05-27 14:19:24#,7.94700000000012,0.000116,0.000137,1.656815,1.64981,0,0,-0.000667,0.251667,0,0,0,0,0,0,0,0,0,0
80,#2026-05-27 14:19:24#,8.04699999999866,0.000252,-2.7E-05,1.66834,1.661304,0,0,-0.000667,0.254667,0,0,0,0,0,0,0,0,0,0
81,#2026-05-27 14:19:24#,8.13200000000143,0.000164,3.8E-05,1.680877,1.67403,0,0,-0.000667,0.258,0,0,0,0,0,0,0,0,0,0
82,#2026-05-27 14:19:25#,8.24199999999837,0.000174,0.000195,1.701693,1.695183,0,0,-0.000667,0.262333,0,0,0,0,0,0,0,0,0,0
83,#2026-05-27 14:19:25#,8.34800000000178,0.000284,-3.1E-05,1.721564,1.71509,0,-0.000333,-0.000667,0.267333,0,0,0,0,0,0,0,0,0,0
84,#2026-05-27 14:19:25#,8.44800000000032,0.000274,0.000151,1.731743,1.724657,0,-0.000333,-0.000667,0.271,0,0,0,0,0,0,0,0,0,0
85,#2026-05-27 14:19:25#,8.54799999999887,0.000131,0.000107,1.737759,1.73085,0,-0.000333,-0.000667,0.274333,0,0,0,0,0,0,0,0,0,0
86,#2026-05-27 14:19:25#,8.64900000000125,4.3E-05,-3.1E-05,1.74664,1.73954,0,0,-0.000667,0.278,0,0,0,0,0,0,0,0,0,0
87,#2026-05-27 14:19:25#,8.7489999999998,0.000166,-5.4E-05,1.758937,1.75201,0,0,-0.000667,0.281667,0,0,0,0,0,0,0,0,0,0
88,#2026-05-27 14:19:25#,8.84899999999834,9.2E-05,-3.3E-05,1.768992,1.761961,0,-0.000333,-0.000667,0.285333,0,0,0,0,0,0,0,0,0,0
89,#2026-05-27 14:19:25#,8.95000000000073,0.000142,3.8E-05,1.77442,1.767476,0,0,-0.000667,0.288667,0,0,0,0,0,0,0,0,0,0
90,#2026-05-27 14:19:25#,9.04999999999927,0.000226,9.5E-05,1.778283,1.771316,0,0,-0.000667,0.291333,0,0,0,0,0,0,0,0,0,0
91,#2026-05-27 14:19:25#,9.15000000000146,0.000256,5.9E-05,1.783889,1.776811,0,0,-0.000667,0.294,0,0,0,0,0,0,0,0,0,0
92,#2026-05-27 14:19:26#,9.24499999999898,0.000228,1.1E-05,1.791569,1.784421,0,-0.000333,-0.000667,0.297,0,0,0,0,0,0,0,0,0,0
93,#2026-05-27 14:19:26#,9.32900000000154,0.000259,-7.1E-05,1.799848,1.792934,0,0,-0.000667,0.299667,0,0,0,0,0,0,0,0,0,0
94,#2026-05-27 14:19:26#,9.44900000000052,0.000107,0.000103,1.813543,1.806723,0,0,-0.000667,0.303667,0,0,0,0,0,0,0,0,0,0
95,#2026-05-27 14:19:26#,9.55199999999968,0.000252,0.000279,1.822295,1.815284,0,0,-0.000333,0.306667,0,0,0,0,0,0,0,0,0,0
96,#2026-05-27 14:19:26#,9.65200000000186,0.00012,6.7E-05,1.829382,1.82234,0,-0.000333,-0.000333,0.309667,0,0,0,0,0,0,0,0,0,0
97,#2026-05-27 14:19:26#,9.75200000000041,0.000269,-2E-06,1.839285,1.832287,0,-0.000333,-0.000333,0.313,0,0,0,0,0,0,0,0,0,0
98,#2026-05-27 14:19:26#,9.85199999999895,0.000433,0.000109,1.854477,1.847647,0,-0.000333,-0.000333,0.316667,0,0,0,0,0,0,0,0,0,0
99,#2026-05-27 14:19:26#,9.95200000000114,0.000388,0.000139,1.867022,1.860533,0,-0.000333,-0.000333,0.320333,0,0,0,0,0,0,0,0,0,0
100,#2026-05-27 14:19:26#,10.0529999999999,0.000103,5.5E-05,1.876957,1.870076,0,-0.000333,-0.000333,0.324,0,0,0,0,0,0,0,0,0,0
101,#2026-05-27 14:19:26#,10.1529999999984,0.000142,0.000302,1.885329,1.878614,0,-0.000333,-0.000333,0.327333,0,0,0,0,0,0,0,0,0,0
102,#2026-05-27 14:19:27#,10.2530000000006,0.000189,0.00012,1.894065,1.887181,0,-0.000333,-0.000333,0.330667,0,0,0,0,0,0,0,0,0,0
103,#2026-05-27 14:19:27#,10.3539999999994,0.000228,-8E-06,1.901619,1.89474,0,-0.000333,-0.000333,0.334,0,0,0,0,0,0,0,0,0,0
104,#2026-05-27 14:19:27#,10.4379999999983,0.00025,-9E-05,1.907725,1.900837,0,0,-0.000333,0.336667,0,0,0,0,0,0,0,0,0,0
105,#2026-05-27 14:19:27#,10.5469999999987,-6.5E-05,0.00017,1.917288,1.910552,0,-0.000333,-0.000333,0.340333,0,0,0,0,0,0,0,0,0,0
106,#2026-05-27 14:19:27#,10.6539999999986,0.000271,6.1E-05,1.924852,1.918086,0,-0.000333,-0.000333,0.343667,0,0,0,0,0,0,0,0,0,0
107,#2026-05-27 14:19:27#,10.755000000001,0.000265,2.3E-05,1.931085,1.924591,0,0,-0.000333,0.346667,0,0,0,0,0,0,0,0,0,0
108,#2026-05-27 14:19:27#,10.8549999999996,0.000174,0.000113,1.937837,1.931355,0,0,-0.000333,0.35,0,0,0,0,0,0,0,0,0,0
109,#2026-05-27 14:19:27#,10.9550000000017,0.000192,1.5E-05,1.947012,1.940504,0,-0.000333,-0.000333,0.353,0,0,0,0,0,0,0,0,0,0
110,#2026-05-27 14:19:27#,11.0550000000003,0.00025,7.6E-05,1.95687,1.950651,0,-0.000333,-0.000333,0.356333,0,0,0,0,0,0,0,0,0,0
111,#2026-05-27 14:19:27#,11.1569999999992,0.00028,3E-05,1.964404,1.95822,0,-0.000333,-0.000333,0.359667,0,0,0,0,0,0,0,0,0,0
112,#2026-05-27 14:19:28#,11.2570000000014,0.000306,0.00013,1.970996,1.96478,0,0,-0.000333,0.362667,0,0,0,0,0,0,0,0,0,0
113,#2026-05-27 14:19:28#,11.357,0.000168,-1.9E-05,1.97817,1.972002,0,-0.000333,-0.000333,0.365667,0,0,0,0,0,0,0,0,0,0
114,#2026-05-27 14:19:28#,11.4569999999985,0.000226,-1.5E-05,1.988494,1.982383,0,-0.000333,-0.000667,0.369,0,0,0,0,0,0,0,0,0,0
115,#2026-05-27 14:19:28#,11.5570000000007,0.00025,0.000109,2.001761,1.99602,0,0,-0.000667,0.373,0,0,0,0,0,0,0,0,0,0
116,#2026-05-27 14:19:28#,11.643,0.000269,6.7E-05,2.013943,2.008531,0,-0.000333,-0.000667,0.376333,0,0,0,0,0,0,0,0,0,0
117,#2026-05-27 14:19:28#,11.7540000000008,0.00025,8E-05,2.028089,2.022811,0,0,-0.000667,0.380667,0,0,0,0,0,0,0,0,0,0
118,#2026-05-27 14:19:28#,11.8580000000002,0.000276,4.4E-05,2.037021,2.031789,0,-0.000333,-0.000667,0.384667,0,0,0,0,0,0,0,0,0,0
119,#2026-05-27 14:19:28#,11.9579999999987,0.000222,9.9E-05,2.04256,2.037138,0,0,-0.000667,0.388333,0,0,0,0,0,0,0,0,0,0
120,#2026-05-27 14:19:28#,12.0580000000009,0.000375,-0.000138,2.047786,2.042355,0,0,-0.000667,0.391333,0,0,0,0,0,0,0,0,0,0
121,#2026-05-27 14:19:28#,12.1589999999997,0.000172,0.000191,2.053423,2.047815,0,-0.000333,-0.000667,0.394667,0,0,0,0,0,0,0,0,0,0
122,#2026-05-27 14:19:29#,12.2590000000018,6.4E-05,5.9E-05,2.058852,2.053351,0,-0.000333,-0.000667,0.397667,0,0,0,0,0,0,0,0,0,0
123,#2026-05-27 14:19:29#,12.3590000000004,0.000207,3E-05,2.064125,2.058375,0,0,-0.000667,0.400667,0,0,0,0,0,0,0,0,0,0
124,#2026-05-27 14:19:29#,12.4589999999989,0.000332,-0.000117,2.071136,2.065541,0,0,-0.000667,0.403667,0,0,0,0,0,0,0,0,0,0
125,#2026-05-27 14:19:29#,12.5270000000019,0.000241,6.9E-05,2.077058,2.071682,0,-0.000333,-0.000667,0.405667,0,0,0,0,0,0,0,0,0,0
126,#2026-05-27 14:19:29#,12.6369999999988,0.000252,-7.5E-05,2.085741,2.080478,0,0,-0.000667,0.409333,0,0,0,0,0,0,0,0,0,0
127,#2026-05-27 14:19:29#,12.7469999999994,0.000146,0.000113,2.090692,2.085304,0,-0.000333,-0.000667,0.412667,0,0,0,0,0,0,0,0,0,0
128,#2026-05-27 14:19:29#,12.857,0.000246,-2.5E-05,2.09483,2.089181,0,0,-0.000667,0.415333,0,0,0,0,0,0,0,0,0,0
129,#2026-05-27 14:19:29#,12.9619999999995,0.00012,-3.8E-05,2.100655,2.094724,0,-0.000333,-0.000667,0.418333,0,0,0,0,0,0,0,0,0,0
130,#2026-05-27 14:19:29#,13.0620000000017,0.000259,-6.5E-05,2.108893,2.103205,0,-0.000333,-0.000333,0.421333,0,0,0,0,0,0,0,0,0,0
131,#2026-05-27 14:19:29#,13.1620000000003,0.000366,0,2.120028,2.114522,0,0,-0.000333,0.424667,0,0,0,0,0,0,0,0,0,0
132,#2026-05-27 14:19:30#,13.2619999999988,0.000248,0.000118,2.132555,2.127323,0,0,-0.000667,0.428333,0,0,0,0,0,0,0,0,0,0
133,#2026-05-27 14:19:30#,13.362000000001,0.000127,0.000109,2.143318,2.138068,0,-0.000333,-0.000667,0.432,0,0,0,0,0,0,0,0,0,0
134,#2026-05-27 14:19:30#,13.4619999999995,0.000205,1.9E-05,2.154347,2.148891,0,-0.000333,-0.000667,0.435667,0,0,0,0,0,0,0,0,0,0
135,#2026-05-27 14:19:30#,13.5629999999983,0.000243,0.000103,2.165198,2.159738,0,-0.000333,-0.000667,0.439667,0,0,0,0,0,0,0,0,0,0
136,#2026-05-27 14:19:30#,13.6630000000005,0.000198,7.6E-05,2.175581,2.170154,0,-0.000333,-0.000667,0.443667,0,0,0,0,0,0,0,0,0,0
137,#2026-05-27 14:19:30#,13.7429999999986,3.2E-05,-2.5E-05,2.184587,2.179109,0,-0.000333,-0.000667,0.447,0,0,0,0,0,0,0,0,0,0
138,#2026-05-27 14:19:30#,13.8400000000001,0.00017,-7.1E-05,2.196965,2.191278,0,-0.000333,-0.000667,0.451,0,0,0,0,0,0,0,0,0,0
139,#2026-05-27 14:19:30#,13.9629999999997,0.000261,4.8E-05,2.201836,2.19597,0,-0.000333,-0.000667,0.455667,0,0,0,0,0,0,0,0,0,0
140,#2026-05-27 14:19:30#,14.0639999999985,0.000144,-4.4E-05,2.200082,2.19335,0,-0.000333,-0.000667,0.458333,0,0,0,0,0,0,0,0,0,0
141,#2026-05-27 14:19:30#,14.1650000000009,0.000181,3E-05,2.200092,2.19284,0,0,-0.000333,0.460667,0,0,0,0,0,0,0,0,0,0
142,#2026-05-27 14:19:31#,14.2649999999994,0.000263,9.5E-05,2.203706,2.196108,0,0,-0.000333,0.463333,0,0,0,0,0,0,0,0,0,0
143,#2026-05-27 14:19:31#,14.3650000000016,0.000157,0,2.210672,2.202476,0,-0.000333,-0.000333,0.466333,0,0,0,0,0,0,0,0,0,0
144,#2026-05-27 14:19:31#,14.4670000000006,0.000254,0.000143,2.21933,2.21115,0,0,-0.000333,0.469333,0,0,0,0,0,0,0,0,0,0
145,#2026-05-27 14:19:31#,14.5669999999991,0.000116,0.000139,2.23052,2.222712,0,-0.000333,-0.000333,0.472667,0,0,0,0,0,0,0,0,0,0
146,#2026-05-27 14:19:31#,14.6670000000013,9.9E-05,6.7E-05,2.244258,2.23697,0,-0.000333,-0.000333,0.476667,0,0,0,0,0,0,0,0,0,0
147,#2026-05-27 14:19:31#,14.7669999999998,0.000172,-1.2E-05,2.261893,2.25504,0,0,-0.000333,0.481,0,0,0,0,0,0,0,0,0,0
148,#2026-05-27 14:19:31#,14.8669999999984,0.00011,5.7E-05,2.281398,2.275645,0,0,-0.000667,0.486,0,0,0,0,0,0,0,0,0,0
149,#2026-05-27 14:19:31#,14.9619999999995,0.000405,0.000118,2.293903,2.288575,0,-0.000333,-0.000667,0.490333,0,0,0,0,0,0,0,0,0,0
150,#2026-05-27 14:19:31#,15.0519999999997,0.00036,0.00017,2.297149,2.291272,0,0,-0.000667,0.493667,0,0,0,0,0,0,0,0,0,0
151,#2026-05-27 14:19:31#,15.1620000000003,0.000304,3.4E-05,2.294679,2.288244,0,-0.000333,-0.000667,0.497,0,0,0,0,0,0,0,0,0,0
152,#2026-05-27 14:19:32#,15.268,0.000129,6.9E-05,2.295157,2.287683,0,0,-0.000333,0.499667,0,0,0,0,0,0,0,0,0,0
153,#2026-05-27 14:19:32#,15.3679999999986,0.000189,-9.2E-05,2.299981,2.292073,0,0,-0.000333,0.502333,0,0,0,0,0,0,0,0,0,0
154,#2026-05-27 14:19:32#,15.469000000001,0.000291,2.1E-05,2.308072,2.299856,0,-0.000333,-0.000333,0.505333,0,0,0,0,0,0,0,0,0,0
155,#2026-05-27 14:19:32#,15.5689999999995,8.8E-05,0.000139,2.315368,2.306977,0,0,-0.000333,0.508333,0,0,0,0,0,0,0,0,0,0
156,#2026-05-27 14:19:32#,15.6690000000017,7.9E-05,0.000118,2.323126,2.314375,0,0,-0.000333,0.511333,0,0,0,0,0,0,0,0,0,0
157,#2026-05-27 14:19:32#,15.7700000000004,0.000155,8.6E-05,2.334814,2.326177,0,0,-0.000333,0.514667,0,0,0,0,0,0,0,0,0,0
158,#2026-05-27 14:19:32#,15.869999999999,0.000407,0.000191,2.34744,2.339059,0,-0.000333,-0.000333,0.518333,0,0,0,0,0,0,0,0,0,0
159,#2026-05-27 14:19:32#,15.9700000000012,0.00023,-4E-05,2.355171,2.346844,0,0,-0.000333,0.521667,0,0,0,0,0,0,0,0,0,0
160,#2026-05-27 14:19:32#,16.0420000000013,0.000194,6.7E-05,2.355867,2.34767,0,0,-0.000333,0.523333,0,0,0,0,0,0,0,0,0,0
161,#2026-05-27 14:19:32#,16.1719999999987,0.000215,4.6E-05,2.358411,2.349931,0,0,-0.000333,0.526667,0,0,0,0,0,0,0,0,0,0
162,#2026-05-27 14:19:33#,16.2720000000008,3.2E-05,7.8E-05,2.364993,2.356677,0,0,-0.000333,0.529333,0,0,0,0,0,0,0,0,0,0
163,#2026-05-27 14:19:33#,16.3549999999996,0.000237,0.000101,2.372657,2.364514,0,0,-0.000333,0.531667,0,0,0,0,0,0,0,0,0,0
164,#2026-05-27 14:19:33#,16.4650000000001,0.000118,-5.7E-05,2.386017,2.378047,0,0,-0.000333,0.535333,0,0,0,0,0,0,0,0,0,0
165,#2026-05-27 14:19:33#,16.5720000000001,0.000213,-6E-06,2.402201,2.394714,0,0,-0.000333,0.539667,0,0,0,0,0,0,0,0,0,0
166,#2026-05-27 14:19:33#,16.6719999999987,0.000259,-3.3E-05,2.41472,2.407404,0,0,-0.000333,0.543333,0,0,0,0,0,0,0,0,0,0
167,#2026-05-27 14:19:33#,16.773000000001,9.7E-05,3.6E-05,2.424232,2.416999,0,0,-0.000333,0.547,0,0,0,0,0,0,0,0,0,0
